,A,BexR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.360162206,0.046936645000000006
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.543290683,0.32643042
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.7083661,0.365748505
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.281878185,-0.0016793020000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.133011494,0.14755943600000002
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.263729211,0.235588547
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.182350172,0.216909923
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.040590775,-0.178048156
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.06188842,-0.144556274
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.454252723,0.34078245900000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.418992874,0.35794385100000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.061663526,0.7271562300000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.112510233,0.708299894
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.000908976,0.123737387
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.184608388,-0.52824777
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.123026589,-0.222934601
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.40644481800000004,0.044026991
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.46893559300000004,0.5834179930000001
sRNA_PA0805.1_overexpression:PA08051:1,0.8390953600000001,-0.356857904
sRNA_PA0805.1_overexpression:PA08051:2,0.993972853,-0.360547966
sRNA_PA0805.1_overexpression:PA08051:3,1.241304244,-0.47261591000000003
sRNA_PA0805.1_overexpression:PA08051:4,1.549312355,0.023457529
sRNA_PA0805.1_overexpression:PA08051:5,0.29018767500000003,0.022786792
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.284845176,-0.282157541
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.6540867989999999,0.057341386
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.267444151,-0.071505755
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.267444151,0.071505755
