,A,ErbR
mexZ_knockout:wt_LB:1,3.6199501376,0.6494404810000001
mexZ_knockout:wt_LB:2,-1.0287554114,-0.28719151600000004
mexZ_knockout:wt_LB:3,-2.5911947261,-0.36224896500000003
n-alkanes_treatment:PA_alkane:1,5.6817585483,2.72117751
n-alkanes_treatment:PA_alkane:2,-4.8201236678,1.258750369
n-alkanes_treatment:PA_Glycerol:1,0.6940111680000001,0.073586393
n-alkanes_treatment:PA_Glycerol:2,1.0604545151,0.18797390800000002
n-alkanes_treatment:PA_Glycerol:3,-1.7544656831,-0.261560301
natural_RNA_aptamers:PA_Water_rep_wt:1,0.3954865672,-0.137239484
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.3954865672,0.137239484
natural_RNA_aptamers:PA_FMN_rep:1,0.4779133279,-0.5337432980000001
natural_RNA_aptamers:PA_FMN_rep:2,1.1017997132,-0.285716581
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.0693931528,0.33354952800000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.1378726928,-0.16991011
NC_002516.2:Planktonic_total_RNA_Rep:3,1.2072658456,-0.163639417
NC_002516.2:Biofilm_total_RNA_Rep:1,0.5737043707,-1.018849369
NC_002516.2:Biofilm_total_RNA_Rep:2,0.6031039619,-0.277662342
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.5439266379000001,0.44805214600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.0426599807,-0.46782429700000006
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.1505705607,-0.540304899
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.480475427,0.35781179500000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.20133670450000002,0.24626767400000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.0773163683,0.27165187700000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.0461335072,0.366002667
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.13353558640000002,0.061329257000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.1887769193,0.119597327
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.3324893366000001,0.13559031200000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.1598460105,0.262496079
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.337525679,-0.29493734
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.0728653725,-0.21444406300000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.7419117228000001,-0.567895357
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.6357321068,-0.66786219
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.0531772816,-0.707212241
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.0811548319,-0.5395637280000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.7527600293000001,0.24512691800000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.1329049954,-0.6131680150000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.1997397081,-0.6272169630000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.22208488510000002,-0.11171078100000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.4814931896,0.461044263
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.7621954174,1.088730199
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.9569317684,1.513698773
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.1052969176,0.8436805310000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-1.1125866845,-0.31349516
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.0072897669,-0.5301853710000001
relA-spoT_double-mutant:plank_WT_1:1,0.38831911480000003,-0.27089349500000004
relA-spoT_double-mutant:plank_WT_1:2,-1.0056615471,0.24475533
relA-spoT_double-mutant:plank_WT_1:3,0.6173424323000001,0.026138165
relA-spoT_double-mutant:plank_rel-spot:1,0.368930776,1.232291738
relA-spoT_double-mutant:plank_rel-spot:2,9.5122540111,2.977557507
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.0536856782,0.12451629500000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.680181068,-0.151429422
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.8205729221,0.20294895200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.2739856021,-0.251652192
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.4680631344,0.075616367
sRNA_PA0805.1_overexpression:PA08051:1,3.4581489449,0.24252462400000002
sRNA_PA0805.1_overexpression:PA08051:2,-1.7762281173,-0.768200631
sRNA_PA0805.1_overexpression:PA08051:3,-0.5948465107,-0.259943007
sRNA_PA0805.1_overexpression:PA08051:4,-0.5230626969000001,-1.27746048
sRNA_PA0805.1_overexpression:PA08051:5,0.056675442300000003,-0.867343661
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,3.961535415,1.6278021329999999
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,4.4767045237,2.264049396
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.7635664526,0.11905355100000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.7635664526,-0.11905355100000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.1392926216,-0.108834387
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.1392926216,0.108834387
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.6152136604000003,0.9304419060000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-3.8416347246,0.019450093
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-4.9969747918,0.031721254000000004
yhjH_knockout:PA_delyhjH_wt:1,-0.017756773,-0.248943256
yhjH_knockout:PA_delyhjH_wt:2,0.017756773,0.248943256
yhjH_knockout:PA_delyhjH:1,3.6903777664,0.360798799
yhjH_knockout:PA_delyhjH:2,3.7263662489,-0.006611711
yhjH_knockout:PA_delwspF:1,3.6376295708,0.6357453550000001
yhjH_knockout:PA_delwspF:2,2.7756696083,0.15377901800000002
