,A,CysB,YdfF
Paeru_PRECISE:CAMHB_Biofilm:2,-20.4359952518,-0.65324807,-0.903988733
Paeru_PRECISE:M9glucAA_Biofilm:1,-17.9960348016,-1.231389624,-0.375933982
Paeru_PRECISE:M9glucAA_Biofilm:2,-17.8330686511,-1.212830364,-0.547060062
Paeru_PRECISE:R10LB_Gent:2,-25.5470695235,-0.43674503800000003,-0.426951994
Paeru_PRECISE:R10LB_Pip:1,-21.1321559441,-0.29023474800000004,-0.867064483
Paeru_PRECISE:R10LB_Pip:2,-13.3706708772,-0.11236383100000001,-1.441820099
Paeru_PRECISE:R10LB_Mec:1,-18.101937472,-0.32466087400000004,-0.166605828
Paeru_PRECISE:R10LB_Mec:2,-24.4698047155,-0.541790989,-0.24710759999999998
Paeru_PRECISE:CAMHB_Azt:3,-25.4084463101,-0.248377013,-0.552260822
Paeru_PRECISE:CAMHB_Azt:4,-24.037784856,-0.528123164,-0.690125987
Paeru_PRECISE:CAMHB_Biofilm:3,-27.0434709379,-0.5580421990000001,-0.458023634
Paeru_PRECISE:CAMHB_Biofilm:4,-25.6532327205,-0.9182387540000001,-0.46182549300000003
Paeru_PRECISE:M9glucAA_Biofilm:3,-23.1642937266,-1.1289342310000001,0.25430898
Paeru_PRECISE:M9glucAA_Biofilm:4,-23.9207802698,-1.432996319,0.142673364
Paeru_PRECISE:R10LB_Mero:1,-18.0406380004,-0.442413476,-1.497251279
Paeru_PRECISE:R10LB_Mero:2,-19.3566557497,-0.544161289,-1.1633715310000001
Paeru_PRECISE:LB_Cam:1,-19.0156191648,-1.192975756,-0.57487188
Paeru_PRECISE:LB_Cam:2,-18.8029907761,-1.305689472,-0.026412196000000002
Paeru_PRECISE:CAMHB_Ceft:5,-29.3499737128,-0.312997387,-0.7964076990000001
Paeru_PRECISE:CAMHB_Cip:1,-16.9748743485,-0.19131698,-0.111889083
Paeru_PRECISE:CAMHB_Cip:2,-18.0110461512,-0.333677942,-0.12556174
ampC_mutation:PA_Cef_taz_wt:1,-2.1010045811,0.13765785800000002,0.183236947
ampC_mutation:PA_mutS_Cef_taz:1,-3.9764106646,-0.075764893,0.326967973
ampC_mutation:PA_mutS:1,-6.7471347167,0.14943920900000002,-1.316923831
ampC_mutation:PA_mutS:2,7.3952144745,0.030695001000000003,-0.45592773400000003
ampC_mutation:PA_mutS:3,-7.399943336,0.338392093,-0.68711939
ampC_mutation:PA_Cef_taz_wt:2,2.1010045811,-0.13765785800000002,-0.183236947
ampC_mutation:PA_mutS_Cef_taz:2,-4.9913339164,0.27640321300000004,0.40534056500000004
ampC_mutation:PA_mutS:4,-6.9534852152,0.43138500900000004,-0.42389716200000005
ampC_mutation:PA_mutS:5,8.6077828174,-0.181392784,-0.050481151
ampC_mutation:PA_mutS:6,-8.667187434,0.151509202,-0.539215228
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-7.7063876076,-0.271960816,0.323473347
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-9.1155027713,-0.273131556,-0.23334284400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-5.1825725966,-0.5987160650000001,-0.6599460770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-5.7236686665,-0.540889953,0.043068267
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.9170329456,-0.090080989,0.08532740400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.3649094039,-0.433798795,-0.558942723
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.5188883345,-0.09736969000000001,0.40208278900000005
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.5188883345,0.09736969000000001,-0.40208278900000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,7.4144149671,1.076691861,-1.660897171
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,7.3963605472000005,0.767163644,-1.108288288
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.5234324185,0.701079046,0.037130226
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.7947745521,0.8025131560000001,-0.426472161
cysB_mutant:PAO1HH_wt:1,-0.4662695818,-0.029194313000000003,-0.17633857800000002
cysB_mutant:PAO1HH_wt:2,0.4662695818,0.029194313000000003,0.17633857800000002
cysB_mutant:cysBHH:1,9.8044844003,-4.737351418,-0.051636824000000005
cysB_mutant:cysBHH:2,9.3910515568,-5.363800113,0.49747822
cysB_mutant:cysBHH:3,9.860672686600001,-5.504120928,0.856219943
ersA_knockout:delersA:1,-1.5383131241,-0.08623864,0.138232208
ersA_knockout:delersA:2,-1.5146666276,-0.21773149400000003,-0.401462945
ersA_knockout:wt_BHI:1,-1.5026239801,0.208803348,0.062391476
ersA_knockout:wt_BHI:2,1.5026239801,-0.208803348,-0.062391476
gcsR_mutant:PAO1_rep_wt:1,0.26550182710000003,0.011794795,0.198519839
gcsR_mutant:PAO1_rep_wt:2,-0.26550182710000003,-0.011794795,-0.198519839
gcsR_mutant:GcsR_rep:1,0.22231096490000002,-0.013737321,0.7048576790000001
gcsR_mutant:GcsR_rep:2,0.0566514687,-0.011545686000000001,0.09854689400000001
mexZ_knockout:del_mexZ:1,-1.0762213686,0.112399201,0.005056334
mexZ_knockout:del_mexZ:2,-1.1527267817,0.010145779,-0.458008687
mexZ_knockout:del_mexZ:3,-0.2788465679,0.020187718,0.183513784
mexZ_knockout:wt_LB:1,2.7327208684,0.028195949,0.37840870200000004
mexZ_knockout:wt_LB:2,-0.8807258052,-0.024666127000000003,-0.141468919
mexZ_knockout:wt_LB:3,-1.8519950632,-0.0035298210000000003,-0.23693978300000001
n-alkanes_treatment:PA_alkane:1,-2.8327777785,0.101125802,0.244614889
n-alkanes_treatment:PA_alkane:2,-4.8178654883,0.6896780520000001,0.9227201020000001
n-alkanes_treatment:PA_Glycerol:1,-0.31614246220000003,0.052495826,0.152930326
n-alkanes_treatment:PA_Glycerol:2,-1.0443782362,0.066816848,-0.321935048
n-alkanes_treatment:PA_Glycerol:3,1.3605206983,-0.119312675,0.16900472200000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.8292392581,0.07111878,0.06302621500000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.8292392581,-0.07111878,-0.06302621500000001
natural_RNA_aptamers:PA_FMN_rep:1,0.11979703480000001,0.1893541,0.019499944
natural_RNA_aptamers:PA_FMN_rep:2,-0.6542817007,0.07242350800000001,-0.162082531
NC_002516.2:Planktonic_total_RNA_Rep:1,2.0505051792,0.009045085000000001,0.41054849400000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.6468533337,0.020564205000000002,-0.181828694
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.4036518454,-0.02960929,-0.2287198
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.4026416553,0.42453704800000003,-0.8137788330000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.1709123149,0.508632807,-0.527228236
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.2251861689,0.049173165000000005,0.10329465600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.6203158434,-0.081654011,0.735003456
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.4283953473,-0.092331354,0.466568048
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.4203548222,-0.05361211900000001,-0.7598844330000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,1.4053645479,-0.07300896100000001,-0.368282056
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.0776793991,0.277049592,0.108037823
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.1241172816,0.244888561,-0.357790266
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.6074689584,-0.066200905,-0.14792649500000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.0133403727,0.325455793,0.382809561
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.0889927723,0.343428033,0.47965289400000005
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.6018077063,0.047094067,-0.20969075
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.2078128668,0.021063969000000002,-0.088853552
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.4099043436,-0.0040362290000000006,0.133485391
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.9738402774,0.622547606,-0.15200306800000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.0483242345,0.6207759780000001,-0.214648481
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.2375365261,0.8339996810000001,0.17300957900000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,3.3881765980000003,0.835444747,0.014301964
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.8544999716,-0.014149426000000001,0.296833895
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.7435582822,0.79996514,0.104109351
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.8814247696,0.7714214420000001,-0.351978954
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.5759300044,-0.020948179,-0.19463439
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.2871837503,0.9083840430000001,1.044770398
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.8430317349000003,0.9539646530000001,1.15454096
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.0136971746,1.003365328,1.479008154
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.9131428648000001,-0.12449075200000001,0.236143136
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.8014399557,0.221257588,-0.582762262
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.1117029091,-0.09676683600000001,0.346619126
relA-spoT_double-mutant:plank_WT_1:1,1.9179907548,0.076528182,-0.10196413600000001
relA-spoT_double-mutant:plank_WT_1:2,-1.1440711942,-0.15805112600000001,0.034826383
relA-spoT_double-mutant:plank_WT_1:3,-0.7739195606,0.081522944,0.06713775300000001
relA-spoT_double-mutant:plank_rel-spot:1,4.8736439895,-0.739056946,-0.606140557
relA-spoT_double-mutant:plank_rel-spot:2,4.2339500854,-0.568159097,-0.855782868
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.7240519738000001,-0.339923097,0.166285616
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.22592678970000002,-0.186051674,-0.22782454500000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.12365064340000001,-0.23124507300000002,0.099817315
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.5004109458,0.369249043,0.13538813
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.12136488170000001,0.38797080100000003,-0.17366651700000002
sRNA_PA0805.1_overexpression:PA08051:1,0.46997122750000003,0.088681114,0.24308758800000002
sRNA_PA0805.1_overexpression:PA08051:2,-0.6161071357,0.29658038200000003,0.03508651
sRNA_PA0805.1_overexpression:PA08051:3,-0.2179037881,0.321961698,-0.35438941100000004
sRNA_PA0805.1_overexpression:PA08051:4,-0.5183066662,0.6839705960000001,-0.768260809
sRNA_PA0805.1_overexpression:PA08051:5,0.2917432846,0.750227328,-0.309502043
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-7.4174600221,-0.10200382000000001,-0.762822106
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-13.4687317798,-0.28205208800000003,-0.432434064
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-1.0092243375,-0.07904992200000001,-0.12240390400000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,1.0092243375,0.07904992200000001,0.12240390400000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.3318408993,-0.11989303100000001,0.07110609300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.3318408993,0.11989303100000001,-0.07110609300000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.2364321961,-0.23716619200000003,-0.8541369820000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,4.6262972098,-0.33176066200000004,-0.6833950670000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,5.0177596969,-0.14633421800000002,-0.9420703250000001
yhjH_knockout:PA_delyhjH_wt:1,0.6446965957,0.000403497,-0.069859503
yhjH_knockout:PA_delyhjH_wt:2,-0.6446965957,-0.000403497,0.069859503
yhjH_knockout:PA_delyhjH:1,0.6533278529000001,-0.5841372020000001,-0.360286178
yhjH_knockout:PA_delyhjH:2,0.3001135547,-0.52112483,-0.44192453200000004
yhjH_knockout:PA_delwspF:1,0.9893623376,-0.814102035,-0.23249881300000003
yhjH_knockout:PA_delwspF:2,0.6705452985,-0.689311931,-0.91508233
