,A,CpxR
mexZ_knockout:del_mexZ:2,0.4229064718,-0.053648447
mexZ_knockout:del_mexZ:3,-0.0830364188,0.002469848
mexZ_knockout:wt_LB:1,0.46384739810000003,0.14391126
mexZ_knockout:wt_LB:2,0.036244276400000004,-0.27787624
mexZ_knockout:wt_LB:3,-0.5000916745,0.13396498
n-alkanes_treatment:PA_alkane:1,-1.6847544337,0.146092978
n-alkanes_treatment:PA_alkane:2,-1.2782521707,0.044893339000000004
n-alkanes_treatment:PA_Glycerol:1,0.2533626358,0.043460173000000005
n-alkanes_treatment:PA_Glycerol:2,-0.3435255949,0.016767794000000003
n-alkanes_treatment:PA_Glycerol:3,0.090162959,-0.060227967
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.1062313836,-0.174236899
natural_RNA_aptamers:PA_Water_rep_wt:2,0.1062313836,0.174236899
natural_RNA_aptamers:PA_FMN_rep:1,-0.1250638134,-0.529108883
natural_RNA_aptamers:PA_FMN_rep:2,0.18370934260000002,-0.18584920100000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.6008630427,0.026205665000000003
NC_002516.2:Planktonic_total_RNA_Rep:2,0.25096914470000004,-0.018785749
NC_002516.2:Planktonic_total_RNA_Rep:3,0.34989389800000004,-0.007419916
NC_002516.2:Biofilm_total_RNA_Rep:1,1.1800277865,-0.20300865
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.47702793600000004,-0.8832820320000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,1.132844953,0.150476298
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,17.4338739817,0.25887809100000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,17.4555823366,0.306310637
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,16.8958309846,0.501434807
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,16.8929435849,0.480197778
p-anisaldehyde_epigallocatechin_gallate:Combination:1,16.4655420629,0.39790653800000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,16.4964062773,0.42113211500000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.42100974100000005,-0.054825038000000006
p-anisaldehyde_epigallocatechin_gallate:Combination:3,16.7950598771,0.692767294
p-anisaldehyde_epigallocatechin_gallate:Combination:4,16.7981015295,0.7179731610000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,17.0813004681,0.84714951
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.4159284391,-0.07968248800000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.295906773,-0.015968772000000003
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,4.6119075672,0.094637047
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,4.8218489104,0.11463911600000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,5.2917787453,0.272957869
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,5.1243992612,0.298946021
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,1.2157469361,0.15253955700000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,4.9129960636,0.349778586
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.7229730876,0.34088653700000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.4132153062,-0.04882439
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.6201097395,1.097037869
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.3546411568,1.000008634
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.1114638877,1.086800077
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.0075843245000000005,0.45658835600000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.7028319451,-0.10772371700000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.6952476206,-0.34886463900000003
relA-spoT_double-mutant:plank_WT_1:1,-0.1508542913,0.051441263
relA-spoT_double-mutant:plank_WT_1:2,0.15432395170000002,-0.053834217000000004
relA-spoT_double-mutant:plank_WT_1:3,-0.0034696604,0.002392954
relA-spoT_double-mutant:plank_rel-spot:1,0.8625402748000001,-0.26650864
relA-spoT_double-mutant:plank_rel-spot:2,1.0298698717,-0.22728424200000003
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.2181441416,-0.34760387600000003
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.0978002971,-0.084432409
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.1250208095,-0.288088986
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.4226023909,0.325582827
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.1772377369,0.39454244400000005
sRNA_PA0805.1_overexpression:PA08051:1,-0.9479064822000001,-0.27390558800000003
sRNA_PA0805.1_overexpression:PA08051:2,-0.6951758674,-0.328403019
sRNA_PA0805.1_overexpression:PA08051:3,-0.25897273260000003,-0.530869127
sRNA_PA0805.1_overexpression:PA08051:4,-0.28347825060000004,-0.16181313700000002
sRNA_PA0805.1_overexpression:PA08051:5,-1.6689317255,0.32862265100000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.7800934724,-0.088460642
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.0359618646,-0.033811463
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.1127312617,-0.027410546
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.1127312617,0.027410546
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.2436414051,-0.138605936
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.2436414051,0.138605936
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.6444727746,-0.007826845
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.5642541677,0.21847318100000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.4860445635,-0.048627218
yhjH_knockout:PA_delyhjH_wt:1,0.25169572230000004,-0.005939396
yhjH_knockout:PA_delyhjH_wt:2,-0.25169572230000004,0.005939396
yhjH_knockout:PA_delyhjH:1,0.139666652,0.295370809
yhjH_knockout:PA_delyhjH:2,-0.0680008141,0.307799959
yhjH_knockout:PA_delwspF:1,1.5040026418,-0.180814049
yhjH_knockout:PA_delwspF:2,1.0527881948,-0.7501991360000001
