,A,ErbR
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.7172830110000001,0.27165187700000004
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.473028521,0.366002667
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.192438519,0.061329257000000005
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.477571401,0.119597327
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.770094383,0.13559031200000002
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.6009009600000002,0.262496079
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.264387234,-0.29493734
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.191833035,-0.21444406300000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.301406295,-0.567895357
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.034584569,-0.66786219
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.7292012250000001,-0.707212241
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.665803023,-0.5395637280000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.110430151,0.12451629500000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.748632995,-0.151429422
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.656928603,0.20294895200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.31994953200000004,-0.251652192
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.33867529100000004,0.075616367
sRNA_PA0805.1_overexpression:PA08051:1,3.526474371,0.24252462400000002
sRNA_PA0805.1_overexpression:PA08051:2,-1.906261024,-0.768200631
sRNA_PA0805.1_overexpression:PA08051:3,-0.653817352,-0.259943007
sRNA_PA0805.1_overexpression:PA08051:4,-0.442515604,-1.27746048
sRNA_PA0805.1_overexpression:PA08051:5,0.41140153300000004,-0.867343661
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,4.162668,1.6278021329999999
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,4.705599612,2.264049396
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.78776568,0.11905355100000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.78776568,-0.11905355100000001
