,A,LaoR,AtuR
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.9618606782,-0.08094029999999999,-0.529854016
Paeru_PRECISE:M9glucAA_Biofilm:2,-3.9869982489,-0.704876692,-1.019290054
Paeru_PRECISE:R10LB_Gent:2,-2.3682566225,-0.03447032,-0.19703324200000003
Paeru_PRECISE:R10LB_Pip:1,-2.0987641906,-0.500777496,-0.15519884
Paeru_PRECISE:R10LB_Pip:2,-0.4200415893,-0.82663033,-0.214733799
Paeru_PRECISE:R10LB_Mec:1,-1.7986846717,0.31981874400000004,-0.15869516
Paeru_PRECISE:R10LB_Mec:2,-0.8514878602,0.39430770600000004,0.013352509
Paeru_PRECISE:CAMHB_Azt:3,-0.645286667,-0.688428039,-0.388428741
Paeru_PRECISE:CAMHB_Azt:4,-2.4436577179,-1.039641267,-0.513532254
Paeru_PRECISE:CAMHB_Biofilm:3,-1.4430113933,-0.38900526,-1.834942399
Paeru_PRECISE:CAMHB_Biofilm:4,-1.5024517526999999,-0.19603736500000002,-1.6928178329999999
Paeru_PRECISE:M9glucAA_Biofilm:3,-3.8826188971,-0.251228981,-0.36771773700000004
Paeru_PRECISE:M9glucAA_Biofilm:4,-4.8403806271,-0.746831734,-0.752584365
Paeru_PRECISE:R10LB_Mero:1,3.0614298992,-0.866775845,-0.139054709
Paeru_PRECISE:R10LB_Mero:2,1.7912641482,-1.031958287,-0.5413839420000001
Paeru_PRECISE:LB_Cam:1,-1.6080213300000001,-0.145734527,0.42432081400000005
Paeru_PRECISE:LB_Cam:2,-2.0292894777,-0.033192268000000004,0.30540457200000004
Paeru_PRECISE:CAMHB_Ceft:5,-0.6911090757,-0.27366279200000004,-0.157419901
Paeru_PRECISE:CAMHB_Cip:1,-1.7945133903000001,0.080903714,0.15050237200000002
Paeru_PRECISE:CAMHB_Cip:2,-2.1299677182,0.30409499900000003,0.27728494400000003
ampC_mutation:PA_Cef_taz_wt:1,0.0502331416,0.525848262,0.30956277400000004
ampC_mutation:PA_mutS_Cef_taz:1,0.6110823691,0.16372556500000002,0.148101764
ampC_mutation:PA_mutS:1,0.5254112251,0.618997859,0.507789955
ampC_mutation:PA_mutS:2,4.4619036168,-0.23118226800000002,0.196399386
ampC_mutation:PA_mutS:3,-1.3378273031,0.881295495,-0.17658331200000002
ampC_mutation:PA_Cef_taz_wt:2,-0.0502331416,-0.525848262,-0.30956277400000004
ampC_mutation:PA_mutS_Cef_taz:2,1.9664590093,0.037730941000000004,0.19038375100000002
ampC_mutation:PA_mutS:4,1.209701792,0.021621971,0.645035974
ampC_mutation:PA_mutS:5,3.5214976826999997,-0.87769231,-0.36095497600000004
ampC_mutation:PA_mutS:6,1.4453292902000001,-0.071651331,-0.13211863100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.1514498389,0.300559913,0.00537828
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.2375156257,0.383179641,0.045281134
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.8339909221,0.16130786,0.49590876300000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.0738321851,0.44335735200000004,0.144286684
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.7189718429,1.199887977,-0.30547681800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.8042539339,0.6389879780000001,1.270182523
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.008266718900000001,0.393311153,0.16116579
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.008266718900000001,-0.393311153,-0.16116579
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.8696715032000001,-0.24479255600000002,-0.615786665
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.1633526978,-0.6796887570000001,0.26959221
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.6180468542000002,0.756950568,2.142193337
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.9629965701,0.377519445,1.210530915
cysB_mutant:PAO1HH_wt:1,0.5234775372,-0.42420860600000004,0.25528696500000003
cysB_mutant:PAO1HH_wt:2,-0.5234775372,0.42420860600000004,-0.25528696500000003
cysB_mutant:cysBHH:1,-2.527514631,0.24951296,0.191956813
cysB_mutant:cysBHH:2,-2.5391588061,0.169740792,0.320690744
cysB_mutant:cysBHH:3,-2.7982409895,0.44242396700000003,0.23811364200000001
ersA_knockout:delersA:1,-2.5179485991,0.6946358610000001,-0.034707643
ersA_knockout:delersA:2,-5.8518955006,0.5127972780000001,-0.34980203400000004
ersA_knockout:wt_BHI:1,0.9743364443,0.170037977,0.195560379
ersA_knockout:wt_BHI:2,-0.9743364443,-0.170037977,-0.195560379
gcsR_mutant:PAO1_rep_wt:1,0.43454145510000003,-0.15228312,-0.026957191000000002
gcsR_mutant:PAO1_rep_wt:2,-0.43454145510000003,0.15228312,0.026957191000000002
gcsR_mutant:GcsR_rep:1,0.1534510111,0.134603458,0.509230014
gcsR_mutant:GcsR_rep:2,-0.7682716453,-0.011965086000000002,0.368707755
mexZ_knockout:del_mexZ:1,-1.8457890673000001,-0.321616279,-0.315782817
mexZ_knockout:del_mexZ:2,-0.7702661083,-0.119799996,-0.057526123000000005
mexZ_knockout:del_mexZ:3,0.2308997807,-0.097767671,0.060168456
mexZ_knockout:wt_LB:1,2.6504222514,0.632415857,0.384737961
mexZ_knockout:wt_LB:2,-1.1604684054,-0.243696299,-0.207141913
mexZ_knockout:wt_LB:3,-1.4899538460000001,-0.38871955700000005,-0.177596048
n-alkanes_treatment:PA_alkane:1,7.0619941124,3.2756091830000003,-0.414330295
n-alkanes_treatment:PA_alkane:2,6.8256382968,2.895076135,0.586843667
n-alkanes_treatment:PA_Glycerol:1,1.0722718268,-0.175820308,0.23607189
n-alkanes_treatment:PA_Glycerol:2,-0.5133933851,0.09908396700000001,-0.22410943100000003
n-alkanes_treatment:PA_Glycerol:3,-0.5588784416,0.076736341,-0.01196246
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.7414668664,0.08560205,-0.053534589
natural_RNA_aptamers:PA_Water_rep_wt:2,0.7414668664,-0.08560205,0.053534589
natural_RNA_aptamers:PA_FMN_rep:1,0.2749262683,0.33435194300000004,0.161482769
natural_RNA_aptamers:PA_FMN_rep:2,0.3163920585,0.19649068800000002,0.19608435200000002
NC_002516.2:Planktonic_total_RNA_Rep:1,0.318031236,0.254959094,-0.072023271
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.3104641642,-0.317620677,0.217536313
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.0075670718,0.062661583,-0.145513042
NC_002516.2:Biofilm_total_RNA_Rep:1,2.7221232736000003,-1.030158943,-0.658535061
NC_002516.2:Biofilm_total_RNA_Rep:2,2.7268785254,-1.84358705,-0.500378212
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.2263389629,0.21539369900000002,0.195892649
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.3424032797,0.25443613400000004,0.140247604
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.2868376528,0.100334932,0.15890241600000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.8428732597,-0.39497615500000005,-0.027023985
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.0472152825,-0.425082245,-0.014535638000000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,2.0008905029,1.5698532630000002,0.34941222800000005
p-anisaldehyde_epigallocatechin_gallate:Combination:2,2.2984046745,1.5606818050000002,0.448599978
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2247413436,-0.166557792,-0.29458885500000004
p-anisaldehyde_epigallocatechin_gallate:Combination:3,3.5839357588,1.5184227510000001,0.7011822440000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,3.6821941574,1.5699473689999999,0.697807633
p-anisaldehyde_epigallocatechin_gallate:Combination:5,2.5977974094,1.4458142980000002,0.42537991900000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.15869783510000002,-0.16579970600000002,-0.00041448300000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.2923824714,0.11696379900000001,0.099110689
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.2929223851,0.64954066,0.9666546250000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.4575401387,0.672469466,0.963364333
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.214206422,1.024178664,1.025337863
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.9071582629,1.036682812,0.9978369910000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.3963039271,0.24915059800000003,0.21902479200000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,3.40005316,0.768209946,1.018756692
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,3.4221703083,0.975256777,0.8937328920000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.3502320491,-0.14743235200000002,-0.314586698
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.4823471555,0.541835029,1.659422512
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.5409913478,0.5009059370000001,1.908411968
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.7263739271,0.620954612,1.645201761
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.2353035991,0.024581437,-0.32172473500000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.1520211631,0.240195612,-0.050652964
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.08328243590000001,-0.26477704900000004,0.372377699
relA-spoT_double-mutant:plank_WT_1:1,-0.4317308247,-0.206792113,0.099701432
relA-spoT_double-mutant:plank_WT_1:2,0.07847648310000001,-0.151328119,0.036089623
relA-spoT_double-mutant:plank_WT_1:3,0.35325434170000003,0.35812023200000004,-0.13579105500000002
relA-spoT_double-mutant:plank_rel-spot:1,1.6366562273,-0.125631864,-0.03064228
relA-spoT_double-mutant:plank_rel-spot:2,1.1826314137,-0.018805492,0.049507771000000006
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.2187663132,-0.25936182900000004,-0.136000277
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.3822324414,-0.025217443000000003,0.014474507000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.0031237954,0.050298568,0.11436554600000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.2237901682,0.16774909000000002,-0.054612115
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.0572002447,0.066531614,0.061772339
sRNA_PA0805.1_overexpression:PA08051:1,2.2859441681,-0.120698601,0.216001031
sRNA_PA0805.1_overexpression:PA08051:2,3.0985500244,0.038835064,0.41997048000000003
sRNA_PA0805.1_overexpression:PA08051:3,3.911796009,-0.014234328000000001,0.377204978
sRNA_PA0805.1_overexpression:PA08051:4,2.9333411087,-0.172043852,-0.113244917
sRNA_PA0805.1_overexpression:PA08051:5,2.7868963169,0.31985301200000005,-0.012301869
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.4788196194,-0.17514284,0.29797684
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.7465122606,0.23194551100000002,0.43473757300000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.3904202046,-0.10806251400000001,0.205355283
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.3904202046,0.10806251400000001,-0.205355283
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.427883143,0.07029038800000001,0.002335517
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.427883143,-0.07029038800000001,-0.002335517
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.8671946525,0.669563794,-0.48029297200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.0475432251,-0.256969188,-0.571027724
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.6221552685,-0.334629653,-0.645729725
yhjH_knockout:PA_delyhjH_wt:1,0.1961601199,0.014499037000000001,0.035751011
yhjH_knockout:PA_delyhjH_wt:2,-0.1961601199,-0.014499037000000001,-0.035751011
yhjH_knockout:PA_delyhjH:1,-3.0376511301,0.054968857,1.028792082
yhjH_knockout:PA_delyhjH:2,-3.4404387181000002,-0.07342778300000001,1.012017907
yhjH_knockout:PA_delwspF:1,-2.9958344925000002,-0.49449956600000006,-1.177673346
yhjH_knockout:PA_delwspF:2,-1.8671608623,-0.744523413,-0.855158151
