,A,HmgR,PhhR
Paeru_PRECISE:M9glucAA_Biofilm:2,-14.389950116,-1.871368123,-1.39162078
Paeru_PRECISE:R10LB_Gent:2,-1.8348757129000002,-0.275308618,-0.150541044
Paeru_PRECISE:R10LB_Pip:1,-2.7959015618,-0.9166587070000001,-0.440850063
Paeru_PRECISE:R10LB_Pip:2,-0.3490201498,-0.936658913,-0.565765135
Paeru_PRECISE:R10LB_Mec:1,-3.7904553916,-0.34439585300000003,-0.260080531
Paeru_PRECISE:R10LB_Mec:2,-3.6669688267,-0.9001743310000001,-0.018476788
Paeru_PRECISE:CAMHB_Azt:3,-3.1574576679,-0.547137561,-0.174816108
Paeru_PRECISE:CAMHB_Azt:4,-4.0717887623,-0.7625591540000001,-0.561292177
Paeru_PRECISE:CAMHB_Biofilm:3,-7.9735619866,-1.110206951,-0.076720415
Paeru_PRECISE:CAMHB_Biofilm:4,-4.8835878026,-0.8793994420000001,-0.009529817000000001
Paeru_PRECISE:M9glucAA_Biofilm:3,-14.96254724,-1.715280702,-0.655811841
Paeru_PRECISE:M9glucAA_Biofilm:4,-16.5720048816,-1.74054048,-1.093662431
Paeru_PRECISE:R10LB_Mero:1,-0.3011573971,-2.058796879,-0.914987096
Paeru_PRECISE:R10LB_Mero:2,1.0557023658,-1.540419693,-0.856858439
Paeru_PRECISE:LB_Cam:1,-14.4254988116,0.488789352,1.9625794070000002
Paeru_PRECISE:LB_Cam:2,-14.2095649218,0.312167466,1.924748324
Paeru_PRECISE:CAMHB_Ceft:5,2.1807263934,0.173414439,0.027246419
Paeru_PRECISE:CAMHB_Cip:1,-5.6297102134,-0.6438850930000001,0.20317563100000002
Paeru_PRECISE:CAMHB_Cip:2,-8.2215960788,-0.670055614,0.27880803200000004
ampC_mutation:PA_Cef_taz_wt:1,-1.0262998806,-0.20871240500000002,-0.185068792
ampC_mutation:PA_mutS_Cef_taz:1,0.4225292967,0.5178470550000001,-0.021054678
ampC_mutation:PA_mutS:1,-0.9534572951,-0.160612381,-0.055205977
ampC_mutation:PA_mutS:2,3.3962311948,0.498695345,-0.586084428
ampC_mutation:PA_mutS:3,-2.5740957376,-0.5593629760000001,-0.093339401
ampC_mutation:PA_Cef_taz_wt:2,1.0262998806,0.20871240500000002,0.185068792
ampC_mutation:PA_mutS_Cef_taz:2,4.2417603299,0.6697522260000001,0.316059495
ampC_mutation:PA_mutS:4,-0.14437412300000002,-0.871475235,0.116079473
ampC_mutation:PA_mutS:5,2.5529349616,0.715965582,-0.290459887
ampC_mutation:PA_mutS:6,1.0706170315,-0.808428154,0.586753576
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.4565076743,0.166951818,-0.060497172
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.09702129300000001,0.17192110200000002,-0.22446326500000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-4.4047521728,-0.522005746,-0.30118811900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-4.0228928089,0.561464653,-0.438790475
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.9608874864,0.828355088,0.322626654
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.8841782969,0.631468755,-0.07945542400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.1245280338,-0.22975251600000002,0.06364555
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.1245280338,0.22975251600000002,-0.06364555
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-3.1495603175999998,-1.259687204,0.82125705
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.4961106034,-1.060865372,0.500012992
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,0.6812573268000001,1.625196779,1.411266496
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.7277532633,1.400124957,1.4033693170000001
cysB_mutant:PAO1HH_wt:1,0.7985546201,-0.047834358,0.064570178
cysB_mutant:PAO1HH_wt:2,-0.7985546201,0.047834358,-0.064570178
cysB_mutant:cysBHH:1,-2.0058943159,-0.48171777800000004,0.737566233
cysB_mutant:cysBHH:2,-2.4257019744,-0.14485456300000002,0.632353008
cysB_mutant:cysBHH:3,-2.774334182,-0.066352509,0.714972583
ersA_knockout:delersA:1,-0.1265707158,0.158431537,0.22646069
ersA_knockout:delersA:2,-1.9999565484000001,-0.00042816200000000005,-0.024705402
ersA_knockout:wt_BHI:1,-0.0313336171,-0.067268638,-0.17852595500000001
ersA_knockout:wt_BHI:2,0.0313336171,0.067268638,0.17852595500000001
gcsR_mutant:PAO1_rep_wt:1,0.4684708721,0.139475618,-0.046815657000000004
gcsR_mutant:PAO1_rep_wt:2,-0.4684708721,-0.139475618,0.046815657000000004
gcsR_mutant:GcsR_rep:1,-0.4486347395,0.030726989000000003,-0.18400196900000002
gcsR_mutant:GcsR_rep:2,-0.16707874120000002,-0.525246176,-0.155992781
mexZ_knockout:del_mexZ:1,3.4976387644,-0.257959178,-0.36463729300000003
mexZ_knockout:del_mexZ:2,-0.84148205,-0.547376525,-0.247178214
mexZ_knockout:del_mexZ:3,-1.04493579,-0.185047907,0.13475694600000002
mexZ_knockout:wt_LB:1,-0.8978241565,0.416245327,0.418689786
mexZ_knockout:wt_LB:2,0.3554610078,-0.129037018,-0.54582103
mexZ_knockout:wt_LB:3,0.5423631487,-0.287208309,0.127131244
n-alkanes_treatment:PA_alkane:1,-3.5030117044,0.47039494200000004,-0.149048818
n-alkanes_treatment:PA_alkane:2,-2.7838674611,-0.272187102,0.167232025
n-alkanes_treatment:PA_Glycerol:1,-0.1845442526,-0.34685001200000004,-0.120704793
n-alkanes_treatment:PA_Glycerol:2,0.2945593821,-0.003174211,0.131011907
n-alkanes_treatment:PA_Glycerol:3,-0.1100151295,0.350024223,-0.010307114000000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.0227362304,0.35349755200000005,-0.002569968
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.0227362304,-0.35349755200000005,0.002569968
natural_RNA_aptamers:PA_FMN_rep:1,0.41820902800000004,-0.041164186000000005,-0.28159421100000004
natural_RNA_aptamers:PA_FMN_rep:2,0.2869994508,-0.389935523,-0.295224037
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.19908259050000002,0.36704533500000003,-0.110305258
NC_002516.2:Planktonic_total_RNA_Rep:2,0.2573280273,-0.149430741,-0.03635161
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.0582454368,-0.21761459400000002,0.146656868
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.6209930891000001,-1.31591945,-1.166322841
NC_002516.2:Biofilm_total_RNA_Rep:2,-0.2903355688,-1.0940858,-0.38197509999999996
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.23168296370000002,-0.090114151,0.418604696
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.0777612895,0.276473756,-0.018563351000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.1303875824,0.202542133,-0.039420257
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.6951158002000001,-0.002027904,-0.20273238700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.8676649524000001,0.07454864800000001,-0.19849708200000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.2676214094,-0.618462566,-1.092766599
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.4441432397,-0.5241632070000001,-1.109708878
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.2554534343,-0.196002332,-0.109768035
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.7929602682,-0.19125124000000002,-0.57490449
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.9301415371,-0.266196005,-0.468330442
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.48840322750000004,0.058060814,-0.9337128650000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0076088087000000006,0.10271806800000001,-0.13790829000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.0313792793,0.183398416,-0.17092837100000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.9316511101,-0.713440519,-1.358835101
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-2.7627607573,-0.7810951740000001,-1.426305752
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-2.0438439952,-0.5123089670000001,-1.090398025
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.9636640444000002,-0.460675885,-1.102051295
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.365336628,-0.09865586500000001,0.471202716
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.222784238,-0.40279185900000003,-1.179598811
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-2.122111422,-0.36984339400000005,-1.08319994
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.3404768584,-0.17259215,-0.129086949
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,7.3408694048,0.80950782,1.504042705
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,7.312103733,0.7225732300000001,1.509915017
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,7.119850505,0.8589171360000001,1.522958596
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.197152279,0.14658690500000002,0.316274799
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.6160009721,0.41891019700000004,0.10660082900000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.4188486931,-0.565497102,-0.42287562700000003
relA-spoT_double-mutant:plank_WT_1:1,0.1041261153,-0.232645022,0.025830188
relA-spoT_double-mutant:plank_WT_1:2,-0.14255754480000002,0.326835135,-0.10796565100000001
relA-spoT_double-mutant:plank_WT_1:3,0.0384314295,-0.094190113,0.082135463
relA-spoT_double-mutant:plank_rel-spot:1,-2.0993171554,-0.356281931,-0.5939847690000001
relA-spoT_double-mutant:plank_rel-spot:2,-1.7228190644999999,-0.274669584,-0.567395698
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.3146150598,0.389984896,-0.028030117
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.0665601921,0.055369369,0.107436032
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.21145537150000002,0.07870068200000001,0.08673992400000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.11160094970000001,-0.133802989,-0.004384095
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.4810296737,-0.390251958,-0.161761743
sRNA_PA0805.1_overexpression:PA08051:1,-1.1249795852,0.06399323700000001,0.146465579
sRNA_PA0805.1_overexpression:PA08051:2,-0.6099917865000001,0.25791477300000004,0.276418186
sRNA_PA0805.1_overexpression:PA08051:3,-0.30708467700000003,0.101179921,0.35072240200000004
sRNA_PA0805.1_overexpression:PA08051:4,-0.5568811333,-0.51431994,-0.60996314
sRNA_PA0805.1_overexpression:PA08051:5,0.0601215344,-0.549057023,-0.205189316
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.057794263000000005,-0.51202555,-0.340347877
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.1414602471,-0.155166036,-0.177652364
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1755525685,-0.111208599,0.041068277
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1755525685,0.111208599,-0.041068277
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.37829378010000003,0.157206956,0.034574196
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.37829378010000003,-0.157206956,-0.034574196
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-0.7591068575000001,0.27481710600000003,-0.457342988
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.0750617396,0.23108921500000001,-0.280909077
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.3930928963,0.41047366100000005,-0.436003266
yhjH_knockout:PA_delyhjH_wt:1,-0.3975430578,-0.12036951800000001,0.12371040400000001
yhjH_knockout:PA_delyhjH_wt:2,0.3975430578,0.12036951800000001,-0.12371040400000001
yhjH_knockout:PA_delyhjH:1,-13.4700765046,-2.800177298,-2.484778937
yhjH_knockout:PA_delyhjH:2,-14.1584652835,-3.240855932,-2.433409389
yhjH_knockout:PA_delwspF:1,-12.3203192628,-3.476204472,-1.421938902
yhjH_knockout:PA_delwspF:2,-9.8729003535,-3.475874751,-0.38520777500000003
