,A,RpoS,Sfa3
Paeru_PRECISE:R10LB_Pip:1,-5.1042357064,-0.33374085200000003,-2.93411757
Paeru_PRECISE:R10LB_Pip:2,-5.3261504785,-0.23552968400000002,-1.7458905470000001
Paeru_PRECISE:R10LB_Mec:1,3.2585209916,0.060902266000000004,-2.433163856
Paeru_PRECISE:R10LB_Mec:2,3.1714154338,0.14775377,-3.012131097
Paeru_PRECISE:CAMHB_Azt:3,-12.5444475562,-3.462406958,-3.9601209070000003
Paeru_PRECISE:CAMHB_Azt:4,-14.258071591,-3.482348788,-4.126827049
Paeru_PRECISE:CAMHB_Biofilm:3,25.9164472767,-0.43525729,-3.435502459
Paeru_PRECISE:CAMHB_Biofilm:4,18.0696909903,-0.788360574,-3.189571124
Paeru_PRECISE:M9glucAA_Biofilm:3,32.6276157046,-0.5617197930000001,-3.564235671
Paeru_PRECISE:M9glucAA_Biofilm:4,23.6261572342,-1.209373346,-3.292700754
Paeru_PRECISE:R10LB_Mero:1,-2.2948005477,-0.121223938,-3.161662774
Paeru_PRECISE:R10LB_Mero:2,0.1538680895,0.009568623,-3.302148143
Paeru_PRECISE:LB_Cam:1,-5.1257079551,-3.794339129,-2.154785198
Paeru_PRECISE:LB_Cam:2,-4.1699777427,-3.800170529,-1.975471416
Paeru_PRECISE:CAMHB_Ceft:5,1.6916148618,-0.56228141,-4.054550174
Paeru_PRECISE:CAMHB_Cip:1,5.5126838285,-0.647857086,-2.368427929
Paeru_PRECISE:CAMHB_Cip:2,4.8691132412,-0.534488155,-2.134861556
ampC_mutation:PA_Cef_taz_wt:1,0.2775559101,0.29509562100000003,-0.36561222800000004
ampC_mutation:PA_mutS_Cef_taz:1,0.5583999526,-0.161182661,-1.387296485
ampC_mutation:PA_mutS:1,4.4682545421,0.4176524,-1.198505235
ampC_mutation:PA_mutS:2,7.8521286133,-0.23587365200000002,0.420687902
ampC_mutation:PA_mutS:3,0.8600165187000001,0.084897707,-1.815310588
ampC_mutation:PA_Cef_taz_wt:2,-0.2775559101,-0.29509562100000003,0.36561222800000004
ampC_mutation:PA_mutS_Cef_taz:2,8.3665797067,0.118099639,-0.284077116
ampC_mutation:PA_mutS:4,4.3867397625,0.152913048,-1.150336689
ampC_mutation:PA_mutS:5,6.8679859509,-0.8122608170000001,1.036176732
ampC_mutation:PA_mutS:6,-1.5260227993000002,0.104398404,-1.1951084
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-15.477547038600001,-0.75417662,-0.94051823
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-15.9718283688,-0.462842517,-1.828928436
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-12.697853526,-1.139547802,-0.860144616
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-13.4141133006,-0.950999286,-0.12091654500000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-11.6710698821,-0.169968523,0.502934399
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-10.779613701,0.08737272900000001,0.607438378
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.4126560139,0.069483108,-0.166661645
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.4126560139,-0.069483108,0.166661645
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-11.8027127816,-1.114587585,1.4411034360000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-9.4409252015,-1.093860152,0.6419264090000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-7.5964067748,-1.654176185,0.503919403
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-10.3585432768,-1.833268768,-0.30717486
cysB_mutant:PAO1HH_wt:1,2.1772561326,0.049638575000000004,0.0062489550000000005
cysB_mutant:PAO1HH_wt:2,-2.1772561326,-0.049638575000000004,-0.0062489550000000005
cysB_mutant:cysBHH:1,-2.9069193546000003,0.19414562,2.25671685
cysB_mutant:cysBHH:2,-3.752835696,0.049336802000000006,2.424318173
cysB_mutant:cysBHH:3,-4.2185065092,0.298201351,2.9880846610000003
ersA_knockout:delersA:1,-5.4481816996,0.07621786700000001,-0.26512951100000004
ersA_knockout:delersA:2,-16.6347402736,-1.152970888,-0.477317863
ersA_knockout:wt_BHI:1,4.5660941407,-0.074037769,-0.102428741
ersA_knockout:wt_BHI:2,-4.5660941407,0.074037769,0.102428741
gcsR_mutant:PAO1_rep_wt:1,-0.0925907527,-0.014556644,-0.268888183
gcsR_mutant:PAO1_rep_wt:2,0.0925907527,0.014556644,0.268888183
gcsR_mutant:GcsR_rep:1,1.3492762362000001,-0.23195183500000002,0.039672424000000005
gcsR_mutant:GcsR_rep:2,1.2389162872,-0.124658927,-0.004819609
mexZ_knockout:del_mexZ:1,-5.4728646129000005,0.272082498,-0.8691654780000001
mexZ_knockout:del_mexZ:2,-2.1046828562,0.15526256,-0.500252174
mexZ_knockout:del_mexZ:3,-0.8375746629,-0.299803272,-0.13691134200000002
mexZ_knockout:wt_LB:1,6.6076453233,0.316937305,1.000998624
mexZ_knockout:wt_LB:2,-2.0701787297,0.278699495,-0.26719147200000004
mexZ_knockout:wt_LB:3,-4.5374665936,-0.5956368,-0.7338071530000001
n-alkanes_treatment:PA_alkane:1,17.3162376969,0.7074647550000001,0.209501348
n-alkanes_treatment:PA_alkane:2,30.7190414036,0.987321062,0.503409744
n-alkanes_treatment:PA_Glycerol:1,-0.8582906911,0.22318237300000002,-0.042500588000000006
n-alkanes_treatment:PA_Glycerol:2,0.032222640500000004,0.07592315200000001,-0.312120104
n-alkanes_treatment:PA_Glycerol:3,0.8260680506,-0.29910552500000004,0.354620692
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.1823255748,-0.175070724,-0.0030550330000000004
natural_RNA_aptamers:PA_Water_rep_wt:2,0.1823255748,0.175070724,0.0030550330000000004
natural_RNA_aptamers:PA_FMN_rep:1,0.3839915262,-0.24669612100000002,0.399409661
natural_RNA_aptamers:PA_FMN_rep:2,-0.0523732591,-0.12516461,-0.76714469
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.9031084111,-0.36537607600000005,0.272736451
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.829162342,0.16695368500000002,0.11255010600000001
NC_002516.2:Planktonic_total_RNA_Rep:3,2.7322707531,0.198422391,-0.38528655700000003
NC_002516.2:Biofilm_total_RNA_Rep:1,-1.399181031,-0.455101228,0.057706947
NC_002516.2:Biofilm_total_RNA_Rep:2,2.043109199,-0.05605543,0.143970602
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.7076860773,-0.020839605,0.46220506400000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.2249736938,-0.37746435,0.300356597
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.054672228600000004,-0.373876239,0.069382369
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.2847674462,-0.16528194200000002,0.733231686
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.2475836406,-0.1594644,0.530937007
p-anisaldehyde_epigallocatechin_gallate:Combination:1,3.3791785102,-0.28285050500000003,0.316015939
p-anisaldehyde_epigallocatechin_gallate:Combination:2,3.3192691752,-0.264568601,0.186276132
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.1481430863,0.027906112,-0.26832288
p-anisaldehyde_epigallocatechin_gallate:Combination:3,3.7607598195,-0.419510472,0.088426131
p-anisaldehyde_epigallocatechin_gallate:Combination:4,3.7477203177,-0.411017597,0.12234737
p-anisaldehyde_epigallocatechin_gallate:Combination:5,3.0493456328,-0.543515466,0.405770512
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.46951043330000003,-0.008662422000000001,-0.072306408
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.3863187303,0.001595915,-0.12157577500000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,4.4036072063,-0.9372435160000001,0.362149539
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,4.5507752535,-0.9484557140000001,0.35087340100000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,3.870879995,-1.031687876,0.7402552750000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,3.9884758846,-1.004595275,0.900722172
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.5283122389,-0.018813344000000003,0.269826114
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,4.7203610351,-0.9479944450000001,0.416845779
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.6171481953,-0.940824317,0.313005207
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.21943556090000002,0.007446506,0.025412157
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,6.7640665665,0.49074843900000004,1.5801126600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,8.3663156504,0.8490975340000001,1.220467106
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,8.5104099972,0.572102007,1.518510591
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.3968993026,-0.063429157,-0.36951413400000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.5519309845,0.23596427,0.093861492
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.844968318,-0.17253511300000002,0.275652642
relA-spoT_double-mutant:plank_WT_1:1,0.5870745959,-0.07816381700000001,0.441992818
relA-spoT_double-mutant:plank_WT_1:2,-2.8595637289,-0.162014704,-0.354194243
relA-spoT_double-mutant:plank_WT_1:3,2.2724891331,0.240178521,-0.087798575
relA-spoT_double-mutant:plank_rel-spot:1,-11.3291642761,-2.161345736,0.340248455
relA-spoT_double-mutant:plank_rel-spot:2,-9.2156590112,-2.2024193260000002,0.14585234600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-4.6441459869,-0.34744338,0.092759305
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.5609040185,-0.045221692,0.31582006700000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.5717173547000001,-0.09527073600000001,0.174069371
sRNA_PA0805.1_overexpression:EmptyVector_1:4,2.2804182606,0.22833671100000003,-0.22272360600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.2311063531,0.25959909800000003,-0.359925137
sRNA_PA0805.1_overexpression:PA08051:1,1.97948389,0.33497480900000004,0.689734874
sRNA_PA0805.1_overexpression:PA08051:2,10.9094523186,0.6655322370000001,0.6628319970000001
sRNA_PA0805.1_overexpression:PA08051:3,13.9040028955,0.844704157,0.795950899
sRNA_PA0805.1_overexpression:PA08051:4,12.7624287841,1.088134294,-0.45802097
sRNA_PA0805.1_overexpression:PA08051:5,11.5936797367,0.9236605320000001,-0.362974972
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-6.1834089009,0.10117877400000001,-1.770972967
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-7.5262627543,-0.08228284500000001,-2.185496304
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1283072027,-0.018125444,-0.230881402
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1283072027,0.018125444,0.230881402
sRNA_ReaL_represses_RpoS:sRNA_wt:1,1.2780559442000001,-0.14995602900000002,-0.038851998000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-1.2780559442000001,0.14995602900000002,0.038851998000000006
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-22.0759289862,-4.278807547,0.65624631
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-19.4652739642,-4.457068765,0.5558593
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-18.5850361808,-4.577940291,0.647135243
yhjH_knockout:PA_delyhjH_wt:1,0.40331934950000004,0.059698731000000005,0.208383336
yhjH_knockout:PA_delyhjH_wt:2,-0.40331934950000004,-0.059698731000000005,-0.208383336
yhjH_knockout:PA_delyhjH:1,-13.5087973877,-0.015229788000000001,0.24599192800000003
yhjH_knockout:PA_delyhjH:2,-13.8039893889,0.010695184,-0.155341359
yhjH_knockout:PA_delwspF:1,-3.8387778632,0.40463709000000003,0.112029337
yhjH_knockout:PA_delwspF:2,3.0570118015,-0.074896539,-0.405301999
