,A,AlgU,RpoN
Paeru_PRECISE:M9glucAA_Biofilm:2,-3.9644531895,-0.437940993,-0.43742540900000004
Paeru_PRECISE:R10LB_Gent:2,-7.0486874264,0.25838150800000004,0.33577151600000005
Paeru_PRECISE:R10LB_Pip:1,11.6769669153,0.872327285,0.154868964
Paeru_PRECISE:R10LB_Pip:2,14.1410917276,0.592102833,0.273443967
Paeru_PRECISE:R10LB_Mec:1,-0.8801208036,0.30040556100000004,0.107465366
Paeru_PRECISE:R10LB_Mec:2,1.1258306065,0.352438701,0.14374071
Paeru_PRECISE:CAMHB_Azt:3,-16.4374021499,-0.29163119400000004,-0.18465540900000002
Paeru_PRECISE:CAMHB_Azt:4,-14.7646760784,-0.298353761,-0.275156025
Paeru_PRECISE:CAMHB_Biofilm:3,5.3152101971,0.69880467,-0.176873525
Paeru_PRECISE:CAMHB_Biofilm:4,-0.578991088,0.31417833500000003,-0.082692789
Paeru_PRECISE:M9glucAA_Biofilm:3,-1.646367339,-0.212907693,-0.68181494
Paeru_PRECISE:M9glucAA_Biofilm:4,-6.2883551728,-0.26126241,-0.761201534
Paeru_PRECISE:R10LB_Mero:1,22.3156880421,0.892513447,-0.773441844
Paeru_PRECISE:R10LB_Mero:2,23.8121603483,0.46619725100000003,-1.037668183
Paeru_PRECISE:LB_Cam:1,-9.2399755416,1.328998798,-0.246078293
Paeru_PRECISE:LB_Cam:2,-10.0831088679,1.4928380780000001,-0.258642761
Paeru_PRECISE:CAMHB_Ceft:5,15.4503911262,0.5801056250000001,0.17657715200000001
Paeru_PRECISE:CAMHB_Cip:1,2.2199556623,0.30800349600000004,0.26658211800000003
Paeru_PRECISE:CAMHB_Cip:2,-1.0245535093,-0.044248786000000005,0.20970907100000002
ampC_mutation:PA_Cef_taz_wt:1,0.5663699671,-0.261649476,0.12073380700000001
ampC_mutation:PA_mutS_Cef_taz:1,-5.8362846151,-1.671026568,-0.15189417700000002
ampC_mutation:PA_mutS:1,-2.18747606,0.379968851,-0.31068087
ampC_mutation:PA_mutS:2,15.1434408173,1.339236188,-0.9539343990000001
ampC_mutation:PA_mutS:3,4.306401199,0.7911739210000001,0.08440111
ampC_mutation:PA_Cef_taz_wt:2,-0.5663699671,0.261649476,-0.12073380700000001
ampC_mutation:PA_mutS_Cef_taz:2,-2.0140271477,0.055442927,-0.155851566
ampC_mutation:PA_mutS:4,-2.5292097801,0.148262631,0.03042632
ampC_mutation:PA_mutS:5,12.7965786731,1.164182731,-1.350103281
ampC_mutation:PA_mutS:6,3.6948539006,0.608965953,0.18781719200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-17.8770138898,-0.22884668800000002,-0.036146734
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-17.1769613746,-0.365545176,-0.593698261
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-15.9254693247,-0.210874675,0.32400201
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-16.0399456401,-0.14213611,0.633163915
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,17.2472023835,2.354042468,-0.010511931
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,16.2412423391,2.24996625,-0.043107948
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.0622098243,-0.42896475,-0.29638758800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.0622098243,0.42896475,0.29638758800000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.27940165510000003,0.698207397,0.08463512100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.8787669207,0.9229967560000001,-0.38575637900000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.4916982605999998,1.953385688,-0.09465152
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.1165753439,1.7835057810000001,-0.317004919
cysB_mutant:PAO1HH_wt:1,1.9685928449,0.069750729,0.023433414000000003
cysB_mutant:PAO1HH_wt:2,-1.9685928449,-0.069750729,-0.023433414000000003
cysB_mutant:cysBHH:1,-3.6092269391,-0.20238518400000002,0.309290982
cysB_mutant:cysBHH:2,-0.6497735428,-0.091286249,0.27879928
cysB_mutant:cysBHH:3,-8.4992261119,-0.580739183,0.502784941
ersA_knockout:delersA:1,-0.7651527194000001,0.18738490400000002,0.23149023100000002
ersA_knockout:delersA:2,-5.4098084444,0.16448263100000002,0.671138275
ersA_knockout:wt_BHI:1,1.0738864435,-0.114197132,0.025400413
ersA_knockout:wt_BHI:2,-1.0738864435,0.114197132,-0.025400413
gcsR_mutant:PAO1_rep_wt:1,-0.1643516028,0.028196152000000002,-0.017092779000000002
gcsR_mutant:PAO1_rep_wt:2,0.1643516028,-0.028196152000000002,0.017092779000000002
gcsR_mutant:GcsR_rep:1,0.8164975261,-0.07623943500000001,-0.08639817400000001
gcsR_mutant:GcsR_rep:2,1.0335706698,-0.10319934200000001,-0.046670234000000005
mexZ_knockout:del_mexZ:1,1.1803610926,0.131101932,-0.171003498
mexZ_knockout:del_mexZ:2,-0.2018860659,-0.026335118,0.030761221000000002
mexZ_knockout:del_mexZ:3,-0.4039946964,-0.04050756,0.29027772700000004
mexZ_knockout:wt_LB:1,1.6972160323,-0.158714938,-0.113746756
mexZ_knockout:wt_LB:2,0.2130875283,0.157361579,-0.064959762
mexZ_knockout:wt_LB:3,-1.9103035606,0.0013533590000000002,0.178706518
n-alkanes_treatment:PA_alkane:1,-3.7766987465,-0.5215445940000001,0.015745755
n-alkanes_treatment:PA_alkane:2,-2.0103673822,-0.338954468,-0.072670307
n-alkanes_treatment:PA_Glycerol:1,-8.282418223,-0.5565655030000001,-0.005129617
n-alkanes_treatment:PA_Glycerol:2,-3.9113834238000003,-0.43004706600000003,0.043599078
n-alkanes_treatment:PA_Glycerol:3,12.1938016468,0.986612569,-0.038469461
natural_RNA_aptamers:PA_Water_rep_wt:1,0.2085704514,-0.004142161,0.21328132100000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.2085704514,0.004142161,-0.21328132100000002
natural_RNA_aptamers:PA_FMN_rep:1,-0.0318006928,-0.028882806,0.508586921
natural_RNA_aptamers:PA_FMN_rep:2,0.19068430220000002,-0.050859202000000006,0.462850352
NC_002516.2:Planktonic_total_RNA_Rep:1,2.2531605299,0.295345234,-0.07812174200000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-1.58168391,-0.10771963100000001,0.06893964600000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.6714766199000001,-0.187625603,0.009182096
NC_002516.2:Biofilm_total_RNA_Rep:1,9.884546916,1.415653441,-0.31752167600000003
NC_002516.2:Biofilm_total_RNA_Rep:2,8.3583611587,1.207341439,-0.645536851
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-1.9472405618000002,0.407920695,0.029388413000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.6206579447,0.16778762400000002,0.512979633
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.5222375444,0.158309678,0.505553868
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.8601031302000002,0.264255152,-0.424784843
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.8947917414000002,0.26432034400000004,-0.42516767
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.3726311191,0.45738187700000005,-0.6988423300000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.3948027677,0.44854759,-0.764329082
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.3363837088,-0.22277674800000002,-0.29803193
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.27163877010000004,1.001434971,-0.010456934000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.4062503228,1.001203938,-0.020847791
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.6485493895,1.705618059,-0.145851598
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.8717503965000001,-0.09761602100000001,0.132045148
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.7391064566000001,-0.087527926,0.136598369
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.3569678483,0.864962525,-0.533141983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.0834334192,0.876268722,-0.5561148410000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.1986678355000002,1.274814471,-0.20127259700000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.2381372173,1.2813239699999999,-0.22422582100000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-2.0051816252,0.41721100400000005,0.074474263
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.3629252224,1.21369687,-0.11631408
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.4227951404,1.207398604,-0.160856889
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.5174258877,-0.224335269,-0.263432494
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,8.6014517419,1.514291644,0.16050720300000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,10.1549685697,1.514058736,0.14513509900000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,9.9296711607,1.419196254,0.220698853
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.3816183374,0.087973596,-0.013015902000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.2819768559,-0.203548942,0.047866937000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.6635951933,0.11557534600000001,-0.034851035
relA-spoT_double-mutant:plank_WT_1:1,0.2154318321,-0.069066788,-0.06248376
relA-spoT_double-mutant:plank_WT_1:2,-0.9948714401000001,0.19100243800000002,0.08702145700000001
relA-spoT_double-mutant:plank_WT_1:3,0.779439608,-0.12193565,-0.024537697
relA-spoT_double-mutant:plank_rel-spot:1,2.4537293405,0.606918309,0.15617666
relA-spoT_double-mutant:plank_rel-spot:2,2.6485179269,0.800304882,0.16821333200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-4.7604737306,-0.158371367,-0.105937841
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-2.3065848796,-0.054036165000000004,-0.07350105200000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.8420196787,0.06949619600000001,-0.070244094
sRNA_PA0805.1_overexpression:EmptyVector_1:4,3.0840811996,0.288102367,0.148072902
sRNA_PA0805.1_overexpression:EmptyVector_1:5,4.8249970893,-0.14519103,0.101610085
sRNA_PA0805.1_overexpression:PA08051:1,0.1742117023,0.20980800900000002,0.073720194
sRNA_PA0805.1_overexpression:PA08051:2,5.9394106989,0.7516109230000001,0.09354448100000001
sRNA_PA0805.1_overexpression:PA08051:3,6.2175624652,0.644754904,0.11208659900000001
sRNA_PA0805.1_overexpression:PA08051:4,5.2999126009,0.44827611300000003,0.190186134
sRNA_PA0805.1_overexpression:PA08051:5,6.7132396119,0.332682741,0.304027708
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,4.1473741609,0.461034767,0.076171528
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.763974045,0.452545464,0.142641721
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.14046137520000002,0.105913322,0.064726027
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.14046137520000002,-0.105913322,-0.064726027
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.9211015634,0.016516785000000003,0.062046433000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.9211015634,-0.016516785000000003,-0.062046433000000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-12.1491306909,-0.38349599500000003,0.251668828
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-8.6751983234,-0.15332551,-0.129631162
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-7.6889822433,-0.10625267000000001,0.08944219
yhjH_knockout:PA_delyhjH_wt:1,-1.85363527,-0.21430311200000002,0.053225386000000006
yhjH_knockout:PA_delyhjH_wt:2,1.85363527,0.21430311200000002,-0.053225386000000006
yhjH_knockout:PA_delyhjH:1,2.1659967662,0.815398116,-0.5631166430000001
yhjH_knockout:PA_delyhjH:2,2.3225640636,0.776103905,-0.48999957800000005
yhjH_knockout:PA_delwspF:1,3.1317982042,0.008491069,-0.504317759
yhjH_knockout:PA_delwspF:2,10.8767158448,0.7603177,-0.521459721
