,A,NfxB,EsrC
Paeru_PRECISE:M9GlcNAcAA_1:1,-3.150782627,-0.684255284,-2.412764827
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.378761933,-1.345325162,-0.424824788
Paeru_PRECISE:M9glucAA_NaOCl:2,0.346110548,-0.27734457,0.630707572
Paeru_PRECISE:M9glucAA_Cu:2,-3.819797387,0.193762757,0.5412189150000001
Paeru_PRECISE:M9glucAA_Fe:1,-1.1576350770000001,-0.6014498030000001,0.028429408000000003
Paeru_PRECISE:M9glucAA_Fe:2,-1.095408379,-0.026663475000000002,1.01424174
Paeru_PRECISE:M9glucAA_Zn:2,-1.5894292170000002,0.049003298,-0.8402849830000001
Paeru_PRECISE:M9glucAA_wt:4,-1.226007141,-0.38853555100000003,0.9398000360000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.115741595,0.164358883,-0.5479661250000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.475527309,-0.186806844,-0.8936311280000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.683425041,0.236945699,-0.44734510200000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.121032422,-0.094152315,-0.47289528300000006
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.7800848410000001,0.158074183,1.062585253
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.9011172630000002,-0.06392186700000001,-0.5896899710000001
relA-spoT_double-mutant:plank_WT_1:1,-0.21829985600000001,-0.12902513000000002,0.339982657
relA-spoT_double-mutant:plank_WT_1:2,0.065289604,-0.080169504,-0.11980848300000001
relA-spoT_double-mutant:plank_WT_1:3,0.153010252,0.20919463500000002,-0.22017417500000003
relA-spoT_double-mutant:plank_rel-spot:1,3.029524883,-0.783114007,0.718477107
relA-spoT_double-mutant:plank_rel-spot:2,3.333404332,-0.7640428760000001,1.79115533
Rosmarinic_acid:PAO1-100UMRA:1,-0.271653441,-0.39617926200000003,-1.197534003
Rosmarinic_acid:PAO1-100UMRA:2,0.200018572,-0.43597485300000005,-1.1414456689999999
Rosmarinic_acid:PAO1_DMSO_Control:1,0.40687764400000004,-0.011729933000000001,0.458227867
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.7441527640000001,0.07612028300000001,-0.6621165280000001
Rosmarinic_acid:PAO1_DMSO_Control:3,0.33727512,-0.064390351,0.20388866
Tf_toxin_expression:PAO1_WT:1,0.316204653,-0.174855921,0.6266681350000001
Tf_toxin_expression:PAO1_WT:2,-0.316204653,0.17485592,-0.6266681350000001
Tf_toxin_expression:PAO1_derfA:1,0.025968191,-0.193295991,0.356146528
Tf_toxin_expression:PAO1_derfA:2,0.883426229,-0.321024931,0.7175084700000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.845647472,-0.865146191,0.938416114
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.360661437,-0.441519761,1.166924168
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.365215781,-0.455458344,-0.5675393940000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.7806452180000001,-0.733085761,0.9765468030000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.6507112230000001,0.553538282,1.213997323
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.9515566860000001,0.467669887,0.202900292
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.45054970600000005,0.047099010000000004,0.07172537300000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.45054970600000005,-0.047099010000000004,-0.07172537300000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.317253275,-0.7514458900000001,0.7139020220000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.466989233,-0.016617015000000002,2.081821081
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,3.18381959,1.506786465,3.451495755
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.610310849,1.273966049,2.851310678
natural_RNA_aptamers:PA_Water_rep_wt:1,0.902963323,-0.328590109,0.371260864
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.902963323,0.328590109,-0.371260864
natural_RNA_aptamers:PA_FMN_rep:1,2.685681536,0.23126369100000002,0.876773935
natural_RNA_aptamers:PA_FMN_rep:2,1.44202139,-0.24567163300000003,0.5888045670000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.42398891600000005,-0.005413477000000001,-0.09490967600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.728499401,-0.453496869,0.44956710400000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-2.014054781,-0.43412242,0.311720064
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.537730793,-0.10086824800000001,0.263244619
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.6056718870000001,-0.089342449,0.214493921
p-anisaldehyde_epigallocatechin_gallate:Combination:1,12.04166576,1.747821052,1.165677076
p-anisaldehyde_epigallocatechin_gallate:Combination:2,12.07231958,1.750548882,0.975955231
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.211323373,0.329583135,0.100498366
p-anisaldehyde_epigallocatechin_gallate:Combination:3,11.05895591,1.389810352,1.455438899
p-anisaldehyde_epigallocatechin_gallate:Combination:4,10.9051546,1.396473934,1.4498729350000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,10.83901063,1.099877991,2.032989477
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.21657669100000002,-0.12443843400000001,-0.018967150000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.41873559800000004,-0.199731224,0.013378461000000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,15.28698988,2.755950432,1.3882121490000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,15.21132364,2.748387027,1.412920314
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,14.7195458,2.535600046,1.412730724
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,14.74715943,2.50799432,1.433097075
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.45930297800000003,-0.06790322600000001,-0.30465866
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.386473658,-0.084307488,-0.791465941
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.451610559,-0.021136747,-0.16306008300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.052288655,0.21185155900000002,0.187170359
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.245098541,-0.038504096,1.072014326
sRNA_PA0805.1_overexpression:PA08051:1,0.692374508,0.12057286,-0.07010905
sRNA_PA0805.1_overexpression:PA08051:2,0.608156487,-0.10841637600000001,-0.005915318
sRNA_PA0805.1_overexpression:PA08051:3,1.136561383,-0.528173255,-0.046555493
sRNA_PA0805.1_overexpression:PA08051:4,-0.9882741490000001,-0.22887675000000002,0.7897138340000001
sRNA_PA0805.1_overexpression:PA08051:5,-1.205392135,-0.456000077,0.30586819200000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.401950357,0.25269343,1.317350372
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.010374271000000001,0.23080739900000002,1.211661758
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.246249552,-0.092038413,0.120645132
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.246249552,0.092038413,-0.120645132
