,A,zur
novobiocin:0_Novobiocin_60min:3.0,1.6942165338000001,-0.6726146725000001
novobiocin:500_Novobiocin_10min:1.0,0.5116341857,1.2646813054
novobiocin:0_Novobiocin_20min:2.0,-0.10843897050000001,1.0093315194
novobiocin:500_Novobiocin_60min:3.0,-3.944513137,1.6055129826
novobiocin:0_Novobiocin_0min:2.0,0.1358372249,-0.0496878833
novobiocin:100_Novobiocin_60min:3.0,-1.445324983,0.8606998828
novobiocin:500_Novobiocin_20min:2.0,-2.1179704346,1.4535337773
novobiocin:500_Novobiocin_10min:2.0,-1.8187211136,0.9104510644
novobiocin:0_Novobiocin_0min:3.0,-0.3669611276,-0.0323333569
novobiocin:500_Novobiocin_20min:3.0,-1.9225097455000002,1.4495815541
novobiocin:0_Novobiocin_10min:3.0,-0.2471114871,0.6390832349000001
novobiocin:0_Novobiocin_20min:3.0,-0.4687742594,0.8288783152
starvation:Glucose_6h:1.0,-0.401743118,-0.0207484185
starvation:Low_3d:1.0,-0.07223532020000001,-1.0239891295
starvation:Low_3d:2.0,0.5887453033,-1.7726145185000002
starvation:Glucose_24h:1.0,6.2131740919,-1.4174122606
starvation:High_4d:1.0,2.2882997295,1.1565565579000001
starvation:High_4h:1.0,3.539217191,-0.28159644640000003
starvation:High_4d:2.0,1.8336225285,1.7139101483
starvation:High_4h:2.0,2.1064859454000002,-0.47222328500000005
starvation:Low_24h:1.0,0.9563463227000001,0.1223416149
starvation:Glucose_6h:2.0,0.401743118,0.0207484185
starvation:Low_24h:2.0,-1.227587165,-0.1675509007
starvation:Glucose_24h:2.0,6.7256586293,-1.2107681148
18_mutants:phoB/R_InSPI2:1.0,0.29348569150000003,-0.5675322177000001
18_mutants:hfq_ESP:1.0,0.7305775225000001,0.5111423199
18_mutants:ompR/envZ_InSPI2:1.0,-0.6761945450000001,0.1731127895
18_mutants:dam_MEP:1.0,0.9736847288,-0.0558590491
18_mutants:WT_IEP:1.0,2.1524715113,-0.5509000116
18_mutants:ssrA/B_InSPI2:1.0,0.1370320355,-0.1833266505
18_mutants:WT_InSPI2:1.0,-2.2310857872,-0.038635940800000004
18_mutants:hilC_IEP:1.0,2.0920196079,0.0322490353
18_mutants:fliZ_ESP:1.0,1.3014021771,0.2488476748
18_mutants:hilD_InSPI2:1.0,-1.1006020089,-0.53485802
18_mutants:phoP/Q_InSPI2:1.0,-0.32397783,-0.2569255934
18_mutants:ssrB_InSPI2:1.0,-1.2125095327,0.16484659440000002
18_mutants:fur_ESP:1.0,-0.7884149104,0.1086907748
18_mutants:WT_MEP:1.0,-2.6135561559999997e-21,0.0
18_mutants:hilD_IEP:1.0,1.9748589544000001,-0.4313933706
18_mutants:hilE_IEP:1.0,0.8817574102,-0.4313541799
18_mutants:slyA_InSPI2:1.0,1.4549805245,-0.735171117
18_mutants:ssrA_InSPI2:1.0,-0.49695213380000003,0.3504676631
18_mutants:WT_lnSPI2:1.0,0.3558969971,-0.7318467374000001
18_mutants:hilA_IEP:1.0,2.5632973692,-0.23752543610000001
Infection_conditions:pH3_shock:1.0,0.9916810187,-0.2078411137
Infection_conditions:Peroxide_shock_InSPI2:1.0,1.0315368055,-0.46151220800000003
Infection_conditions:MEP:1.0,-0.23578645580000002,-0.0043359968
Infection_conditions:Oxygen_shock:1.0,-0.5073541272000001,0.2827316471
Infection_conditions:MEP:2.0,-0.6710288551,0.08542312120000001
Infection_conditions:Anaerobic_shock:1.0,-0.3944195726,0.3425219259
Infection_conditions:Bile_shock:1.0,0.9542640586000001,-0.0624355256
Infection_conditions:LowFe2+_shock:1.0,-1.2041315386,0.1594054013
Infection_conditions:MEP:3.0,-0.1060459702,0.0283866031
Infection_conditions:pH5.8_shock:1.0,-0.7952431277,-0.44517617400000004
Infection_conditions:ESP:1.0,1.3435749718,-0.33632979760000004
Infection_conditions:inSPI2_dRNA_seq:1.0,-1.256890071,0.1331592474
Infection_conditions:LEP:1.0,0.3520077122,0.029966894400000003
Infection_conditions:Temp20:1.0,-0.3488571278,-0.4585627095
Infection_conditions:25C:1.0,1.0221188223,-0.4409302336
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,2.1249523866,-0.19652038400000002
Infection_conditions:ESP:2.0,-0.1061476663,-0.151660131
Infection_conditions:EEP:1.0,0.1316132416,0.0288135858
Infection_conditions:ESP:3.0,1.1756006562,-0.34211894740000004
Infection_conditions:Anaerobic_growth:1.0,0.2721419355,0.3251265842
Infection_conditions:NaCl_shock:1.0,-0.1460212708,0.6505764245
Infection_conditions:Pool_RNA_seq:1.0,4.696998544999999e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,0.7070547646,0.8150371007
Infection_conditions:Pool_dRNA_seq:1.0,-0.0742062401,-0.2174282343
Infection_conditions:InSPI2_LowMg2+:1.0,2.0096957862,-0.2880525121
Infection_conditions:Temp10:1.0,-0.1541782352,0.121636304
Infection_conditions:NonSPI2:1.0,1.3506478933000001,-0.0985502743
Macrophage:Intra_macrophage_dRNA:1.0,-2.8137960628,-0.2037931118
Macrophage:Intra_macrophage_RNA:1.0,1.0084290767,0.396526506
Macrophage:Intra_macrophage_RNA:2.0,-1.0084290767,-0.396526506
Macrophage:Intra_macrophage_dRNA:2.0,-0.744037587,0.5135315481
comparative_st474:st474_InSPI2:1.0,0.5612415805000001,-0.2689420718
comparative_st474:st474_LEP:1.0,0.5757772072,0.023132682800000002
comparative_st474:st474_InSPI2:2.0,9.2228535053,0.053490525500000004
comparative_st474:st474_EEP:1.0,0.365640089,0.0439396427
comparative_st474:st474_ESP:1.0,0.1585974317,-0.13589148610000001
comparative_st474:st474_NaCl_shock:1.0,0.0900814788,0.6182558409000001
comparative_st474:st474_NO_shock_InSPI2:1.0,2.338561652,-0.2955597064
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,1.2408380723,-0.6005306261000001
comparative_st474:st474_Oxygen_shock:1.0,-0.2683793011,0.2760705918
comparative_st474:st474_MEP:1.0,5.050461249999999e-29,0.0
comparative_st474:st474_ESP:2.0,0.6073137908,0.077840554
comparative_st474:st474_ESP:3.0,0.0120868014,-0.6379553082
comparative_st474:st474_NonSPI2:1.0,8.380542803200001,0.15261194420000002
comparative_st474:st474_Bile_shock:1.0,1.1829446533,-0.0527550617
comparative_st474:st474_NonSPI2:2.0,10.4421708112,0.1964959459
comparative_st474:st474_Anaerobic_growth:1.0,-0.0811677959,0.8812674022
comparative_st474:st474_Macrophage:1.0,3.687184915,0.7346117980000001
comparative_st474:st474_Anaerobic_shock:1.0,-0.1585566089,0.3201663914
comparative_st474:st474_InSPI2:3.0,0.8968034065,-0.18796774330000002
comparative_st474:st474_InSPI2:4.0,-2.2313700323,-0.1007150986
comparative_st474:st474_Anaerobic_growth:2.0,-0.7948746696000001,0.3529300982
comparative_st474:st474_Anaerobic_growth:3.0,-0.20224741970000001,0.8969491052
comparative_st474:st474_ESP:4.0,-0.0652373152,-0.3204017225
comparative_st474:st474_Macrophage:2.0,1.6646961527,-0.058447218200000005
comparative_st474:st474_25C:1.0,1.2514999089,-0.4295910844
comparative_st474:st474_Low_Fe2+_shock:1.0,-0.9653938275,0.1562683889
comparative_st474:st474_NonSPI2:3.0,11.0692895457,0.5910637802
comparative_D23580:D23580_NonSPI2:1.0,5.6187260184,0.1277745729
comparative_D23580:D23580_InSPI2:1.0,-2.6470688774999998,-0.6220787528
comparative_D23580:D23580_Anaerobic_growth:1.0,-2.0540377312,0.344133713
comparative_D23580:D23580_pBT1 deletion:1.0,-1.6076714057000001,-0.5396427232000001
comparative_D23580:D23580_InSPI2:2.0,-2.2567788836,-0.2504921116
comparative_D23580:D23580_25C:1.0,0.1653875373,-0.0278332534
comparative_D23580:D23580_pBT1 deletion:2.0,-1.9165603841,-1.0357266639
comparative_D23580:D23580_Oxygen_shock:1.0,-1.3787589338,-0.6013909470000001
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,-4.3052049355,-0.1015003406
comparative_D23580:D23580_LEP:1.0,-0.9098837031,-0.5611857871
comparative_D23580:D23580_ESP:1.0,-1.4228888674,-0.6078814985000001
comparative_D23580:D23580_Macrophage:1.0,-1.7013426945,-0.7478479294
comparative_D23580:D23580_ESP:2.0,-2.3083567481,-0.6888462320000001
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-0.8462202498,-0.11123175510000001
comparative_D23580:D23580_Bile_shock:1.0,-2.3825022348,-0.0352804242
comparative_D23580:D23580_NaCl_shock:1.0,-0.2466514921,0.5024376635
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,0.43841697960000003,0.2414019164
comparative_D23580:D23580_InSPI2:3.0,-1.4387542135,0.027157793000000003
comparative_D23580:D23580_EEP:1.0,-1.6996012300999999,-0.0725410537
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-1.7165535089000001,-0.1378455555
comparative_D23580:D23580_Anaerobic_shock:1.0,-1.0853766459,0.1255723742
comparative_D23580:D23580_InSPI2:4.0,11.9449227679,-0.26504616410000004
comparative_D23580:D23580_NonSPI2:2.0,2.5107013793,-0.041573250900000004
comparative_D23580:D23580_NonSPI2:3.0,5.6122621463,0.0909966562
comparative_D23580:D23580_ESP:3.0,-2.3357468336,-1.0113411397
comparative_D23580:D23580_Macrophage:2.0,1.7862112067,-0.3129126521
comparative_D23580:D23580_NonSPI2:4.0,-2.0524697093,-0.3411065767
comparative_D23580:D23580_ESP:4.0,-2.5089329509000002,-1.0882942933
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-3.4728365642,-0.8707011393
comparative_D23580:D23580_Anaerobic_growth:2.0,-2.6060590992,0.5277904231
comparative_D23580:D23580_Anaerobic_growth:3.0,-1.7050253612000001,0.4254041193
pgtE:ESP_tex:1.0,-0.3260007096,-0.392797938
pgtE:Pooled_tex:1.0,2.4075317835,1.3875201089
pgtE:ESP:1.0,-0.45057446910000004,-0.31521615140000003
pgtE:InSPI2:1.0,-0.7925414850000001,-0.24840030540000002
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,0.901822915,0.49725331450000004
aroA:SF101:1.0,-4.2749199425,0.3865590646
aroA:SF101:2.0,-4.9846208492,0.6859360219
aroA:SF100:1.0,-4.5722883217,0.17847535550000002
aroA:SF100:2.0,-4.8548511073,0.43872974870000003
aroA:WT_vivo:1.0,-0.48059427530000004,0.0316511821
aroA:WT_vivo:2.0,0.48059427530000004,-0.0316511821
flagella_mutants:SF102:1.0,0.3954808584,-0.0023423409
flagella_mutants:SF102:2.0,-0.3954808584,0.0023423409
flagella_mutants:del_fliHIJ:1.0,0.6612198379,0.1016100193
flagella_mutants:del_fliHIJ:2.0,-0.050165637900000004,-0.0262524887
flagella_mutants:del_fliF:1.0,-0.293146825,-0.16648994150000002
flagella_mutants:del_fliF:2.0,-0.5896859745,0.03789412
myricanol:Control:1.0,0.4720783938,-0.1279554444
myricanol:Control:2.0,0.26986713030000004,0.056818449300000004
myricanol:Control:3.0,-0.7419455241,0.0711369951
myricanol:Myricanol:1.0,-0.7255452709,0.181034686
myricanol:Myricanol:2.0,-1.1088994608,-0.0920594207
myricanol:Myricanol:3.0,-1.2858722606,0.2791696338
