,A,AntR
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.45763563100000004,0.13743721
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.35930767700000005,0.023710287
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.976785102,-0.059729136
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.255451267,-0.11395292500000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.5449066810000001,-0.033529641
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.59957199,-0.035126219
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.102925205,0.058748299999999996
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.220504111,0.398250572
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.22613536,0.022907163
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.124727657,0.07982824
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.787415646,-0.413725728
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.83190131,-0.48250909999999997
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.295197969,-0.223760335
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.203834633,-0.24984230400000002
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.56858625,-0.766533099
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.180734041,-0.084972843
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.0067082010000000004,-0.0054943330000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.559212613,0.43740261900000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.183399477,0.41959765400000004
sRNA_PA0805.1_overexpression:PA08051:1,-3.428799296,-1.240315455
sRNA_PA0805.1_overexpression:PA08051:2,-0.10865914700000001,0.011432303000000001
sRNA_PA0805.1_overexpression:PA08051:3,1.9401340710000001,0.5021413530000001
sRNA_PA0805.1_overexpression:PA08051:4,0.263382606,-0.059163424000000006
sRNA_PA0805.1_overexpression:PA08051:5,-0.23768542,0.38168089800000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-3.338729214,-1.247309228
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-0.751310322,-0.989668249
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.678088703,-0.060002867
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.678088703,0.060002867
