,A,lrp
mexZ_knockout:del_mexZ:1,1.851293743,-0.184932799
mexZ_knockout:del_mexZ:2,0.0396734708,-0.27838283
mexZ_knockout:del_mexZ:3,-0.06702446470000001,0.111634222
mexZ_knockout:wt_LB:1,-0.0712177206,0.21884349500000003
mexZ_knockout:wt_LB:2,0.2011301395,-0.17508731700000002
mexZ_knockout:wt_LB:3,-0.1299124189,-0.043756177
n-alkanes_treatment:PA_alkane:1,-3.0081154209,-0.284041502
n-alkanes_treatment:PA_alkane:2,1.2185714617,-0.21739892500000002
n-alkanes_treatment:PA_Glycerol:1,-1.6998745437,0.338124554
n-alkanes_treatment:PA_Glycerol:2,-0.2354866344,0.092081124
n-alkanes_treatment:PA_Glycerol:3,1.9353611781,-0.43020567800000004
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.5035872984,-0.22195098400000002
natural_RNA_aptamers:PA_Water_rep_wt:2,0.5035872984,0.22195098400000002
natural_RNA_aptamers:PA_FMN_rep:1,-0.6524751509000001,-0.713053064
natural_RNA_aptamers:PA_FMN_rep:2,0.9677170289,-0.057876564000000005
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.8263524681000001,0.16493438900000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.0361480046,-0.108442985
NC_002516.2:Planktonic_total_RNA_Rep:3,0.8625004727000001,-0.056491404
NC_002516.2:Biofilm_total_RNA_Rep:1,-3.1508966217,-0.42892263300000005
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.9176553245,-0.926032744
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.0681414142,0.037297667
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.057441617800000004,-0.262985226
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.1035435396,-0.316840298
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.3822185099,0.187764378
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.2294771857,0.270336434
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-2.5095996426,0.0816568
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-2.1970937856,0.050652561000000006
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.0592587096,0.149380128
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.4606507901999999,0.068247977
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.255253465,0.125232533
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.4850327257,0.121838077
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.07950128100000001,-0.100600248
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.07061857640000001,-0.086077547
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-3.7302440563,0.17195716600000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.6088324604,0.143878968
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-3.778088277,0.6208897840000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-4.0922559239,0.5803771630000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.1220782109,0.078931369
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-3.919229864,0.430145276
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-3.8668478176,0.48122557600000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.102877224,0.137716525
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,1.3277586639,1.562456182
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.5666445007,1.42190176
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.1782609365,1.4526408640000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.7870414925,0.110084597
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.8195983379,0.015586914
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.0325568454,-0.125671511
relA-spoT_double-mutant:plank_WT_1:1,0.44763780400000003,-0.030816145000000003
relA-spoT_double-mutant:plank_WT_1:2,-0.7689739177,0.17167906400000002
relA-spoT_double-mutant:plank_WT_1:3,0.3213361138,-0.140862919
relA-spoT_double-mutant:plank_rel-spot:1,-1.0557177889,-0.403695866
relA-spoT_double-mutant:plank_rel-spot:2,0.2267803167,-0.8795407770000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.5683467133,-0.02786665
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.34669360720000003,-0.15269232600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.36285116040000004,0.046827841
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.9849296413,0.115715945
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.1261276956,0.018015189
sRNA_PA0805.1_overexpression:PA08051:1,-0.49395778170000004,-0.130032733
sRNA_PA0805.1_overexpression:PA08051:2,0.0142912721,-0.317458212
sRNA_PA0805.1_overexpression:PA08051:3,0.1549750524,-0.30598627300000003
sRNA_PA0805.1_overexpression:PA08051:4,1.1164667604,-0.077502981
sRNA_PA0805.1_overexpression:PA08051:5,0.5366806657000001,-0.045810561
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.0463868089,-0.371756165
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.23252526610000002,-0.22809314100000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1891622212,-0.09671937300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1891622212,0.09671937300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.22186285660000002,-0.039323715
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.22186285660000002,0.039323715
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.7758603341,0.5841291820000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-3.4383067026000003,0.31186152
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.8443665343999998,0.311924741
yhjH_knockout:PA_delyhjH_wt:1,-0.0479459002,-0.065155713
yhjH_knockout:PA_delyhjH_wt:2,0.0479459002,0.065155713
yhjH_knockout:PA_delyhjH:1,-1.0427530043,-0.491334635
yhjH_knockout:PA_delyhjH:2,-0.9256998787,-0.283828582
yhjH_knockout:PA_delwspF:1,-2.4234898851,-1.035069496
yhjH_knockout:PA_delwspF:2,1.9737871676,-1.372132117
