,A,NarL,Dnr
Paeru_PRECISE:M9GlcNAcAA_2:2,0.135454995,0.838592298,-0.052651393000000005
Paeru_PRECISE:M9GlcNAcAA_1:1,4.268321206,1.274676458,0.358693107
Paeru_PRECISE:M9GlcNAcAA_1:2,3.535708395,-0.19626469400000002,1.071893083
Paeru_PRECISE:M9glucAA_NaOCl:2,2.534612999,0.615699251,0.17160925500000002
Paeru_PRECISE:M9glucAA_Cu:2,2.113407832,0.702660975,-0.7722901440000001
Paeru_PRECISE:M9glucAA_Fe:1,3.750999337,1.426477853,-0.2609447
Paeru_PRECISE:M9glucAA_Fe:2,2.029515547,0.851697755,0.179191224
Paeru_PRECISE:M9glucAA_Zn:2,0.388281886,0.729029833,-0.20195290300000002
Paeru_PRECISE:M9glucAA_wt:4,0.5968018890000001,0.352921137,0.5430582780000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-10.01227435,-1.25295624,-1.824901168
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-9.48893178,-1.44441445,-2.643297154
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-9.112736847,-1.448376739,-2.100903159
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.15116585,0.010854522,0.08006163
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.305863864,0.231728078,0.17258478600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.15469801400000002,-0.24258259999999998,-0.252646417
relA-spoT_double-mutant:plank_WT_1:1,1.088209932,0.422742135,0.478507966
relA-spoT_double-mutant:plank_WT_1:2,0.041657844,0.088239099,-0.10979830900000001
relA-spoT_double-mutant:plank_WT_1:3,-1.1298677750000001,-0.510981233,-0.368709658
relA-spoT_double-mutant:plank_rel-spot:1,-1.432871432,-0.868771401,-0.7644301840000001
relA-spoT_double-mutant:plank_rel-spot:2,0.37743771400000004,0.879109683,0.038989667000000006
Rosmarinic_acid:PAO1-100UMRA:1,-1.095229557,-0.722659157,-0.065660402
Rosmarinic_acid:PAO1-100UMRA:2,-1.161853379,-0.7841679970000001,-0.162755431
Rosmarinic_acid:PAO1_DMSO_Control:1,0.9768291090000001,0.340596006,-0.20006875000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.33335251600000004,-0.236875725,0.1599845
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.643476593,-0.10372028100000001,0.040084251
Tf_toxin_expression:PAO1_WT:1,6.4510833850000004,0.6587252290000001,0.345939152
Tf_toxin_expression:PAO1_WT:2,-6.4510833850000004,-0.6587252290000001,-0.345939151
Tf_toxin_expression:PAO1_derfA:1,7.054137163,0.470880648,0.5080286820000001
Tf_toxin_expression:PAO1_derfA:2,7.015264858,0.664415867,0.355920147
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.792539435,1.126858124,1.904061714
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.213384009,0.6937986620000001,1.4771293650000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,5.148822125,0.985736826,2.2617891390000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.6939469770000001,1.143240037,1.939540853
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.931917079,1.010773002,2.379461851
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.240208004,1.156234107,1.59503129
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.8126922050000001,-0.104357562,-1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.8126922050000001,0.104357562,1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.186889073,-0.7761416950000001,0.9132200140000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.351440956,-0.248149046,1.043546921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.350629481,0.176430143,0.34095186800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,6.430414891,0.291791756,0.21212438800000002
natural_RNA_aptamers:PA_Water_rep_wt:1,0.088748357,-0.269671824,0.20426996800000002
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.088748357,0.269671824,-0.20426996800000002
natural_RNA_aptamers:PA_FMN_rep:1,-1.506862575,-0.552188696,0.11645981600000001
natural_RNA_aptamers:PA_FMN_rep:2,-0.9705003520000001,-0.33870531,0.18852712300000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.884723746,0.256469968,-0.056435713000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.796869904,-0.43749912500000004,0.43542109900000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.9289361490000001,-0.412962162,0.41564249200000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-2.00656449,-0.6106058430000001,-0.23601247500000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.933033932,-0.6111456040000001,-0.238910105
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.043579902000000004,-0.5639533240000001,-0.37974541500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.065618783,-0.5564610750000001,-0.28812126600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.347288876,-0.37504156,-0.008382238
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.523774336,-0.33302161700000005,-0.131499578
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.6207143260000001,-0.340205148,0.047959133
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.067584319,-1.141110604,-0.343157935
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.7216794820000001,0.063296432,0.008583537
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.51033314,0.055275160000000004,0.056234415
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.13012053,-0.225995558,-0.42677326600000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-2.215872105,-0.19803999500000002,-0.34051074600000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-2.396167512,-0.38555331600000003,-0.258255188
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-2.760075902,-0.390156969,-0.422737216
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.5605899990000001,-0.13029199700000002,-0.020350228
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.18228395700000002,0.142185318,-0.166411692
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.058665076000000003,0.046759173,0.019513357000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.101125475,0.40805674900000005,0.085497658
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.7004135570000001,-0.466709244,0.081750904
sRNA_PA0805.1_overexpression:PA08051:1,1.089596731,-0.26578432,-0.9263193340000001
sRNA_PA0805.1_overexpression:PA08051:2,0.277193692,0.24551861700000002,0.25199720600000003
sRNA_PA0805.1_overexpression:PA08051:3,0.7484602560000001,0.015157082,0.495428436
sRNA_PA0805.1_overexpression:PA08051:4,0.9437693290000001,-0.135278054,0.5761611050000001
sRNA_PA0805.1_overexpression:PA08051:5,0.573180177,0.23809155,0.23222491
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.193313531,0.28442795200000004,-1.450518194
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.418760728,0.49146974200000004,0.01141108
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.21584514800000001,0.069904743,0.04190145
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.21584514800000001,-0.069904743,-0.04190145
