,A,argR
novobiocin:0_Novobiocin_60min:3.0,0.44905627260000003,0.3141808316
novobiocin:500_Novobiocin_10min:1.0,-2.6685514388,0.7064109053000001
novobiocin:0_Novobiocin_20min:2.0,-1.5251570446,0.0167193162
novobiocin:500_Novobiocin_60min:3.0,0.276495221,1.1278430239
novobiocin:0_Novobiocin_0min:2.0,0.0872490691,0.0440378752
novobiocin:100_Novobiocin_60min:3.0,-1.2533770182000001,0.6522430979
novobiocin:500_Novobiocin_20min:2.0,-3.4367714717,0.542486641
novobiocin:500_Novobiocin_10min:2.0,-3.0660704029,0.6712787542
novobiocin:0_Novobiocin_0min:3.0,0.1705181427,-0.0843475983
novobiocin:500_Novobiocin_20min:3.0,-3.8648106662,0.8743210671
novobiocin:0_Novobiocin_10min:3.0,-2.3568782416,-0.1220901565
novobiocin:0_Novobiocin_20min:3.0,-1.8704081508,0.3266465588
starvation:Glucose_6h:1.0,-2.4465707895,-0.21364309050000002
starvation:Low_3d:1.0,-9.1243776881,-0.6485252455
starvation:Low_3d:2.0,-11.4642116306,-1.0876002556
starvation:Glucose_24h:1.0,1.3273106214000001,-0.8504531873000001
starvation:High_4d:1.0,1.7631889686000002,1.3779231512
starvation:High_4h:1.0,4.6790907484,1.5002044348
starvation:High_4d:2.0,1.0321341064,1.2341411647
starvation:High_4h:2.0,5.5258088844,1.2213548105
starvation:Low_24h:1.0,-16.2667915906,-0.6910778034
starvation:Glucose_6h:2.0,2.4465707895,0.21364309050000002
starvation:Low_24h:2.0,-7.6046710586,-0.09746153240000001
starvation:Glucose_24h:2.0,0.7298487641,-0.5055069102
18_mutants:phoB/R_InSPI2:1.0,15.6169260745,1.335377061
18_mutants:hfq_ESP:1.0,0.6289167304000001,-0.0681727214
18_mutants:ompR/envZ_InSPI2:1.0,18.8958214117,1.7256725995000002
18_mutants:dam_MEP:1.0,1.653867473,0.1402082865
18_mutants:WT_IEP:1.0,0.5878281724000001,-0.18476983230000002
18_mutants:ssrA/B_InSPI2:1.0,16.3496944847,1.4424386576
18_mutants:WT_InSPI2:1.0,18.2908477947,1.5183012193
18_mutants:hilC_IEP:1.0,1.8585839773,0.3382206787
18_mutants:fliZ_ESP:1.0,2.6000247231999998,-0.7311870622000001
18_mutants:hilD_InSPI2:1.0,16.4490510737,1.3762335338
18_mutants:phoP/Q_InSPI2:1.0,18.2994535449,1.5869088461
18_mutants:ssrB_InSPI2:1.0,17.0808770818,1.4777256069
18_mutants:fur_ESP:1.0,1.2600199224,-0.5622568612000001
18_mutants:WT_MEP:1.0,2.3274754209999998e-21,0.0
18_mutants:hilD_IEP:1.0,1.1498607569,-0.1810238241
18_mutants:hilE_IEP:1.0,0.26295763180000004,-0.1722848602
18_mutants:slyA_InSPI2:1.0,14.5457026861,1.6230153105
18_mutants:ssrA_InSPI2:1.0,15.8724454805,1.5774909254
18_mutants:WT_lnSPI2:1.0,15.9522276127,1.3424786239
18_mutants:hilA_IEP:1.0,0.38621435130000004,-0.1203247565
Infection_conditions:pH3_shock:1.0,-5.8021765429,0.3876530246
Infection_conditions:Peroxide_shock_InSPI2:1.0,0.6332709875,-1.0234808611
Infection_conditions:MEP:1.0,-6.7180829858,-0.28297925100000004
Infection_conditions:Oxygen_shock:1.0,-5.450347051,-0.5378703658
Infection_conditions:MEP:2.0,-7.1496671559,-0.3236832899
Infection_conditions:Anaerobic_shock:1.0,-6.7257207212,0.1654747709
Infection_conditions:Bile_shock:1.0,-6.7976498289,-0.2563945032
Infection_conditions:LowFe2+_shock:1.0,-5.3124349624,-0.4829443151
Infection_conditions:MEP:3.0,-6.072261174,-0.2713894739
Infection_conditions:pH5.8_shock:1.0,-5.3946159252,-0.327126067
Infection_conditions:ESP:1.0,-4.825779065,-0.6894856672
Infection_conditions:inSPI2_dRNA_seq:1.0,3.8406417263,0.7129310366
Infection_conditions:LEP:1.0,-6.1902388584,-0.3412908945
Infection_conditions:Temp20:1.0,-5.1647912244,-0.0892402607
Infection_conditions:25C:1.0,-5.634066138,-0.0476858926
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-0.2751630881,0.5837834415
Infection_conditions:ESP:2.0,-6.0851555474,-0.9217933005000001
Infection_conditions:EEP:1.0,-4.5284097045,-0.09730703190000001
Infection_conditions:ESP:3.0,-5.8867558091,-0.5792044876
Infection_conditions:Anaerobic_growth:1.0,-5.8152825476,-0.38612067580000003
Infection_conditions:NaCl_shock:1.0,-6.4185794829,0.09541617220000001
Infection_conditions:Pool_RNA_seq:1.0,-4.182863407e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-5.5187358602,-0.3940403964
Infection_conditions:Pool_dRNA_seq:1.0,-1.2632009792,-0.9682204550000001
Infection_conditions:InSPI2_LowMg2+:1.0,4.1467667367,0.747664269
Infection_conditions:Temp10:1.0,-3.041451461,0.1533057861
Infection_conditions:NonSPI2:1.0,9.1634609233,0.7064716551
Macrophage:Intra_macrophage_dRNA:1.0,-1.0275782949,-0.8979154511
Macrophage:Intra_macrophage_RNA:1.0,-0.3919948459,0.2684729368
Macrophage:Intra_macrophage_RNA:2.0,0.3919948459,-0.2684729368
Macrophage:Intra_macrophage_dRNA:2.0,-1.0133239362,-0.2681029969
comparative_st474:st474_InSPI2:1.0,15.8900810416,0.6827842117
comparative_st474:st474_LEP:1.0,0.515133787,-0.0695994773
comparative_st474:st474_InSPI2:2.0,15.821170856,0.9852820263000001
comparative_st474:st474_EEP:1.0,2.1840744593,0.19660144140000002
comparative_st474:st474_ESP:1.0,0.9272211777,0.007909488400000001
comparative_st474:st474_NaCl_shock:1.0,0.2872437317,0.3416743157
comparative_st474:st474_NO_shock_InSPI2:1.0,6.4274483823,0.7614294884
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,7.3276070486,-0.8865889708
comparative_st474:st474_Oxygen_shock:1.0,1.2636304066,-0.2658393817
comparative_st474:st474_MEP:1.0,-1.1471086059999999e-29,0.0
comparative_st474:st474_ESP:2.0,2.5712560702,-0.1089494894
comparative_st474:st474_ESP:3.0,1.1529028779,-0.46029488350000003
comparative_st474:st474_NonSPI2:1.0,15.0959509224,0.4366330876
comparative_st474:st474_Bile_shock:1.0,-0.0751467987,0.031970915
comparative_st474:st474_NonSPI2:2.0,16.1259001565,0.4965249278
comparative_st474:st474_Anaerobic_growth:1.0,-0.4716571531,0.3468856676
comparative_st474:st474_Macrophage:1.0,5.4925078261,-0.7349325876
comparative_st474:st474_Anaerobic_shock:1.0,-0.0016901525,0.4215975743
comparative_st474:st474_InSPI2:3.0,16.1036634524,0.9334289295
comparative_st474:st474_InSPI2:4.0,18.2620398553,1.4552396179
comparative_st474:st474_Anaerobic_growth:2.0,0.8986412294,-0.263706838
comparative_st474:st474_Anaerobic_growth:3.0,-0.23095997240000002,0.3512238521
comparative_st474:st474_ESP:4.0,1.2336889078,-0.6344859775
comparative_st474:st474_Macrophage:2.0,6.2774010964,-1.2718845203
comparative_st474:st474_25C:1.0,1.075696007,0.2421603954
comparative_st474:st474_Low_Fe2+_shock:1.0,1.3993278298,-0.2074230859
comparative_st474:st474_NonSPI2:3.0,15.5070492714,0.6982581803
comparative_D23580:D23580_NonSPI2:1.0,16.6933116595,0.9484714446
comparative_D23580:D23580_InSPI2:1.0,15.7261899031,0.7411844582
comparative_D23580:D23580_Anaerobic_growth:1.0,-1.0766308607,0.5506145139
comparative_D23580:D23580_pBT1 deletion:1.0,0.7410898301000001,0.0784231401
comparative_D23580:D23580_InSPI2:2.0,12.8374250272,0.9471446704
comparative_D23580:D23580_25C:1.0,1.1278705658,-0.6463799689
comparative_D23580:D23580_pBT1 deletion:2.0,1.2227479031,-0.4113867856
comparative_D23580:D23580_Oxygen_shock:1.0,2.7634841686,-0.4511101034
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,3.2278273841,-1.2036696055
comparative_D23580:D23580_LEP:1.0,0.6975717804,-0.2150136357
comparative_D23580:D23580_ESP:1.0,0.7647045419,-0.4191038164
comparative_D23580:D23580_Macrophage:1.0,2.9181231927,-1.7480741997
comparative_D23580:D23580_ESP:2.0,-0.150137805,-0.6049642564000001
comparative_D23580:D23580_Low_Fe2+_shock:1.0,2.2120399675,-0.3334220942
comparative_D23580:D23580_Bile_shock:1.0,0.8387979053,0.0688865651
comparative_D23580:D23580_NaCl_shock:1.0,0.6472219445,0.1917749406
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,6.4009110671,-0.5043834184
comparative_D23580:D23580_InSPI2:3.0,14.8385676111,1.605601792
comparative_D23580:D23580_EEP:1.0,0.747508888,0.127192824
comparative_D23580:D23580_NO_shock_InSPI2:1.0,9.7776184928,0.4432043083
comparative_D23580:D23580_Anaerobic_shock:1.0,-1.6807093320000002,-0.3151110223
comparative_D23580:D23580_InSPI2:4.0,14.0447448513,0.6515973392000001
comparative_D23580:D23580_NonSPI2:2.0,14.4054934748,0.4913181747
comparative_D23580:D23580_NonSPI2:3.0,15.649611667,1.1968886499
comparative_D23580:D23580_ESP:3.0,0.8516508703000001,-0.4290254512
comparative_D23580:D23580_Macrophage:2.0,6.4742942415,-0.8530665602
comparative_D23580:D23580_NonSPI2:4.0,15.9168268138,0.5990231555000001
comparative_D23580:D23580_ESP:4.0,0.7832950342,-0.5076896472
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,6.3450940552,-1.0188503525
comparative_D23580:D23580_Anaerobic_growth:2.0,-1.2214152531,0.6577168505000001
comparative_D23580:D23580_Anaerobic_growth:3.0,-1.1019574164,0.7224248064000001
pgtE:ESP_tex:1.0,-5.4333279988,-1.1765005104
pgtE:Pooled_tex:1.0,-1.7713526416,-0.38490974980000003
pgtE:ESP:1.0,-7.0125413078,-0.4536943383
pgtE:InSPI2:1.0,8.8586523383,0.8925034557
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,4.8754780396,0.8450802963
aroA:SF101:1.0,-9.7657888286,-2.2434882885
aroA:SF101:2.0,-10.7491319429,-2.1589741063
aroA:SF100:1.0,-10.4685818585,-2.1078775859
aroA:SF100:2.0,-9.6032829082,-1.9408050768
aroA:WT_vivo:1.0,-0.35269073570000004,0.0865866155
aroA:WT_vivo:2.0,0.35269073570000004,-0.0865866155
flagella_mutants:SF102:1.0,1.0605422999,0.0735688465
flagella_mutants:SF102:2.0,-1.0605422999,-0.0735688465
flagella_mutants:del_fliHIJ:1.0,-6.5579070438,-0.9176200429
flagella_mutants:del_fliHIJ:2.0,-5.8121495144,-0.8767491567000001
flagella_mutants:del_fliF:1.0,-4.3619253995000005,-0.7084956983
flagella_mutants:del_fliF:2.0,-5.4260300904,-1.0263591155
myricanol:Control:1.0,-0.31692731090000004,-0.08395595110000001
myricanol:Control:2.0,-0.1620829967,-0.0522046435
myricanol:Control:3.0,0.4790103076,0.13616059460000002
myricanol:Myricanol:1.0,-2.6643043519000003,-0.021962194
myricanol:Myricanol:2.0,-0.8761363063000001,-0.2748619572
myricanol:Myricanol:3.0,-1.8988965738,-0.29960975430000003
