,A,MmsR
mexZ_knockout:del_mexZ:2,-0.3490662171,-0.34188990900000005
mexZ_knockout:del_mexZ:3,0.16990045950000002,-0.477117928
mexZ_knockout:wt_LB:1,0.2093033031,0.6293821380000001
mexZ_knockout:wt_LB:2,-0.1855794728,-0.19860248700000002
mexZ_knockout:wt_LB:3,-0.023723830300000002,-0.43077965100000004
n-alkanes_treatment:PA_alkane:1,2.5430801966,0.352180818
n-alkanes_treatment:PA_alkane:2,3.2066403632,0.549555428
n-alkanes_treatment:PA_Glycerol:1,-1.0074804673,0.421695494
n-alkanes_treatment:PA_Glycerol:2,0.3089309353,-0.347189784
n-alkanes_treatment:PA_Glycerol:3,0.698549532,-0.07450571
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.6569202812,-0.09310867
natural_RNA_aptamers:PA_Water_rep_wt:2,0.6569202812,0.09310867
natural_RNA_aptamers:PA_FMN_rep:1,0.0031519672,-0.62727459
natural_RNA_aptamers:PA_FMN_rep:2,-0.2663270969,-0.18203585400000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.4684313563,-0.189763648
NC_002516.2:Planktonic_total_RNA_Rep:2,0.8932613707,0.13618736
NC_002516.2:Planktonic_total_RNA_Rep:3,0.5751699856,0.05357628800000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.0537933713,-0.9328626790000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.5010847943,-0.973933102
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.9213643829,0.395038504
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.2097111845,0.431269094
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.20818917720000002,0.26598492900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.253036882,0.228824508
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.2721220558,0.25491151500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.9361931096,0.286489029
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.9142916037000001,0.32014731
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2877051218,-0.141144969
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.9405767048,0.7031238470000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.9749815012,0.7007189570000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.4864498033,0.869881832
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.42270775120000004,-0.10983029600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.2109515099,-0.144063239
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.0548018841,0.791274487
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-0.0681854845,0.9243423040000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.4083006501,1.03108093
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-0.4010745685,0.973500122
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.7896403134000001,0.34720700800000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.0760192393,1.064128358
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-5.99346e-05,0.9631615870000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.2175452998,-0.130318017
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.0939520927,1.6478164830000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.9804136778,1.708399746
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.0697070791,1.362463158
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.0474315763,0.6123650350000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.09485898920000001,-0.061865062000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.1422905656,-0.5504999730000001
relA-spoT_double-mutant:plank_WT_1:1,0.16042597990000002,0.04731154
relA-spoT_double-mutant:plank_WT_1:2,-0.18121018800000002,0.035546617
relA-spoT_double-mutant:plank_WT_1:3,0.0207842081,-0.082858157
relA-spoT_double-mutant:plank_rel-spot:1,0.9275942725,-0.367791126
relA-spoT_double-mutant:plank_rel-spot:2,1.8681349628000001,-0.30584387300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.008918311,-0.6572079670000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.5311891737000001,0.092354717
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.07883728920000001,-0.329600918
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.6852791330000001,0.24697490500000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.9336656409,0.647479263
sRNA_PA0805.1_overexpression:PA08051:1,4.2776109471,0.136786326
sRNA_PA0805.1_overexpression:PA08051:2,2.772562577,0.578615326
sRNA_PA0805.1_overexpression:PA08051:3,1.8421132875000001,0.130636893
sRNA_PA0805.1_overexpression:PA08051:4,1.9413822522,-0.052453311
sRNA_PA0805.1_overexpression:PA08051:5,2.1972632724,1.104468724
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.6068244209,-0.41186432100000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.0438694563,-0.13814183700000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.1777172729,0.043701616000000006
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.1777172729,-0.043701616000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.0639410474,0.228235873
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.0639410474,-0.228235873
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.4254329952,0.626968975
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.1733375389,-0.18778528900000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.5581968713000001,-0.052433209
yhjH_knockout:PA_delyhjH_wt:1,0.032842878400000004,0.053691893000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.032842878400000004,-0.053691893000000004
yhjH_knockout:PA_delyhjH:1,11.347494878300001,0.600037958
yhjH_knockout:PA_delyhjH:2,12.1325540658,0.625592863
yhjH_knockout:PA_delwspF:1,-18.558510263,-0.696286928
yhjH_knockout:PA_delwspF:2,-19.1824272656,-1.032159127
