,A,PtxS,GntR
Paeru_PRECISE:R10LB_Gent:2,0.2125912148,0.236139231,-0.15352480400000001
Paeru_PRECISE:R10LB_Pip:1,0.6850756595,0.7917252560000001,-0.308747786
Paeru_PRECISE:R10LB_Pip:2,0.6479425914,-0.323781062,-0.370261862
Paeru_PRECISE:R10LB_Mec:1,4.2069231596,1.7855998830000002,0.358197558
Paeru_PRECISE:R10LB_Mec:2,3.6704369185,1.823951651,0.500640873
Paeru_PRECISE:CAMHB_Azt:3,0.2852959641,0.269392733,-1.572995142
Paeru_PRECISE:CAMHB_Azt:4,-0.0846970212,-0.756107022,-1.462987631
Paeru_PRECISE:CAMHB_Biofilm:3,0.6229379799,-1.3322422170000001,-0.484593486
Paeru_PRECISE:CAMHB_Biofilm:4,0.230463735,-0.42918369700000003,-0.8583360750000001
Paeru_PRECISE:M9glucAA_Biofilm:3,12.2579728696,1.7432965820000002,1.086044608
Paeru_PRECISE:M9glucAA_Biofilm:4,11.7573881481,1.553817261,1.171229592
Paeru_PRECISE:R10LB_Mero:1,2.1719156999,0.6360276690000001,-0.572966302
Paeru_PRECISE:R10LB_Mero:2,2.1330244931,0.334965022,-0.346919195
Paeru_PRECISE:LB_Cam:1,6.1017724368,-0.6084849130000001,0.118447093
Paeru_PRECISE:LB_Cam:2,6.8025853851,0.062823706,-0.10786127000000001
Paeru_PRECISE:CAMHB_Ceft:5,0.0846815789,-1.016861445,-1.035249486
Paeru_PRECISE:CAMHB_Cip:1,0.7574859626,-1.2339114740000001,-0.814473124
Paeru_PRECISE:CAMHB_Cip:2,0.4986450079,-1.352051863,-0.856886535
ampC_mutation:PA_Cef_taz_wt:1,0.42047977270000003,0.191536583,0.35218291100000004
ampC_mutation:PA_mutS_Cef_taz:1,0.6523272769,0.12263133100000001,-0.18903983400000002
ampC_mutation:PA_mutS:1,2.2276972369,0.9928107570000001,-0.24065692100000002
ampC_mutation:PA_mutS:2,-2.679256901,-0.835374911,-1.152312452
ampC_mutation:PA_mutS:3,-0.29892728550000003,0.7491028940000001,0.11095555700000001
ampC_mutation:PA_Cef_taz_wt:2,-0.42047977270000003,-0.191536583,-0.35218291100000004
ampC_mutation:PA_mutS_Cef_taz:2,1.9561047707,0.915976211,-0.042663494
ampC_mutation:PA_mutS:4,2.2225339497,1.5146072369999999,0.02159036
ampC_mutation:PA_mutS:5,-3.6826732221,-1.019039436,-1.101748689
ampC_mutation:PA_mutS:6,2.0900848682,1.056751286,0.52213561
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.7105168487,-0.470463509,-0.244950199
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.2554623221,-0.057427347000000004,-0.17389911800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.8584674422000003,-1.576019317,-1.1874528180000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.5833221756,-0.8028059030000001,-1.047185797
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.7581488057999999,1.318847488,0.672859092
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.0908254807,1.009017527,0.07782646700000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.2992969854,-0.005089804000000001,0.113183188
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.2992969854,0.005089804000000001,-0.113183188
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.4519081499,1.065584496,1.21046681
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.0235351314,1.317080285,1.520592657
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.3790503624000001,1.8617952560000002,1.3114126160000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.3686136054,1.699340656,1.728974799
cysB_mutant:PAO1HH_wt:1,0.7851963104,0.061946448,-0.013661502
cysB_mutant:PAO1HH_wt:2,-0.7851963104,-0.061946448,0.013661502
cysB_mutant:cysBHH:1,-3.774662156,-0.252174282,-0.520095637
cysB_mutant:cysBHH:2,-3.5829671835,-0.174505502,-0.663138051
cysB_mutant:cysBHH:3,-4.5551954708,-0.004745818000000001,-0.427965248
ersA_knockout:delersA:1,-6.0002085013,-0.984173045,0.285796327
ersA_knockout:delersA:2,1.7997133163,0.460765128,0.30576739000000003
ersA_knockout:wt_BHI:1,-2.0232400975,-0.549624964,-0.063021512
ersA_knockout:wt_BHI:2,2.0232400975,0.549624964,0.063021512
gcsR_mutant:PAO1_rep_wt:1,0.6412654409,0.169329066,-0.10693097200000001
gcsR_mutant:PAO1_rep_wt:2,-0.6412654409,-0.169329066,0.10693097200000001
gcsR_mutant:GcsR_rep:1,-0.3973706836,-0.09566920400000001,0.664836681
gcsR_mutant:GcsR_rep:2,0.4426654929,-0.017000889,0.082906489
mexZ_knockout:del_mexZ:1,-1.5667308134,-0.45470744300000004,-0.806004214
mexZ_knockout:del_mexZ:2,-1.2182007539,-0.209991794,-0.641325502
mexZ_knockout:del_mexZ:3,-0.043977277700000005,-0.104611256,-0.24282381100000003
mexZ_knockout:wt_LB:1,1.6624228739,0.65560894,0.20717410900000002
mexZ_knockout:wt_LB:2,-0.40825690610000004,-0.43397478100000003,-0.20690459100000003
mexZ_knockout:wt_LB:3,-1.2541659678000001,-0.22163415900000003,-0.000269518
n-alkanes_treatment:PA_alkane:1,0.5776635981,0.266107164,0.312348762
n-alkanes_treatment:PA_alkane:2,2.4973262428,0.918027546,0.477112986
n-alkanes_treatment:PA_Glycerol:1,0.5285754625,-0.18878466500000002,0.066393465
n-alkanes_treatment:PA_Glycerol:2,-0.4861246071,0.11445874,-0.09070681400000001
n-alkanes_treatment:PA_Glycerol:3,-0.0424508554,0.074325925,0.024313349
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.46070891620000004,-0.45704806800000003,-0.029856158
natural_RNA_aptamers:PA_Water_rep_wt:2,0.46070891620000004,0.45704806800000003,0.029856158
natural_RNA_aptamers:PA_FMN_rep:1,-0.9697411020000001,-0.315150296,0.173064862
natural_RNA_aptamers:PA_FMN_rep:2,1.0194612023,-0.377949914,-0.337978253
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.0052267271,-0.06792353200000001,0.025275318
NC_002516.2:Planktonic_total_RNA_Rep:2,0.3467250396,0.11573319100000001,0.20139810700000002
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.3414983125,-0.047809659000000004,-0.226673426
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.3416664538,-0.766745522,1.129995411
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.9113824583000003,-1.232835457,1.099179687
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.08999500640000001,-0.041465373,0.10170494000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.3522518291,0.050287839,-0.074416971
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.3151772326,0.139023422,-0.05553670300000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.7096793821,0.5614733120000001,0.218637611
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.811123809,0.507566727,0.30008719300000003
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.11842045720000001,-0.037251237,-0.534698699
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.2180543047,-0.02438162,-0.662044771
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.17162033200000001,-0.17526571500000002,0.263176964
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.12679122710000001,0.0011658220000000002,-0.40562556
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.059349600200000005,-0.013968221000000001,-0.368298418
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.2855990088,0.22650787400000003,-0.22383766400000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.08627373740000001,0.116113083,-0.17608621800000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.175341601,0.10061800500000001,-0.18879568600000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.0644313437,-0.40118846100000005,-1.405620305
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.2041496197,-0.311252036,-1.348734215
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.6036812034,0.128797665,-1.08015862
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.7161888783,-0.0055765300000000005,-1.139884912
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.052862262900000005,0.037387784,-0.021345615000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.09313517900000001,-0.133767404,-1.17997639
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.3083399061,-0.134392638,-1.247080026
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.3205289619,-0.226931031,0.350682366
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.5885847524,1.51993798,1.961697271
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,3.1449849018,1.9591015930000002,2.312748456
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,3.6825296656,2.034577252,1.856102745
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.6200936085000001,0.121383155,0.206170382
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.7879232913,0.08765700100000001,-0.038545881000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.1678296828,-0.209040156,-0.167624501
relA-spoT_double-mutant:plank_WT_1:1,0.2113811367,-0.00045738,0.070510879
relA-spoT_double-mutant:plank_WT_1:2,-0.059183864700000005,0.015282381000000001,-0.03168066
relA-spoT_double-mutant:plank_WT_1:3,-0.15219727200000002,-0.014825002,-0.03883022
relA-spoT_double-mutant:plank_rel-spot:1,-4.9176143276,-1.138062632,-0.72454116
relA-spoT_double-mutant:plank_rel-spot:2,-4.8994323879,-1.1766908680000001,-0.53774755
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-1.7507929401,-0.487462475,-0.169821898
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.49147642620000004,-0.0723381,0.316916448
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-1.1851437045,-0.134444849,0.078620744
sRNA_PA0805.1_overexpression:EmptyVector_1:4,1.5876674432,0.40655544400000004,-0.128789066
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.8397456277000002,0.28768998,-0.096926228
sRNA_PA0805.1_overexpression:PA08051:1,-0.8918201630000001,-0.016223228000000003,0.207916028
sRNA_PA0805.1_overexpression:PA08051:2,3.0813395358,0.735539445,0.424692094
sRNA_PA0805.1_overexpression:PA08051:3,4.0771625672,1.050521522,0.21429272300000002
sRNA_PA0805.1_overexpression:PA08051:4,3.1511442092,1.210983947,0.04619981
sRNA_PA0805.1_overexpression:PA08051:5,2.564016668,0.753520104,0.6242315190000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-2.1259939028,-0.21844486300000002,0.135305944
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.0484513216,-0.5344047270000001,0.28057206500000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,1.2514528577,0.108498009,-0.07663415800000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-1.2514528577,-0.108498009,0.07663415800000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.7785035617,0.130755712,0.080043793
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.7785035617,-0.130755712,-0.080043793
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.9327064015000001,0.011584518,-0.140599041
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.7533845923,-0.10477318000000001,-0.32409259300000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.7992081317,0.283083191,-0.421809541
yhjH_knockout:PA_delyhjH_wt:1,-0.4148277797,-0.16478602,-0.12703179
yhjH_knockout:PA_delyhjH_wt:2,0.4148277797,0.16478602,0.12703179
yhjH_knockout:PA_delyhjH:1,10.529767065,3.891942165,0.8127188240000001
yhjH_knockout:PA_delyhjH:2,10.4909520456,3.866911664,0.7245694330000001
yhjH_knockout:PA_delwspF:1,2.2679452454,2.663577269,0.963003052
yhjH_knockout:PA_delwspF:2,3.4504227096,1.743611913,0.164832725
