,A,arcA
novobiocin:0_Novobiocin_20min:2.0,5.0901224642,0.0655947659
novobiocin:500_Novobiocin_60min:3.0,24.2099481206,2.3256834701
novobiocin:0_Novobiocin_0min:2.0,-0.4739711415,0.029388889300000002
novobiocin:100_Novobiocin_60min:3.0,17.1339778202,1.633132743
novobiocin:500_Novobiocin_20min:2.0,22.3921680285,0.6035440954
novobiocin:500_Novobiocin_10min:2.0,8.9677525269,0.1659804904
novobiocin:0_Novobiocin_0min:3.0,1.0257716235,-0.1172396655
novobiocin:500_Novobiocin_20min:3.0,20.4560696393,0.468530586
novobiocin:0_Novobiocin_10min:3.0,9.9191476548,-0.1063690075
novobiocin:0_Novobiocin_20min:3.0,12.8758655025,0.1859102839
starvation:Glucose_6h:1.0,-1.6600989412,-0.1016945284
starvation:Low_3d:1.0,6.9206840387,-1.0986684083
starvation:Low_3d:2.0,6.7094069421,-1.0481567775
starvation:Glucose_24h:1.0,-1.8343039481,-1.5616460659
starvation:High_4d:1.0,17.5688922422,-0.6974827244
starvation:High_4h:1.0,12.8170219319,0.045986259700000004
starvation:High_4d:2.0,16.8592066126,-0.7971521815
starvation:High_4h:2.0,12.8136006426,0.46750038660000004
starvation:Low_24h:1.0,11.657705720100001,0.2741999607
starvation:Glucose_6h:2.0,1.6600989412,0.1016945284
starvation:Low_24h:2.0,10.725596649,-0.1191009588
starvation:Glucose_24h:2.0,-2.3831285635,-1.297885475
18_mutants:phoB/R_InSPI2:1.0,3.7073793815,0.44336435960000004
18_mutants:hfq_ESP:1.0,18.4308278099,1.0696705705
18_mutants:ompR/envZ_InSPI2:1.0,8.0919811867,0.6875317711000001
18_mutants:dam_MEP:1.0,2.4662107261,0.0617273889
18_mutants:WT_IEP:1.0,15.204962338,0.2499725981
18_mutants:ssrA/B_InSPI2:1.0,5.8883466023,0.5056753682
18_mutants:WT_InSPI2:1.0,5.1406236126,0.5857086893
18_mutants:hilC_IEP:1.0,18.5598830021,1.2305048606
18_mutants:fliZ_ESP:1.0,4.4833680703,1.291246104
18_mutants:hilD_InSPI2:1.0,4.4222209515,0.5339686703000001
18_mutants:phoP/Q_InSPI2:1.0,8.5411901628,0.6359325193
18_mutants:ssrB_InSPI2:1.0,6.2400192424,0.524960428
18_mutants:fur_ESP:1.0,6.9803981364,1.1053881501
18_mutants:WT_MEP:1.0,-3.805891217e-21,0.0
18_mutants:hilD_IEP:1.0,15.6907082192,0.33844006930000003
18_mutants:hilE_IEP:1.0,12.7901534904,-0.0070761141
18_mutants:slyA_InSPI2:1.0,4.3514767272,0.4908464904
18_mutants:ssrA_InSPI2:1.0,5.4986403659,0.6182294189
18_mutants:WT_lnSPI2:1.0,2.7956661559000002,0.4289370397
18_mutants:hilA_IEP:1.0,14.5282088891,0.1153084208
Infection_conditions:pH3_shock:1.0,0.4021001059,-1.074992802
Infection_conditions:Peroxide_shock_InSPI2:1.0,6.3516353579,0.3688364529
Infection_conditions:MEP:1.0,-5.1439308554,-0.5241650697
Infection_conditions:Oxygen_shock:1.0,4.6221847323,-0.16392019530000002
Infection_conditions:MEP:2.0,-4.7770744381,-0.4387281054
Infection_conditions:Anaerobic_shock:1.0,-10.9444206376,0.7674437526
Infection_conditions:Bile_shock:1.0,-0.1502485733,-0.1477579547
Infection_conditions:LowFe2+_shock:1.0,-4.0379568434,-0.4264202781
Infection_conditions:MEP:3.0,-5.0843148209,-0.5225132621
Infection_conditions:pH5.8_shock:1.0,-1.9227908288000002,-0.5903675611
Infection_conditions:ESP:1.0,5.0394608579,0.45783248070000004
Infection_conditions:inSPI2_dRNA_seq:1.0,-2.5510573883000003,-1.9409125305
Infection_conditions:LEP:1.0,7.6457182884,-0.12484133130000001
Infection_conditions:Temp20:1.0,1.4440860777,0.2916583079
Infection_conditions:25C:1.0,-4.2005671064,-0.3894348125
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,4.2562719326,0.9889173356000001
Infection_conditions:ESP:2.0,-1.5240650913,0.5109267378
Infection_conditions:EEP:1.0,-4.6069707008,-0.6110971033
Infection_conditions:ESP:3.0,4.6620147059,0.4282522112
Infection_conditions:Anaerobic_growth:1.0,-11.9042563023,0.4018082476
Infection_conditions:NaCl_shock:1.0,5.4823362356,-0.3313492974
Infection_conditions:Pool_RNA_seq:1.0,6.839823478e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,0.9938139824000001,-0.3044700729
Infection_conditions:Pool_dRNA_seq:1.0,-0.4028777323,-0.6522879587
Infection_conditions:InSPI2_LowMg2+:1.0,-1.8924420310999999,0.52497774
Infection_conditions:Temp10:1.0,-3.4243710022,0.4760591769
Infection_conditions:NonSPI2:1.0,-0.7896540675,-0.2968639797
Macrophage:Intra_macrophage_dRNA:1.0,-2.0586335124,-0.1336065861
Macrophage:Intra_macrophage_RNA:1.0,0.9544186482,-0.043377545100000005
Macrophage:Intra_macrophage_RNA:2.0,-0.9544186482,0.043377545100000005
Macrophage:Intra_macrophage_dRNA:2.0,0.3134307689,0.0128028038
comparative_st474:st474_InSPI2:1.0,3.9952959226,0.3393669761
comparative_st474:st474_LEP:1.0,12.7783067958,0.38798847280000004
comparative_st474:st474_InSPI2:2.0,4.2209440495,0.2936485647
comparative_st474:st474_EEP:1.0,0.5538838875000001,-0.0759789521
comparative_st474:st474_ESP:1.0,8.4141167558,0.7327062595
comparative_st474:st474_NaCl_shock:1.0,10.5756670772,0.1561054982
comparative_st474:st474_NO_shock_InSPI2:1.0,9.3658305032,1.4076490015
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,11.4575569466,0.7461779239
comparative_st474:st474_Oxygen_shock:1.0,9.7348935326,0.3492265513
comparative_st474:st474_MEP:1.0,-2.826086376e-28,0.0
comparative_st474:st474_ESP:2.0,6.9146616603,0.8569851879
comparative_st474:st474_ESP:3.0,6.8045705971,0.8144897225000001
comparative_st474:st474_NonSPI2:1.0,5.4057549679,-0.1521815689
comparative_st474:st474_Bile_shock:1.0,5.0063752673,0.3817763174
comparative_st474:st474_NonSPI2:2.0,4.7979000432,-0.13762859060000002
comparative_st474:st474_Anaerobic_growth:1.0,-12.3376651992,1.0091237621
comparative_st474:st474_Macrophage:1.0,12.4133753641,1.1491310876
comparative_st474:st474_Anaerobic_shock:1.0,-5.7997784201,1.2646894154
comparative_st474:st474_InSPI2:3.0,4.4213114981,0.35166557470000004
comparative_st474:st474_InSPI2:4.0,5.1051110118,0.5226857755000001
comparative_st474:st474_Anaerobic_growth:2.0,-11.4267760439,0.6497983581
comparative_st474:st474_Anaerobic_growth:3.0,-11.9119755465,0.9007700145
comparative_st474:st474_ESP:4.0,3.5825337388,1.0564191904
comparative_st474:st474_Macrophage:2.0,10.5057010268,1.2358800794
comparative_st474:st474_25C:1.0,0.9529320528,0.1416102564
comparative_st474:st474_Low_Fe2+_shock:1.0,1.1043869169,0.09025015880000001
comparative_st474:st474_NonSPI2:3.0,4.9455374302,-0.0692824801
comparative_D23580:D23580_NonSPI2:1.0,1.5035802318,0.3569048034
comparative_D23580:D23580_InSPI2:1.0,5.7890549925,0.47897576140000003
comparative_D23580:D23580_Anaerobic_growth:1.0,-3.1917759779,0.4498271359
comparative_D23580:D23580_pBT1 deletion:1.0,13.7731404193,0.6252772286
comparative_D23580:D23580_InSPI2:2.0,4.7078670605,0.36716259370000004
comparative_D23580:D23580_25C:1.0,-2.1724099343,0.1926667105
comparative_D23580:D23580_pBT1 deletion:2.0,13.2836060731,0.5128240346
comparative_D23580:D23580_Oxygen_shock:1.0,7.6090341847000005,0.2730130746
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,11.782109217,1.2973585702000001
comparative_D23580:D23580_LEP:1.0,11.6169989293,0.5181172961
comparative_D23580:D23580_ESP:1.0,2.1305077419,0.9179689694000001
comparative_D23580:D23580_Macrophage:1.0,11.3542941603,1.102821715
comparative_D23580:D23580_ESP:2.0,7.069836987,1.0904077329
comparative_D23580:D23580_Low_Fe2+_shock:1.0,18.1335164821,0.027068543
comparative_D23580:D23580_Bile_shock:1.0,2.2982015898,0.11421372190000001
comparative_D23580:D23580_NaCl_shock:1.0,21.0612865056,0.5291343767
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,9.4094025576,1.019638115
comparative_D23580:D23580_InSPI2:3.0,2.6720565629,0.48918579
comparative_D23580:D23580_EEP:1.0,-0.7422618442000001,0.23014809600000002
comparative_D23580:D23580_NO_shock_InSPI2:1.0,9.917323502,1.6444536033000001
comparative_D23580:D23580_Anaerobic_shock:1.0,-2.0303285058,1.2318579965
comparative_D23580:D23580_InSPI2:4.0,3.8987090657000003,0.029114175500000002
comparative_D23580:D23580_NonSPI2:2.0,3.1071373262,0.2706278777
comparative_D23580:D23580_NonSPI2:3.0,1.6313583818000001,0.4326036646
comparative_D23580:D23580_ESP:3.0,4.9778650829,0.8877166453
comparative_D23580:D23580_Macrophage:2.0,9.3411037234,0.7711201624
comparative_D23580:D23580_NonSPI2:4.0,4.0558737294,0.5647304119000001
comparative_D23580:D23580_ESP:4.0,2.3026933294,0.8752464298
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,14.0116065812,1.119806424
comparative_D23580:D23580_Anaerobic_growth:2.0,-3.5987705952,0.6812825538
comparative_D23580:D23580_Anaerobic_growth:3.0,-2.0470408658,0.7754948741000001
pgtE:ESP_tex:1.0,-3.5850979357,-1.0108283425
pgtE:Pooled_tex:1.0,-0.38176097810000004,-2.8024003365
pgtE:ESP:1.0,-1.4150808562,0.6816779637
pgtE:InSPI2:1.0,-2.6737924709,0.0702951633
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-4.0810122018,-1.8811929923
aroA:SF101:1.0,-4.3682250102,-2.0481386353
aroA:SF101:2.0,-13.0090453027,-2.2462169062
aroA:SF100:1.0,-12.5134992069,-2.0288717648
aroA:SF100:2.0,-12.3732902856,-2.0182129287
aroA:WT_vivo:1.0,-0.4195403802,-0.017457058
aroA:WT_vivo:2.0,0.4195403802,0.017457058
flagella_mutants:SF102:1.0,-0.4034429346,-0.0174344425
flagella_mutants:SF102:2.0,0.4034429346,0.0174344425
flagella_mutants:del_fliHIJ:1.0,4.1971951105,0.0560251785
flagella_mutants:del_fliHIJ:2.0,3.3988815812,0.0112349154
flagella_mutants:del_fliF:1.0,2.2828708812,-0.050003566900000004
flagella_mutants:del_fliF:2.0,4.1062774544,-0.3121298515
myricanol:Control:1.0,0.521398899,-0.0462015531
myricanol:Control:2.0,-0.41238998200000004,0.0201056264
myricanol:Control:3.0,-0.10900891700000001,0.0260959267
myricanol:Myricanol:1.0,5.0694788203,0.23129726120000002
myricanol:Myricanol:2.0,-0.1744788761,0.0109032274
myricanol:Myricanol:3.0,0.8309038066000001,0.1970117904
