,A,PhnF
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.8232693910000002,0.041667424
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.330064156,-0.150309982
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.356788153,0.297414016
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.831777653,0.004252189
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.8098405880000001,0.180545584
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.493277183,-0.266089069
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.36130767900000005,-0.134405475
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.588680321,-0.045669674
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-3.9639463470000003,-0.426682771
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.8238182160000003,-0.133342114
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-4.147419927,0.113638974
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-4.188574457,0.37901835700000003
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.49378748100000003,-0.325412625
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.247424684,-0.45654566700000004
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.035748188,0.09163248
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.384781494,0.19887447800000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.10267050900000001,0.491451334
sRNA_PA0805.1_overexpression:PA08051:1,0.216669886,-0.34356919
sRNA_PA0805.1_overexpression:PA08051:2,-0.16017045300000002,0.339291697
sRNA_PA0805.1_overexpression:PA08051:3,-0.23393032300000002,0.675996728
sRNA_PA0805.1_overexpression:PA08051:4,0.459132127,-0.19827373
sRNA_PA0805.1_overexpression:PA08051:5,-0.303150019,0.489046283
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.154260408,-0.080248107
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.282377047,-0.058200487
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.028050853,-0.121041096
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.028050853,0.121041096
