,A,arcA
novobiocin:0_Novobiocin_60min:3.0,2.8407845133,0.2904417801
novobiocin:500_Novobiocin_10min:1.0,2.5761298392,0.22541546910000002
novobiocin:0_Novobiocin_20min:2.0,0.29856850300000004,0.0655947659
novobiocin:500_Novobiocin_60min:3.0,-3.6134832417,2.3256834701
novobiocin:0_Novobiocin_0min:2.0,-0.2948487018,0.029388889300000002
novobiocin:100_Novobiocin_60min:3.0,1.3230532921,1.633132743
novobiocin:500_Novobiocin_20min:2.0,1.7118019245,0.6035440954
novobiocin:500_Novobiocin_10min:2.0,4.6556840189,0.1659804904
novobiocin:0_Novobiocin_0min:3.0,0.2400468506,-0.1172396655
novobiocin:500_Novobiocin_20min:3.0,1.0358692059,0.468530586
novobiocin:0_Novobiocin_10min:3.0,1.7279805808000002,-0.1063690075
novobiocin:0_Novobiocin_20min:3.0,-2.0892580918,0.1859102839
starvation:Glucose_6h:1.0,0.5182255806,-0.1016945284
starvation:Low_3d:1.0,-4.9592069424,-1.0986684083
starvation:Low_3d:2.0,-3.0943009196,-1.0481567775
starvation:Glucose_24h:1.0,-2.246345179,-1.5616460659
starvation:High_4d:1.0,-10.8788862453,-0.6974827244
starvation:High_4h:1.0,-2.2141229539,0.045986259700000004
starvation:High_4d:2.0,-12.3204703218,-0.7971521815
starvation:High_4h:2.0,0.7564420702,0.46750038660000004
starvation:Low_24h:1.0,2.799813102,0.2741999607
starvation:Glucose_6h:2.0,-0.5182255806,0.1016945284
starvation:Low_24h:2.0,2.8371822,-0.1191009588
starvation:Glucose_24h:2.0,-4.8292534969,-1.297885475
18_mutants:phoB/R_InSPI2:1.0,-8.8102621716,0.44336435960000004
18_mutants:hfq_ESP:1.0,-6.5108121907,1.0696705705
18_mutants:ompR/envZ_InSPI2:1.0,-6.1861585841,0.6875317711000001
18_mutants:dam_MEP:1.0,-4.2084757971,0.0617273889
18_mutants:WT_IEP:1.0,-1.7265202274,0.2499725981
18_mutants:ssrA/B_InSPI2:1.0,-9.8544975601,0.5056753682
18_mutants:WT_InSPI2:1.0,-7.4302049597,0.5857086893
18_mutants:hilC_IEP:1.0,-4.2786387412,1.2305048606
18_mutants:fliZ_ESP:1.0,-1.9759988048000001,1.291246104
18_mutants:hilD_InSPI2:1.0,-9.6014283187,0.5339686703000001
18_mutants:phoP/Q_InSPI2:1.0,-6.1373186729,0.6359325193
18_mutants:ssrB_InSPI2:1.0,-9.5837453899,0.524960428
18_mutants:fur_ESP:1.0,-2.9648564359,1.1053881501
18_mutants:WT_MEP:1.0,-4.5596756159999995e-21,0.0
18_mutants:hilD_IEP:1.0,-1.8736090067000002,0.33844006930000003
18_mutants:hilE_IEP:1.0,-2.4649924651,-0.0070761141
18_mutants:slyA_InSPI2:1.0,-10.863370767,0.4908464904
18_mutants:ssrA_InSPI2:1.0,-9.7334963259,0.6182294189
18_mutants:WT_lnSPI2:1.0,-7.7575967388,0.4289370397
18_mutants:hilA_IEP:1.0,-0.9172306332,0.1153084208
Infection_conditions:pH3_shock:1.0,-6.4280759026,-1.074992802
Infection_conditions:Peroxide_shock_InSPI2:1.0,-3.4315036562,0.3688364529
Infection_conditions:MEP:1.0,4.9636725543,-0.5241650697
Infection_conditions:Oxygen_shock:1.0,7.1521337448,-0.16392019530000002
Infection_conditions:MEP:2.0,4.3127671329,-0.4387281054
Infection_conditions:Anaerobic_shock:1.0,-4.3907829835,0.7674437526
Infection_conditions:Bile_shock:1.0,4.8488986822,-0.1477579547
Infection_conditions:LowFe2+_shock:1.0,-1.6901312253,-0.4264202781
Infection_conditions:MEP:3.0,4.3812379157,-0.5225132621
Infection_conditions:pH5.8_shock:1.0,-1.4425119116,-0.5903675611
Infection_conditions:ESP:1.0,0.449878665,0.45783248070000004
Infection_conditions:inSPI2_dRNA_seq:1.0,-18.437479835,-1.9409125305
Infection_conditions:LEP:1.0,3.2414689473,-0.12484133130000001
Infection_conditions:Temp20:1.0,0.5593463581,0.2916583079
Infection_conditions:25C:1.0,-0.6545469888000001,-0.3894348125
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-7.8207715817,0.9889173356000001
Infection_conditions:ESP:2.0,0.7160903287,0.5109267378
Infection_conditions:EEP:1.0,-1.9183227437,-0.6110971033
Infection_conditions:ESP:3.0,0.11730524540000001,0.4282522112
Infection_conditions:Anaerobic_growth:1.0,-1.9288890282,0.4018082476
Infection_conditions:NaCl_shock:1.0,-6.1442314931,-0.3313492974
Infection_conditions:Pool_RNA_seq:1.0,8.194499349e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-0.2171710103,-0.3044700729
Infection_conditions:Pool_dRNA_seq:1.0,-1.8212251624,-0.6522879587
Infection_conditions:InSPI2_LowMg2+:1.0,-5.1532218826,0.52497774
Infection_conditions:Temp10:1.0,-2.9114527054,0.4760591769
Infection_conditions:NonSPI2:1.0,-1.2179744906,-0.2968639797
Macrophage:Intra_macrophage_dRNA:1.0,1.2002861249,-0.1336065861
Macrophage:Intra_macrophage_RNA:1.0,-0.7832405083,-0.043377545100000005
Macrophage:Intra_macrophage_RNA:2.0,0.7832405083,0.043377545100000005
Macrophage:Intra_macrophage_dRNA:2.0,0.8982633209,0.0128028038
comparative_st474:st474_InSPI2:1.0,-5.022791075,0.3393669761
comparative_st474:st474_LEP:1.0,-1.7287249137,0.38798847280000004
comparative_st474:st474_InSPI2:2.0,-5.2648918509,0.2936485647
comparative_st474:st474_EEP:1.0,-6.8697286439,-0.0759789521
comparative_st474:st474_ESP:1.0,-1.3705833107,0.7327062595
comparative_st474:st474_NaCl_shock:1.0,-11.1302264391,0.1561054982
comparative_st474:st474_NO_shock_InSPI2:1.0,-12.7734701593,1.4076490015
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,-8.4402800096,0.7461779239
comparative_st474:st474_Oxygen_shock:1.0,2.1850237546,0.3492265513
comparative_st474:st474_MEP:1.0,-6.259309305e-28,0.0
comparative_st474:st474_ESP:2.0,-1.7725280513000001,0.8569851879
comparative_st474:st474_ESP:3.0,0.1344450016,0.8144897225000001
comparative_st474:st474_NonSPI2:1.0,-3.6115721774000002,-0.1521815689
comparative_st474:st474_Bile_shock:1.0,-0.10703470080000001,0.3817763174
comparative_st474:st474_NonSPI2:2.0,-4.5846960596,-0.13762859060000002
comparative_st474:st474_Anaerobic_growth:1.0,-6.4519275978,1.0091237621
comparative_st474:st474_Macrophage:1.0,-6.5183376032,1.1491310876
comparative_st474:st474_Anaerobic_shock:1.0,-9.3647502221,1.2646894154
comparative_st474:st474_InSPI2:3.0,-3.7306217864,0.35166557470000004
comparative_st474:st474_InSPI2:4.0,-7.4605088099,0.5226857755000001
comparative_st474:st474_Anaerobic_growth:2.0,-5.548368997,0.6497983581
comparative_st474:st474_Anaerobic_growth:3.0,-7.1192630777,0.9007700145
comparative_st474:st474_ESP:4.0,-3.0437569267,1.0564191904
comparative_st474:st474_Macrophage:2.0,-4.9488687087,1.2358800794
comparative_st474:st474_25C:1.0,-5.6271729969,0.1416102564
comparative_st474:st474_Low_Fe2+_shock:1.0,-6.6371369015,0.09025015880000001
comparative_st474:st474_NonSPI2:3.0,-4.8525134495,-0.0692824801
comparative_D23580:D23580_NonSPI2:1.0,-2.9990578088,0.3569048034
comparative_D23580:D23580_InSPI2:1.0,-4.3215214388,0.47897576140000003
comparative_D23580:D23580_Anaerobic_growth:1.0,-6.112739704,0.4498271359
comparative_D23580:D23580_pBT1 deletion:1.0,1.2468361832000001,0.6252772286
comparative_D23580:D23580_InSPI2:2.0,-0.6581385747,0.36716259370000004
comparative_D23580:D23580_25C:1.0,-4.3085442409,0.1926667105
comparative_D23580:D23580_pBT1 deletion:2.0,2.3772275499,0.5128240346
comparative_D23580:D23580_Oxygen_shock:1.0,7.9138238683,0.2730130746
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,2.5949688447,1.2973585702000001
comparative_D23580:D23580_LEP:1.0,2.5998812832000002,0.5181172961
comparative_D23580:D23580_ESP:1.0,1.3162769948,0.9179689694000001
comparative_D23580:D23580_Macrophage:1.0,-1.6369017416,1.102821715
comparative_D23580:D23580_ESP:2.0,2.1060810439,1.0904077329
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-1.7953281846,0.027068543
comparative_D23580:D23580_Bile_shock:1.0,1.7792756964,0.11421372190000001
comparative_D23580:D23580_NaCl_shock:1.0,-7.1385115682,0.5291343767
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,-5.3273565438,1.019638115
comparative_D23580:D23580_InSPI2:3.0,-1.8335712669,0.48918579
comparative_D23580:D23580_EEP:1.0,-6.0257549017,0.23014809600000002
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-8.0761946881,1.6444536033000001
comparative_D23580:D23580_Anaerobic_shock:1.0,-0.43789544900000005,1.2318579965
comparative_D23580:D23580_InSPI2:4.0,-0.0700976822,0.029114175500000002
comparative_D23580:D23580_NonSPI2:2.0,-1.2874121185,0.2706278777
comparative_D23580:D23580_NonSPI2:3.0,-3.5692394532,0.4326036646
comparative_D23580:D23580_ESP:3.0,1.7027159259,0.8877166453
comparative_D23580:D23580_Macrophage:2.0,-7.7962460934,0.7711201624
comparative_D23580:D23580_NonSPI2:4.0,-1.7280190301,0.5647304119000001
comparative_D23580:D23580_ESP:4.0,0.7951274792,0.8752464298
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,0.1808241415,1.119806424
comparative_D23580:D23580_Anaerobic_growth:2.0,-6.1977316077,0.6812825538
comparative_D23580:D23580_Anaerobic_growth:3.0,-7.2792687042,0.7754948741000001
pgtE:ESP_tex:1.0,1.7499358994,-1.0108283425
pgtE:Pooled_tex:1.0,-14.3271719926,-2.8024003365
pgtE:ESP:1.0,3.7325655006,0.6816779637
pgtE:InSPI2:1.0,-2.6862647686,0.0702951633
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-14.0424035918,-1.8811929923
aroA:SF101:1.0,-4.9398054601,-2.0481386353
aroA:SF101:2.0,-8.1688428744,-2.2462169062
aroA:SF100:1.0,-3.9453334955,-2.0288717648
aroA:SF100:2.0,-9.1912108968,-2.0182129287
aroA:WT_vivo:1.0,-0.22216970290000002,-0.017457058
aroA:WT_vivo:2.0,0.22216970290000002,0.017457058
flagella_mutants:SF102:1.0,0.8015369084,-0.0174344425
flagella_mutants:SF102:2.0,-0.8015369084,0.0174344425
flagella_mutants:del_fliHIJ:1.0,-2.8331604656,0.0560251785
flagella_mutants:del_fliHIJ:2.0,-2.5169200931,0.0112349154
flagella_mutants:del_fliF:1.0,-2.6563459829,-0.050003566900000004
flagella_mutants:del_fliF:2.0,-2.6628880261,-0.3121298515
myricanol:Control:1.0,0.4335818122,-0.0462015531
myricanol:Control:2.0,-0.455462376,0.0201056264
myricanol:Control:3.0,0.021880563800000002,0.0260959267
myricanol:Myricanol:1.0,-0.311122966,0.23129726120000002
myricanol:Myricanol:2.0,-2.2060264922,0.0109032274
myricanol:Myricanol:3.0,-1.291753071,0.1970117904
