,A,XisF4
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.6338514820000001,-0.15144126600000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.477399043,-0.13009904
p-anisaldehyde_epigallocatechin_gallate:Combination:1,2.05466268,-0.5101328970000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,2.112758876,-0.5078704150000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.135074457,-0.423437257
p-anisaldehyde_epigallocatechin_gallate:Combination:3,1.186781846,0.082494733
p-anisaldehyde_epigallocatechin_gallate:Combination:4,1.017232655,0.10320699500000001
p-anisaldehyde_epigallocatechin_gallate:Combination:5,0.8810001270000001,0.497464269
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.27887664700000003,-0.08454270900000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.191552626,-0.097790293
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.7672347950000002,-0.636688314
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.938151579,-0.608451313
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.46137901,0.032342162
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.525431159,0.070193167
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.242415239,-0.038525711000000004
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.302385987,0.03560267
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.18633258600000002,-0.089086836
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.527278946,-0.12963718500000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.20385486600000002,0.221647063
sRNA_PA0805.1_overexpression:PA08051:1,1.04150684,0.176805535
sRNA_PA0805.1_overexpression:PA08051:2,1.917830861,0.300007505
sRNA_PA0805.1_overexpression:PA08051:3,2.380956969,0.32985522700000003
sRNA_PA0805.1_overexpression:PA08051:4,1.9256991550000002,0.358346525
sRNA_PA0805.1_overexpression:PA08051:5,0.745625317,0.43304836100000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.258182602,-0.032010263000000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.6551403020000001,-0.011681026
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.440289494,0.061014154
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.440289494,-0.061014155
