,A,zur
mrsI:ko_sds_atc:1,-3.6581988637,-2.3326595469
mrsI:ko_sds_atc:2,-3.9676278590000003,-2.1794717899
mrsI:ko_sds_no_atc:1,0.1665877366,-0.1377940933
mrsI:ko_sds_no_atc:2,0.45506226580000003,0.2344962304
mrsI:wt_iron_atc:1,0.8064019677,-0.0291236292
mrsI:wt_iron_atc:2,0.30232628580000004,-0.23771014910000002
mrsI:wt_iron_no_atc:1,-5.0052000882,-1.6471365328
mrsI:wt_iron_no_atc:2,-3.7617178539,-1.0910137757
mrsI:wt_ox_atc:1,-5.1534235973,-1.5891352148
mrsI:wt_ox_atc:2,-3.9476500165,-1.3355622334000001
mrsI:wt_ox_noatc:1,-3.6176389958,-2.0875978964
mrsI:wt_ox_noatc:2,-3.7435541166,-2.1943869869
mrsI:wt_sds_atc:1,-3.4007120243,-2.2837383645
mrsI:wt_sds_atc:2,-3.6712185885,-2.1454739862
mrsI:wt_sds_no_atc:1,0.06935918270000001,0.17316239490000002
mrsI:wt_sds_no_atc:2,-0.06935918270000001,-0.17316239490000002
nitrate:control:1,0.0534590732,-0.1094937083
nitrate:control:2,-0.0534590732,0.1094937083
p218:0_days_.1:1,0.05848586100000001,0.513859713
p218:0_days_.1:2,0.9656569869,-0.0266968309
p218:0_days_.1:3,-0.1323521677,0.4914009882
p218:0_days_.1:4,0.0233341561,0.45336271720000004
p218:0_days_control:1,0.2749578505,-0.0985963935
p218:0_days_control:2,-0.1477201253,0.1103307899
p218:0_days_control:3,-0.2606821857,0.0107771745
p218:0_days_control:4,0.1334444605,-0.0225115709
p218:1_days_.1:1,-2.7508383397,0.1484445053
p218:1_days_.1:2,-3.1134373941,0.0619655832
p218:1_days_.1:3,-2.7316611262,0.0384311621
p218:1_days_.1:4,-2.9873028717,0.1645342574
p218:1_days_control:1,-0.4882260641,-0.2596342085
p218:1_days_control:2,-0.11884125870000001,-0.24395895550000002
p218:1_days_control:3,-0.33222150770000003,-0.43672220500000003
p218:1_days_control:4,-0.23595437230000002,-0.0439956868
patH-Cap:post_path_ctrl:1,-1.5791936504000001,-1.2496529562
patH-Cap:post_path_ctrl:2,-2.0501230763,-1.2147616667
patH-Cap:post_path_inh:1,-1.3228445340000001,-0.5540551665
patH-Cap:post_path_inh:2,-1.8464690009,-1.3409539756
patH-Cap:pre_path_ctrl:1,-0.1777654469,0.1806656405
patH-Cap:pre_path_ctrl:2,0.1777654469,-0.1806656405
patH-Cap:pre_path_inh:1,1.4713905312,0.2818219723
patH-Cap:pre_path_inh:2,1.1633940564,0.2011800458
ppxx:double_mutant:1,0.055266500100000004,-0.0587025921
ppxx:double_mutant:2,-0.055266500100000004,0.0587025921
reactivation:day_1_reactivation:1,7.1489583051,-2.4215640717999998
reactivation:day_1_reactivation:2,6.8436055183,-2.4877345584
reactivation:day_1_reactivation:3,7.1539289951,-2.65952378
reactivation:day_2_reactivation:1,5.3093250505,-2.4302044415
reactivation:day_2_reactivation:2,5.4362233167,-2.3795478041
reactivation:day_2_reactivation:3,5.2575234596,-2.4500979068
reactivation:day_3_reactivation:1,6.6123939088,-2.5453299039
reactivation:day_3_reactivation:2,7.0109324468,-2.5751355986
reactivation:day_3_reactivation:3,6.7955116475,-2.5156582798000002
reactivation:day_4_reactivation:1,7.6034154029,-2.5489976911000003
reactivation:day_4_reactivation:2,7.4945767713,-2.3468411276
reactivation:day_4_reactivation:3,7.5065526299,-2.5380518995
reactivation:days_0_persistence:1,-0.044782553100000004,-0.0014645018
reactivation:days_0_persistence:2,0.0142895815,-0.015021521900000001
reactivation:days_0_persistence:3,0.0304929716,0.0164860237
redox:intra_basal:1,0.687487916,-0.8213056364
redox:intra_basal:2,0.08826710730000001,-0.9207074732
redox:whib3_comp_4.5:1,-5.8840105718,-0.6941044014000001
redox:whib3_comp_4.5:2,-8.4376274593,-0.5355332741000001
redox:whib3_comp_6.6:1,-5.5976882911,0.1201619909
redox:whib3_comp_6.6:2,-4.6789080471,1.2261822734
redox:whib3_ko_4.5:1,-5.252197301,-0.2748275083
redox:whib3_ko_4.5:2,-8.2623987523,-0.47294392350000003
redox:wt_4.5:1,-6.531897252,-0.0810823519
redox:wt_4.5:2,-4.1661666749,-0.1528835148
redox:wt_6.6:1,-0.6579145694,-0.0137622308
redox:wt_6.6:2,0.6579145694,0.0137622308
resus:day_1_run_1:1,0.0087872052,-0.19173496580000002
resus:day_1_run_1:2,-0.0087872052,0.19173496580000002
resus:day_4_run_1:1,-0.9429878377,-0.14434558720000001
resus:day_4_run_1:2,-1.6192742325,-0.47793464360000004
rho:00h_DUC:1,0.22113452420000002,0.18696805330000002
rho:00h_DUC:2,-0.22113452420000002,-0.18696805330000002
rho:00h_DUC_1:1,2.7896803455,-1.288738086
rho:00h_DUC_1:2,2.9133740829,-1.3099524716
rho:01.5_DUC:1,0.014301572700000001,-1.3616548708
rho:01.5_DUC:2,2.3709046545,-1.5375414573000001
rho:01.5h_DUC_ATC:1,3.2825536497,-0.6408120049
rho:01.5h_DUC_ATC:2,1.3808971711,-0.41464581450000004
rho:03_DUC:1,0.507505187,-1.0921964955
rho:03_DUC:2,2.3046275141,-1.0374131144
rho:03h_DUC_ATC:1,-0.046279234,-0.360938287
rho:03h_DUC_ATC:2,1.2424078718,-0.7713457188
rho:06h_DUC_ATC:1,-0.7420425421,0.4116220196
rho:06h_DUC_ATC:2,2.3960240409,-0.6665412522
rho:06h_WT_ATC:1,0.1913337941,0.401640457
rho:06h_WT_ATC:2,-0.6524468342,-0.0838085196
rho:09_DUC:1,3.9401498643,-0.7171790294
rho:09_DUC:2,4.2518918076,-0.873209487
rho:09h_DUC_ATC:1,3.6165029536,-0.45819609920000004
smx:0_days_12.5:1,0.1116671391,-0.0400909844
smx:0_days_12.5:2,0.1240786227,0.1223232593
smx:0_days_12.5:3,0.1446338218,-0.0061518350000000005
smx:0_days_control:1,0.0731811763,-0.0280576779
smx:0_days_control:2,0.014839399900000001,-0.0316142726
smx:0_days_control:3,-0.0880205762,0.0596719504
smx:1_days_12.5:1,-0.2717650346,-0.5753596125
smx:1_days_12.5:2,0.0154930955,-0.5880126204
smx:1_days_12.5:3,0.16242221880000002,-0.6046861652000001
smx:1_days_control:1,-2.1640222588,-0.5265000681
smx:1_days_control:2,-2.5640172588,-0.3919967031
smx:1_days_control:3,-2.2499245574,-0.47739013290000004
sq109:0_days_3:1,2.1975846049,-0.35206557110000003
sq109:0_days_3:2,-1.6369244943,0.3683969788
sq109:0_days_3:3,-1.5632150888,0.35162662
sq109:0_days_3:4,2.2406159012,-0.2662353993
sq109:0_days_control:1,2.2372833847,-0.4072189089
sq109:0_days_control:2,-2.6276839122,0.3996988803
sq109:0_days_control:3,-2.3280909511,0.4217348106
sq109:0_days_control:4,2.7184914785,-0.414214782
sq109:1_days_3:1,1.9269128629,-0.3617925791
sq109:1_days_3:2,-1.6892588349,0.226806572
sq109:1_days_3:3,-1.6282850416999999,0.3609429649
sq109:1_days_3:4,2.1773406768,-0.3146478303
sq109:1_days_control:1,2.3048243181,-0.4658356749
sq109:1_days_control:2,-2.1743829942,0.4987320295
sq109:1_days_control:3,2.4688788039,-0.2208377109
sq109:1_days_control:4,-2.4552609832,0.5818144592
stress:.1_butyrate:1,-0.209913341,1.3725372986
stress:.1_butyrate:2,-0.3269004729,0.9191493747
stress:.1_butyrate:3,-1.7721837602,1.6129970035999999
stress:.4_gluc:1,-0.48958537010000003,0.0325091811
stress:.4_gluc:2,1.1287726342,-0.1797469861
stress:.4_gluc:3,-0.6391872642,0.147237805
stress:1_days_low_iron:1,10.736179374,0.0549791211
stress:1_days_low_iron:2,10.5373869489,-0.41027943980000003
stress:1_days_low_iron:3,10.8911823464,-0.0738660065
stress:7_days_low_iron:1,15.2810950448,0.9880996082000001
stress:7_days_low_iron:2,14.4390778726,0.7548317624
stress:7_days_low_iron:3,13.8697785093,0.8407310715
stress:gluc_butyrate:1,1.3275883473,0.24445411460000002
stress:gluc_butyrate:2,0.6850583915,0.035221174800000005
stress:gluc_butyrate:3,1.001967688,0.43813273410000003
stress:high_iron:1,9.9107076556,-1.2597505222
stress:high_iron:2,9.5465511364,-1.2095611282
stress:high_iron:3,10.2637447852,-1.0944443555
stress:tolox_ph_7:1,1.9643470197,0.3322175518
stress:tolox_ph_7:2,2.7506776339,0.5134959050000001
sutez:0_days_5.6:1,0.255576519,-0.0320991752
sutez:0_days_5.6:2,-0.3864102713,-0.069168803
sutez:0_days_5.6:3,0.0282939487,0.1252684745
sutez:0_days_5.6:4,-0.8169784433,0.0749222838
sutez:0_days_control:1,-0.3908096325,-0.0234431574
sutez:0_days_control:2,0.0198434169,-0.1964879227
sutez:0_days_control:3,0.2686354322,0.12769173250000002
sutez:0_days_control:4,0.10233078350000001,0.0922393477
sutez:1_days_5.6:1,-9.4095070934,1.6219638093
sutez:1_days_5.6:2,-9.3121210429,1.7999195629
sutez:1_days_control:1,-1.1688964258,-0.4387220969
sutez:1_days_control:2,-1.1381052341,-0.119624902
sutez:1_days_control:3,-1.7382261869,-0.3007406212
sutez:1_days_control:4,-1.6956062437,-0.4579169105
thrB:0_days_starve:1,-0.4940950725,-0.020818897200000002
thrB:0_days_starve:2,0.4940950725,0.020818897200000002
tss:expression_library:1,-3.739330013,0.605012101
tss:expression_library:2,-3.564605224,0.6625624749
tss:mapping_triphosphate:1,-2.564499121,1.3543743499
tss:mapping_triphosphate:2,-1.8367527015,1.0505886224
tss:mapping_wo_triphosphate:1,-1.533099649,1.5956236042
tss:mapping_wo_triphosphate:2,-2.8530993815,1.9039550292
tss:wt_experiment_2:1,0.7760631760000001,-0.1108409367
tss:wt_experiment_2:2,-0.004241514,-0.0045521176
tss:wt_experiment_2:3,-0.7718216621,0.1153930543
vera:0_days_176:1,2.0477982594,-0.1051308397
vera:0_days_176:2,3.191571905,0.13823178020000002
vera:0_days_176:3,2.5862732241,-0.25178832160000003
vera:0_days_176:4,2.9943160671999998,-0.11842549070000001
vera:0_days_control:1,-0.3722866936,0.4580587815
vera:0_days_control:2,-0.0609898788,-0.0459814686
vera:0_days_control:3,0.23543416920000002,-0.3708827039
vera:0_days_control:4,0.19784240320000002,-0.0411946091
vera:1_days_176:1,-5.5726127461,0.6719413423
vera:1_days_176:2,-4.8303395541,0.5632898310000001
vera:1_days_176:3,-4.7295943273,0.2373063087
vera:1_days_control:1,-9.627273626000001,0.2414659271
vera:1_days_control:2,-8.8584103241,0.4003620364
vera:1_days_control:3,-9.2693086484,0.5807932547
vera:1_days_control:4,-9.3122251949,0.6480904902
