,A,pspF
novobiocin:0_Novobiocin_20min:2.0,1.9711324238,-0.5407268863
novobiocin:500_Novobiocin_60min:3.0,5.8081539033,0.0222424284
novobiocin:0_Novobiocin_0min:2.0,0.0673049934,0.0126620837
novobiocin:100_Novobiocin_60min:3.0,3.2969073632,-0.055551265
novobiocin:500_Novobiocin_20min:2.0,-2.9252272505,0.7047829747000001
novobiocin:500_Novobiocin_10min:2.0,-5.7136755817000004,0.3111665932
novobiocin:0_Novobiocin_0min:3.0,0.092061581,-0.0405219138
novobiocin:500_Novobiocin_20min:3.0,-4.4565201851000005,0.6318104771
novobiocin:0_Novobiocin_10min:3.0,-0.2471593743,-0.3114031177
novobiocin:0_Novobiocin_20min:3.0,1.1887575882,-0.2632518016
starvation:Glucose_6h:1.0,-0.6484131185,-0.0895926196
starvation:Low_3d:1.0,9.7107659109,-0.9269108215
starvation:Low_3d:2.0,11.4489085906,-1.2288396941
starvation:Glucose_24h:1.0,3.2721063228,-0.9092621019
starvation:High_4d:1.0,13.531331606,-1.9581411206000001
starvation:High_4h:1.0,2.7687848408,-1.3530713912
starvation:High_4d:2.0,13.0434334484,-2.2688775431
starvation:High_4h:2.0,2.3842161346,-0.7607232474000001
starvation:Low_24h:1.0,7.7631930635,-0.33690004770000004
starvation:Glucose_6h:2.0,0.6484131185,0.0895926196
starvation:Low_24h:2.0,5.2343428717,-0.5156670504
starvation:Glucose_24h:2.0,2.6825352703,-1.0031799889
18_mutants:phoB/R_InSPI2:1.0,5.1344663488,0.27729054470000003
18_mutants:hfq_ESP:1.0,5.7705481671,0.24633201910000002
18_mutants:ompR/envZ_InSPI2:1.0,1.6646774776000002,-0.567373958
18_mutants:dam_MEP:1.0,1.8716357433000002,0.3676607959
18_mutants:WT_IEP:1.0,2.6076970884,-0.032651327800000005
18_mutants:ssrA/B_InSPI2:1.0,3.3479614864,-1.318405883
18_mutants:WT_InSPI2:1.0,5.0848133273,-0.8043765454
18_mutants:hilC_IEP:1.0,4.528852802,0.1132442038
18_mutants:fliZ_ESP:1.0,1.9388486504,0.33903938980000004
18_mutants:hilD_InSPI2:1.0,3.5566710895,-0.5970191071000001
18_mutants:phoP/Q_InSPI2:1.0,0.5417988211,-1.0524888899
18_mutants:ssrB_InSPI2:1.0,2.009172026,-0.5887478766
18_mutants:fur_ESP:1.0,2.9028345718,-0.1995573522
18_mutants:WT_MEP:1.0,4.407268791e-21,0.0
18_mutants:hilD_IEP:1.0,2.8421546586,-0.2753456271
18_mutants:hilE_IEP:1.0,2.3559479337,-0.034931389
18_mutants:slyA_InSPI2:1.0,1.9569710743000002,0.3161719464
18_mutants:ssrA_InSPI2:1.0,2.1520762458,-0.40615970030000004
18_mutants:WT_lnSPI2:1.0,6.2830421979,0.0031434780000000003
18_mutants:hilA_IEP:1.0,3.1042254219,-0.037331544200000004
Infection_conditions:pH3_shock:1.0,-3.8270921198,-0.6353592290000001
Infection_conditions:Peroxide_shock_InSPI2:1.0,4.0114313217,0.8609655259000001
Infection_conditions:MEP:1.0,-3.0681766018,-0.48288027850000004
Infection_conditions:Oxygen_shock:1.0,2.8547445034,0.17305476760000002
Infection_conditions:MEP:2.0,-2.7653190477000003,-0.7775121471
Infection_conditions:Anaerobic_shock:1.0,-3.5292935524,-0.2040615462
Infection_conditions:Bile_shock:1.0,-1.3142085712,-0.5368932881
Infection_conditions:LowFe2+_shock:1.0,-2.2566948242000002,-0.3189427928
Infection_conditions:MEP:3.0,-3.1890653932,-0.8425476019
Infection_conditions:pH5.8_shock:1.0,-1.812734615,-0.9207690681
Infection_conditions:ESP:1.0,0.8073292618,-0.4040388126
Infection_conditions:inSPI2_dRNA_seq:1.0,5.0169450938,1.1876300039
Infection_conditions:LEP:1.0,-2.8149035212999998,-0.4081820962
Infection_conditions:Temp20:1.0,-0.8529308751,-0.21576987990000002
Infection_conditions:25C:1.0,-1.1064035115,-1.1655043076
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,2.5625168912,0.2917569856
Infection_conditions:ESP:2.0,-0.0439785876,-0.6548184981
Infection_conditions:EEP:1.0,-1.4063967927,-0.4278153583
Infection_conditions:ESP:3.0,1.0222079015,-0.2724374095
Infection_conditions:Anaerobic_growth:1.0,-0.3825885881,0.0367636893
Infection_conditions:NaCl_shock:1.0,4.1534040129,1.2195243792000001
Infection_conditions:Pool_RNA_seq:1.0,-7.920600143999998e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,-3.0643146712,-0.145066511
Infection_conditions:Pool_dRNA_seq:1.0,-0.6865170770000001,0.08831448260000001
Infection_conditions:InSPI2_LowMg2+:1.0,4.4907394439,-0.0003789613
Infection_conditions:Temp10:1.0,0.9469720314000001,0.4492688576
Infection_conditions:NonSPI2:1.0,-0.7893741098,-0.1317837163
Macrophage:Intra_macrophage_dRNA:1.0,-3.5391391135,0.0148549721
Macrophage:Intra_macrophage_RNA:1.0,1.4349023029,0.22751105130000002
Macrophage:Intra_macrophage_RNA:2.0,-1.4349023029,-0.22751105130000002
Macrophage:Intra_macrophage_dRNA:2.0,-0.1645388204,0.1476359004
comparative_st474:st474_InSPI2:1.0,5.6836947189,-0.6465587264
comparative_st474:st474_LEP:1.0,0.2402603911,0.0638867124
comparative_st474:st474_InSPI2:2.0,3.8098355866,-0.5311668838
comparative_st474:st474_EEP:1.0,1.6371036101,0.0653059353
comparative_st474:st474_ESP:1.0,5.3177060084,0.2043477264
comparative_st474:st474_NaCl_shock:1.0,7.2077784928,1.6644871650000002
comparative_st474:st474_NO_shock_InSPI2:1.0,5.608775325,0.671940709
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,7.0510625907,1.1989414914
comparative_st474:st474_Oxygen_shock:1.0,5.8707128177,0.6443782993
comparative_st474:st474_MEP:1.0,1.521771079e-28,0.0
comparative_st474:st474_ESP:2.0,5.612103861,0.0716656293
comparative_st474:st474_ESP:3.0,7.0309860501,0.2647571218
comparative_st474:st474_NonSPI2:1.0,0.9878877303,-0.8201323977
comparative_st474:st474_Bile_shock:1.0,1.7307477794000001,-0.0488453432
comparative_st474:st474_NonSPI2:2.0,2.6137673295,-0.8401540197
comparative_st474:st474_Anaerobic_growth:1.0,-0.2731145012,0.25696840060000004
comparative_st474:st474_Macrophage:1.0,19.3809337091,0.1372681945
comparative_st474:st474_Anaerobic_shock:1.0,-0.4702493366,0.2528229326
comparative_st474:st474_InSPI2:3.0,5.0377929874,-0.7268766942
comparative_st474:st474_InSPI2:4.0,5.0683316415,-0.8607193988
comparative_st474:st474_Anaerobic_growth:2.0,3.6108178491,-0.7007288181
comparative_st474:st474_Anaerobic_growth:3.0,-0.6490861725,-0.1350063166
comparative_st474:st474_ESP:4.0,3.7313687339,-0.5295986509
comparative_st474:st474_Macrophage:2.0,16.5142240353,-0.3177595539
comparative_st474:st474_25C:1.0,1.9560281613,-0.6747884892
comparative_st474:st474_Low_Fe2+_shock:1.0,0.7798948919,0.1565542138
comparative_st474:st474_NonSPI2:3.0,1.4956162077,-0.3752226342
comparative_D23580:D23580_NonSPI2:1.0,2.7753588723,1.0846174236
comparative_D23580:D23580_InSPI2:1.0,2.3608236642,-0.26978001420000003
comparative_D23580:D23580_Anaerobic_growth:1.0,3.4266703304,1.9570278323
comparative_D23580:D23580_pBT1 deletion:1.0,4.0252102407,1.1705310587
comparative_D23580:D23580_InSPI2:2.0,3.2882282784,0.6067620599
comparative_D23580:D23580_25C:1.0,1.1417405443,-0.1661740466
comparative_D23580:D23580_pBT1 deletion:2.0,6.1371010659,1.1640336312
comparative_D23580:D23580_Oxygen_shock:1.0,8.0035907061,1.2200849349
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,17.2635694575,0.8569794132
comparative_D23580:D23580_LEP:1.0,1.0265849091,0.6776235363
comparative_D23580:D23580_ESP:1.0,4.9188847839,1.1248052535
comparative_D23580:D23580_Macrophage:1.0,18.4339293262,0.3381239186
comparative_D23580:D23580_ESP:2.0,3.8712840204,1.1456123412
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-1.6032156492,0.9683054258
comparative_D23580:D23580_Bile_shock:1.0,-1.171748103,0.7529615084
comparative_D23580:D23580_NaCl_shock:1.0,7.180746152,1.4542730336
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,17.904885716,1.5541019921
comparative_D23580:D23580_InSPI2:3.0,4.1351072957,1.3773469528
comparative_D23580:D23580_EEP:1.0,0.4138447201,0.1292284421
comparative_D23580:D23580_NO_shock_InSPI2:1.0,5.4867851315,1.4815334754
comparative_D23580:D23580_Anaerobic_shock:1.0,2.9399476694,1.6646821209
comparative_D23580:D23580_InSPI2:4.0,0.371445597,0.1205560975
comparative_D23580:D23580_NonSPI2:2.0,1.1904384001000001,0.6785589158
comparative_D23580:D23580_NonSPI2:3.0,2.7503715398,1.294403191
comparative_D23580:D23580_ESP:3.0,4.8569028795,1.3554272376
comparative_D23580:D23580_Macrophage:2.0,18.8713417638,0.6139582151
comparative_D23580:D23580_NonSPI2:4.0,1.5253189077,0.3185500311
comparative_D23580:D23580_ESP:4.0,4.8981355013000005,1.1652735775
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,6.4368917186,1.6818812944000001
comparative_D23580:D23580_Anaerobic_growth:2.0,4.2565707032,1.4842323174
comparative_D23580:D23580_Anaerobic_growth:3.0,4.4325029066,1.8610564516
pgtE:ESP_tex:1.0,2.7997910945,-0.0187737657
pgtE:Pooled_tex:1.0,3.6434368929,0.793233987
pgtE:ESP:1.0,1.3902123552,0.5218463132
pgtE:InSPI2:1.0,-0.128493819,-0.8935018979
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,5.6822118863,1.1226740808
aroA:SF101:1.0,3.5436076849,-2.8365180208
aroA:SF101:2.0,-0.11705686850000001,-3.0940214441
aroA:SF100:1.0,0.0238042372,-2.9500346152
aroA:SF100:2.0,1.7684039685,-2.7264771706
aroA:WT_vivo:1.0,0.4442100997,0.2858970669
aroA:WT_vivo:2.0,-0.4442100997,-0.2858970669
flagella_mutants:SF102:1.0,0.3320717428,-0.1144009804
flagella_mutants:SF102:2.0,-0.3320717428,0.1144009804
flagella_mutants:del_fliHIJ:1.0,0.7806594866000001,0.16138264530000002
flagella_mutants:del_fliHIJ:2.0,0.9672112605000001,0.0040021058
flagella_mutants:del_fliF:1.0,1.2023106832,0.46987891260000003
flagella_mutants:del_fliF:2.0,2.2390799234,0.45926360930000004
myricanol:Control:1.0,-0.1747290638,0.0254983436
myricanol:Control:2.0,0.3092134902,-0.0420498778
myricanol:Control:3.0,-0.1344844264,0.0165515342
myricanol:Myricanol:1.0,1.6062878756,0.24378326220000002
myricanol:Myricanol:2.0,0.139361651,0.24645697100000002
myricanol:Myricanol:3.0,1.3472930662,0.3862336495
