,A,mce3R
mrsI:ko_sds_atc:2,-8.230807758,0.5515344894
mrsI:ko_sds_no_atc:1,-1.2358087649,-0.20462515220000002
mrsI:ko_sds_no_atc:2,-1.5491125173,-0.47455629600000004
mrsI:wt_iron_atc:1,-0.2234524701,-0.23577151540000002
mrsI:wt_iron_atc:2,0.4770907388,-0.0185688405
mrsI:wt_iron_no_atc:1,-4.1327923842,-0.5108368803000001
mrsI:wt_iron_no_atc:2,-1.9561699462000002,-0.1930520122
mrsI:wt_ox_atc:1,-4.3999683253,-0.4596917374
mrsI:wt_ox_atc:2,-1.4789279501,-0.37056781250000004
mrsI:wt_ox_noatc:1,-8.1157492806,0.4673431797
mrsI:wt_ox_noatc:2,-8.9356170056,0.5893700517
mrsI:wt_sds_atc:1,-8.408215876,0.5252575924
mrsI:wt_sds_atc:2,-8.0635690125,0.39702100100000004
mrsI:wt_sds_no_atc:1,-0.5244725276000001,-0.0930143413
mrsI:wt_sds_no_atc:2,0.5244725276000001,0.0930143413
nitrate:control:1,-0.37713810210000004,-0.0088346849
nitrate:control:2,0.37713810210000004,0.0088346849
p218:0_days_.1:1,1.5026964195999999,-0.1210479596
p218:0_days_.1:2,0.1774570698,-0.022926445
p218:0_days_.1:3,1.2651501276000001,-0.2685541054
p218:0_days_.1:4,1.2841225965,-0.17725328210000002
p218:0_days_control:1,0.1868312494,0.054694415600000004
p218:0_days_control:2,-0.226181773,0.1353975369
p218:0_days_control:3,-0.2264925794,-0.16249523800000001
p218:0_days_control:4,0.265843103,-0.0275967145
p218:1_days_.1:1,1.1207620144,0.36739912150000004
p218:1_days_.1:2,0.8510246020000001,0.30589068810000003
p218:1_days_.1:3,0.5752208768,0.1469513684
p218:1_days_.1:4,0.7960667893000001,0.38870191070000004
p218:1_days_control:1,-2.0684938446,0.1384840658
p218:1_days_control:2,-2.4015675092,0.2083457081
p218:1_days_control:3,-1.9109389689,0.39641964760000004
p218:1_days_control:4,-3.2491722487,0.5587372388
patH-Cap:post_path_ctrl:1,-0.0542680616,-0.9493288327
patH-Cap:post_path_ctrl:2,-0.1162539387,-0.5331160825
patH-Cap:post_path_inh:1,2.2998001079,-0.4611840511
patH-Cap:post_path_inh:2,1.3942429563,0.1184090326
patH-Cap:pre_path_ctrl:1,-0.2620579685,0.06307596210000001
patH-Cap:pre_path_ctrl:2,0.2620579685,-0.06307596210000001
patH-Cap:pre_path_inh:1,1.1438235359,-0.1987156554
patH-Cap:pre_path_inh:2,1.0958038364,-0.18954218280000001
ppxx:double_mutant:1,-0.0646872778,0.0437518157
ppxx:double_mutant:2,0.0646872778,-0.0437518157
reactivation:day_1_reactivation:1,2.7840002487,-0.0544968444
reactivation:day_1_reactivation:2,2.6231419915,-0.1592281199
reactivation:day_1_reactivation:3,2.6939207842,-0.06854446630000001
reactivation:day_2_reactivation:1,0.49059457980000004,0.19926783780000001
reactivation:day_2_reactivation:2,0.4195740187,0.1340944514
reactivation:day_2_reactivation:3,0.9420088838,0.1295239407
reactivation:day_3_reactivation:1,0.0956431663,-0.0069001818
reactivation:day_3_reactivation:2,-0.2958183319,0.0750010967
reactivation:day_3_reactivation:3,-0.1893009514,0.0138254838
reactivation:day_4_reactivation:1,0.0054404478000000004,-0.2667842152
reactivation:day_4_reactivation:2,-0.2584407372,-0.1103424239
reactivation:day_4_reactivation:3,-0.432825938,-0.2494031769
reactivation:days_0_persistence:1,0.18605256850000002,0.1044590187
reactivation:days_0_persistence:2,-0.2647301192,0.030940557
reactivation:days_0_persistence:3,0.0786775506,-0.1353995757
redox:intra_basal:1,-4.4926296791,-1.3412584926
redox:intra_basal:2,-2.1813996869,-1.7578856481
redox:whib3_comp_4.5:1,4.6519104008,0.5421248288
redox:whib3_comp_4.5:2,8.7124038765,0.4364220722
redox:whib3_comp_6.6:1,0.5994600695,-0.2144417365
redox:whib3_comp_6.6:2,0.3167542986,-0.1998103976
redox:whib3_ko_4.5:1,9.6926729303,0.8169413640000001
redox:whib3_ko_4.5:2,8.8692424746,0.5154050114000001
redox:wt_4.5:1,1.9181802236,0.2633550563
redox:wt_4.5:2,0.6837012715,0.4728406927
redox:wt_6.6:1,0.5416415359,-0.1386725759
redox:wt_6.6:2,-0.5416415359,0.1386725759
resus:day_1_run_1:1,0.1309869515,0.0742609749
resus:day_1_run_1:2,-0.1309869515,-0.0742609749
resus:day_4_run_1:1,-0.4379556223,-0.2782582984
resus:day_4_run_1:2,-0.2255432429,-0.2813132612
rho:00h_DUC:1,0.4135236627,-0.0073927052
rho:00h_DUC:2,-0.4135236627,0.0073927052
rho:00h_DUC_1:1,1.6177806894,0.35062241040000003
rho:00h_DUC_1:2,1.8407527036,0.2610860102
rho:01.5_DUC:1,0.8328735353000001,0.1860162074
rho:01.5_DUC:2,0.5349259338,0.22286120780000002
rho:01.5h_DUC_ATC:1,-2.5200823689,-0.3157516493
rho:01.5h_DUC_ATC:2,-0.7566160871000001,-0.18963261280000002
rho:03_DUC:1,1.8770274843,0.21457775980000002
rho:03_DUC:2,2.1510957278,0.47395986570000004
rho:03h_DUC_ATC:1,1.0140339128,0.4382539964
rho:03h_DUC_ATC:2,1.7367811616000002,0.26241394090000003
rho:06h_DUC_ATC:1,1.7002940619,0.3883236625
rho:06h_DUC_ATC:2,3.0038211213,0.2953116448
rho:06h_WT_ATC:1,1.7091202074,0.47170908450000004
rho:06h_WT_ATC:2,-0.4554659279,0.1585926441
rho:09_DUC:1,9.8538893173,1.2395046818
rho:09_DUC:2,9.5171666922,1.1886555457
rho:09h_DUC_ATC:1,7.964698651,0.7648639491
smx:0_days_12.5:1,0.24947717630000002,0.0239426299
smx:0_days_12.5:2,0.0885343036,-0.11010177560000001
smx:0_days_12.5:3,0.1598485702,-0.0231653981
smx:0_days_control:1,0.1337195016,0.0760667651
smx:0_days_control:2,-0.0058462251000000005,-0.0417803012
smx:0_days_control:3,-0.1278732765,-0.0342864639
smx:1_days_12.5:1,-2.3357269216,0.4429105754
smx:1_days_12.5:2,-2.3185097977,0.2934211105
smx:1_days_12.5:3,-1.8054194754,0.364265225
smx:1_days_control:1,0.2914009788,0.2587123122
smx:1_days_control:2,0.4161312894,0.3429014474
smx:1_days_control:3,0.3570842394,0.3545163177
sq109:0_days_3:1,-0.5323074887,-0.8614044003
sq109:0_days_3:2,-0.34382144740000004,0.7986498972
sq109:0_days_3:3,-0.4940632186,0.8184668965
sq109:0_days_3:4,0.774292139,-0.9324596350000001
sq109:0_days_control:1,0.3550254694,-0.9932408509
sq109:0_days_control:2,-0.4544259411,0.9299844483
sq109:0_days_control:3,0.0436588311,0.9873415259
sq109:0_days_control:4,0.0557416405,-0.9240851234
sq109:1_days_3:1,-0.4221374812,-0.8277699216000001
sq109:1_days_3:2,-0.7882510297,0.7709785571000001
sq109:1_days_3:3,-0.351148781,0.8966829906
sq109:1_days_3:4,-0.6077986098,-1.0337655613
sq109:1_days_control:1,-0.2046395511,-1.1839524953
sq109:1_days_control:2,0.0743235123,0.8516673779
sq109:1_days_control:3,-0.0892207066,-0.8535520598
sq109:1_days_control:4,0.4390958213,0.8091237520000001
stress:.1_butyrate:1,0.3651702281,0.9292170740000001
stress:.1_butyrate:2,1.2833070658,0.9232406574
stress:.1_butyrate:3,-0.3613310765,1.4600719344
stress:.4_gluc:1,0.049696867900000004,-0.022347488000000002
stress:.4_gluc:2,-0.2105127684,0.034700716300000004
stress:.4_gluc:3,0.1608159005,-0.0123532283
stress:1_days_low_iron:1,3.8748152447,-0.0512740566
stress:1_days_low_iron:2,3.3233416751,0.278543562
stress:1_days_low_iron:3,3.1255131096,0.3291196102
stress:7_days_low_iron:1,10.2904768627,1.454489539
stress:7_days_low_iron:2,10.7158795148,1.1584744306
stress:7_days_low_iron:3,10.44033104,1.232758499
stress:gluc_butyrate:1,-0.9883848054000001,0.1413747379
stress:gluc_butyrate:2,-0.8251577127,0.4356802536
stress:gluc_butyrate:3,-0.4854967126,0.2914809867
stress:high_iron:1,-3.6134203091,0.5890271254
stress:high_iron:2,-4.4107884838,0.7127921697
stress:high_iron:3,-4.3964164172,0.7313982261
stress:tolox_ph_7:1,-3.5051016554,1.1032691296000001
stress:tolox_ph_7:2,-3.3770849834,1.0987359049
sutez:0_days_5.6:1,-0.43153274810000003,0.1447541384
sutez:0_days_5.6:2,-1.7132468907,-0.2344932549
sutez:0_days_5.6:3,-0.6212407859,0.2413301163
sutez:0_days_5.6:4,-1.1700463286,-0.24018173010000002
sutez:0_days_control:1,-0.1729310903,0.0060326902
sutez:0_days_control:2,0.08688941060000001,0.0521792957
sutez:0_days_control:3,0.0736817372,-0.0760147446
sutez:0_days_control:4,0.0123599424,0.0178027587
sutez:1_days_5.6:1,1.866306075,1.633086482
sutez:1_days_5.6:2,1.8718311122,1.4721855167
sutez:1_days_control:1,0.0151101056,0.6277372513
sutez:1_days_control:2,-0.2912496436,0.4407656083
sutez:1_days_control:3,-0.44999271620000003,0.1627908662
sutez:1_days_control:4,-0.1701984352,0.3988330261
thrB:0_days_starve:1,0.6198452085,0.3806004625
thrB:0_days_starve:2,-0.6198452085,-0.3806004625
tss:expression_library:1,-0.5415011889,0.8018790373
tss:expression_library:2,-1.2059304977,0.7603215223
tss:mapping_triphosphate:1,-1.8110831607,-0.0673170607
tss:mapping_triphosphate:2,-2.8576171281000002,0.177105907
tss:mapping_wo_triphosphate:1,-0.16315078400000002,0.3274114475
tss:mapping_wo_triphosphate:2,0.2489536862,0.2245640939
tss:wt_experiment_2:1,0.4774603891,-0.0728779542
tss:wt_experiment_2:2,0.0706182176,-0.148341692
tss:wt_experiment_2:3,-0.5480786068,0.2212196462
vera:0_days_176:1,0.8553106351,-0.2124540463
vera:0_days_176:2,-0.2776319393,-0.20711095370000002
vera:0_days_176:3,0.3135004307,-0.2568366487
vera:0_days_176:4,0.5106261482000001,-0.17542710960000002
vera:0_days_control:1,-0.4454852718,-0.45455236390000003
vera:0_days_control:2,0.2173383559,0.17934682030000001
vera:0_days_control:3,-0.2343870176,0.2929103957
vera:0_days_control:4,0.4625339336,-0.017704852
vera:1_days_176:1,-0.2952865826,0.1574254293
vera:1_days_176:2,-0.1974916226,0.278725987
vera:1_days_176:3,0.6379686793,0.4981326553
vera:1_days_control:1,-1.1321444266,0.5931487941
vera:1_days_control:2,-0.4317455401,0.08987609740000001
vera:1_days_control:3,-1.2788471378000001,0.2502780035
vera:1_days_control:4,-0.9540354980000001,0.43048429520000003
