,A,EatR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.8463441610000002,0.5756647380000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,1.329956461,0.052056036
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.9555096860000001,0.15181207600000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.147214511,-0.10014460800000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.014023475,-0.065252345
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.295013022,-0.08584069999999999
p-anisaldehyde_epigallocatechin_gallate:Combination:3,2.310089612,0.408232735
p-anisaldehyde_epigallocatechin_gallate:Combination:4,2.153156112,0.44670075400000003
p-anisaldehyde_epigallocatechin_gallate:Combination:5,3.767954507,0.46526719400000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.042385836,-0.01065486
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.370239184,0.013054927000000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.290652941,0.268235544
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.392549617,0.255462263
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.9905109040000001,0.260140134
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.8679235820000001,0.17253348500000001
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.607690466,-0.42917032600000005
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.028333028000000003,0.218995291
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.45472309600000005,-0.074068642
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.144332124,0.34226454
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.019697782,-0.058020864000000005
sRNA_PA0805.1_overexpression:PA08051:1,0.5872522720000001,-0.216349858
sRNA_PA0805.1_overexpression:PA08051:2,0.43043450600000005,-0.22918717700000002
sRNA_PA0805.1_overexpression:PA08051:3,1.279879118,-0.483709934
sRNA_PA0805.1_overexpression:PA08051:4,1.153408493,-0.24799689500000002
sRNA_PA0805.1_overexpression:PA08051:5,0.9496694440000001,0.21256893200000002
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.623367435,0.332743873
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.571015461,0.313014252
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.23129629000000002,0.093665883
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.23129629000000002,-0.093665884
