,A,Rv2488c
mrsI:ko_sds_atc:2,0.5092188427000001,-0.36116388390000004
mrsI:ko_sds_no_atc:1,-1.1039428808,0.0541106328
mrsI:ko_sds_no_atc:2,0.3256618262,-0.13717177900000002
mrsI:wt_iron_atc:1,0.7655165797,0.1426959076
mrsI:wt_iron_atc:2,-0.6802492560000001,0.0829957912
mrsI:wt_iron_no_atc:1,-17.2804372845,1.5435723344999999
mrsI:wt_iron_no_atc:2,-17.7051927856,1.8092841266000002
mrsI:wt_ox_atc:1,-17.3394390335,1.5433998763
mrsI:wt_ox_atc:2,-17.5642336365,1.8081716575
mrsI:wt_ox_noatc:1,0.8414809088,-0.3878401131
mrsI:wt_ox_noatc:2,1.5456722283,-0.5509047401
mrsI:wt_sds_atc:1,1.3545590218,-0.582276706
mrsI:wt_sds_atc:2,0.5980786578,-0.2608857547
mrsI:wt_sds_no_atc:1,0.44118998730000003,-0.0122629505
mrsI:wt_sds_no_atc:2,-0.44118998730000003,0.0122629505
nitrate:control:1,0.029887152400000002,-0.0496769975
nitrate:control:2,-0.029887152400000002,0.0496769975
p218:0_days_.1:1,1.5806570575,-0.24733828260000001
p218:0_days_.1:2,0.5256757225,-0.110314621
p218:0_days_.1:3,1.2335079387,-0.0858458409
p218:0_days_.1:4,1.2380394473,-0.06813993880000001
p218:0_days_control:1,-0.1143323891,0.0887454679
p218:0_days_control:2,0.12289368960000001,-0.0762863331
p218:0_days_control:3,-0.0176982788,0.1208752497
p218:0_days_control:4,0.0091369784,-0.1333343845
p218:1_days_.1:1,0.061822009100000005,0.2798917654
p218:1_days_.1:2,-0.2097733642,0.2828856565
p218:1_days_.1:3,0.0467016496,0.3439485161
p218:1_days_.1:4,0.009409033800000001,0.21929747260000002
p218:1_days_control:1,-0.9731725596,-0.0406382239
p218:1_days_control:2,-0.4196109556,-0.1884735334
p218:1_days_control:3,-0.8790115402,-0.1854451994
p218:1_days_control:4,-0.8110345924,-0.5209253401
patH-Cap:post_path_ctrl:1,1.2676783157,-0.3524167307
patH-Cap:post_path_ctrl:2,0.9707810972,0.0298039667
patH-Cap:post_path_inh:1,0.12221278120000001,-0.5051255954
patH-Cap:post_path_inh:2,0.12281569960000001,-0.41438395380000004
patH-Cap:pre_path_ctrl:1,0.0728103105,0.0047030530000000004
patH-Cap:pre_path_ctrl:2,-0.0728103105,-0.0047030530000000004
patH-Cap:pre_path_inh:1,-1.0251743964,-0.4489220792
patH-Cap:pre_path_inh:2,-1.1231348864,-0.365375098
ppxx:double_mutant:1,0.2980916543,-0.029300713000000003
ppxx:double_mutant:2,-0.2980916543,0.029300713000000003
reactivation:day_1_reactivation:1,-7.6580793668,-0.5577263431
reactivation:day_1_reactivation:2,-7.7611900831,-0.6244867719
reactivation:day_1_reactivation:3,-7.6677896732,-0.5667965373
reactivation:day_2_reactivation:1,-5.4727841033,-0.6053710112
reactivation:day_2_reactivation:2,-5.291413105,-0.5025565728
reactivation:day_2_reactivation:3,-5.2086660675,-0.5205943577000001
reactivation:day_3_reactivation:1,-5.4224737223,-0.6399418028
reactivation:day_3_reactivation:2,-5.4456901466,-0.6487883115
reactivation:day_3_reactivation:3,-5.276001826,-0.7380748083
reactivation:day_4_reactivation:1,-3.5987022479,-0.6470264258
reactivation:day_4_reactivation:2,-3.7108704252,-0.9032607344
reactivation:day_4_reactivation:3,-3.5812122949000003,-0.8696390226
reactivation:days_0_persistence:1,-0.1081498292,0.0429182684
reactivation:days_0_persistence:2,0.025423420000000002,-0.0738066751
reactivation:days_0_persistence:3,0.0827264092,0.030888406700000003
redox:intra_basal:1,4.0617255041,0.0126366883
redox:intra_basal:2,2.9918111784,-1.0116174958
redox:whib3_comp_4.5:1,0.988929688,1.1203168087
redox:whib3_comp_4.5:2,0.279639733,1.2121872307000001
redox:whib3_comp_6.6:1,0.3769954005,-0.2293419924
redox:whib3_comp_6.6:2,3.343733584,-0.07622300480000001
redox:whib3_ko_4.5:1,1.952732635,0.7970516432
redox:whib3_ko_4.5:2,-1.0147980311,0.7737023144
redox:wt_4.5:1,0.3631604845,-0.2935537384
redox:wt_4.5:2,-1.0596587613,-0.5079072008000001
redox:wt_6.6:1,1.1638924106,0.0673934716
redox:wt_6.6:2,-1.1638924106,-0.0673934716
resus:day_1_run_1:1,-0.10970695130000001,0.021961641100000002
resus:day_1_run_1:2,0.10970695130000001,-0.021961641100000002
resus:day_4_run_1:1,-1.7579751594,-0.1563639859
resus:day_4_run_1:2,-2.3779201,-0.399423374
rho:00h_DUC:1,-0.0046895912,-0.0083819606
rho:00h_DUC:2,0.0046895912,0.0083819606
rho:00h_DUC_1:1,0.5098424317,-0.47764762930000004
rho:00h_DUC_1:2,0.24882864610000002,-0.31753019730000004
rho:01.5_DUC:1,1.4044514595,-0.49772859070000003
rho:01.5_DUC:2,0.7393449637,-0.4402934375
rho:01.5h_DUC_ATC:1,-0.40558605340000004,-0.2648341041
rho:01.5h_DUC_ATC:2,1.0662870742,-0.17187164060000001
rho:03_DUC:1,0.4405214348,-0.5886125796
rho:03_DUC:2,0.7675739732,-0.5025703911
rho:03h_DUC_ATC:1,0.5126219851,0.0683378401
rho:03h_DUC_ATC:2,0.7234706511,0.5428900108
rho:06h_DUC_ATC:1,-0.4959169641,0.7559435955
rho:06h_DUC_ATC:2,-1.5656321573,0.6729225607
rho:06h_WT_ATC:1,-0.1491436219,-0.0056442925
rho:06h_WT_ATC:2,0.0166061649,0.1946037029
rho:09_DUC:1,-2.9639372889,1.9949097226
rho:09_DUC:2,-2.8997967972,1.8779254725999999
rho:09h_DUC_ATC:1,-2.0409444509,1.4087626627
smx:0_days_12.5:1,-0.4529968308,0.2338327798
smx:0_days_12.5:2,-0.40291769580000003,0.0667689567
smx:0_days_12.5:3,-0.29127384430000003,0.07673864130000001
smx:0_days_control:1,0.059018889500000005,0.0601591251
smx:0_days_control:2,-0.0918154192,0.038661780300000004
smx:0_days_control:3,0.0327965297,-0.0988209054
smx:1_days_12.5:1,-3.1755833304,0.7668078624
smx:1_days_12.5:2,-3.1556293011,0.7004319101
smx:1_days_12.5:3,-3.0889863232,0.8795498824
smx:1_days_control:1,-2.0896254266,0.6659462873
smx:1_days_control:2,-2.2571004748,0.7665225630000001
smx:1_days_control:3,-2.3155101407,0.7466726170000001
sq109:0_days_3:1,1.1875082851,-0.4170608436
sq109:0_days_3:2,-1.0089876281,0.43456104230000003
sq109:0_days_3:3,-1.1126187769,0.2783270954
sq109:0_days_3:4,0.9782916956000001,-0.3210396182
sq109:0_days_control:1,1.403167081,-0.4361914086
sq109:0_days_control:2,-1.136091657,0.3035015634
sq109:0_days_control:3,-1.4724066823,0.5810499397000001
sq109:0_days_control:4,1.2053312583,-0.4483600944
sq109:1_days_3:1,1.1866339689,-0.4544596635
sq109:1_days_3:2,-1.1286434029,0.31146837650000003
sq109:1_days_3:3,-0.9030647947,0.2647779045
sq109:1_days_3:4,1.2089846218,-0.4061997697
sq109:1_days_control:1,1.3097493793,-0.2987858135
sq109:1_days_control:2,-1.3048611521,0.4851080977
sq109:1_days_control:3,1.1334868323,-0.28364751400000004
sq109:1_days_control:4,-0.994545412,0.3298060326
stress:.1_butyrate:1,8.3164083829,-0.06433633870000001
stress:.1_butyrate:2,6.165043706,0.0237201273
stress:.1_butyrate:3,8.9008243267,-0.4621640363
stress:.4_gluc:1,-0.4187297472,0.0847664592
stress:.4_gluc:2,-0.0838758968,0.0709863491
stress:.4_gluc:3,0.5026056440000001,-0.1557528084
stress:1_days_low_iron:1,0.8588713039,-0.5148822747
stress:1_days_low_iron:2,0.3368835495,-0.4108704523
stress:1_days_low_iron:3,0.1472299203,-0.238071098
stress:7_days_low_iron:1,-1.164444838,-0.5358409893
stress:7_days_low_iron:2,-0.18878959380000002,-0.4660864543
stress:7_days_low_iron:3,0.0748566423,-0.6665667094000001
stress:gluc_butyrate:1,2.3131114463999998,0.0389192611
stress:gluc_butyrate:2,1.9049317072,0.07234135180000001
stress:gluc_butyrate:3,1.7665188161,0.1607567798
stress:high_iron:1,0.2539553315,0.4461994167
stress:high_iron:2,-0.4264342773,0.27509115100000003
stress:high_iron:3,-0.2512972605,0.33686998760000003
stress:tolox_ph_7:1,7.4799633606,-0.3628654356
stress:tolox_ph_7:2,7.3000581286,-0.2808953023
sutez:0_days_5.6:1,0.0870019043,-0.1506225903
sutez:0_days_5.6:2,0.2897069506,-0.1930815176
sutez:0_days_5.6:3,-0.25887952470000003,0.1233031233
sutez:0_days_5.6:4,0.5704827221000001,-0.5030221095
sutez:0_days_control:1,0.027022956,-0.0488192276
sutez:0_days_control:2,0.0981327143,-0.021380859500000002
sutez:0_days_control:3,-0.1113310925,-0.0362059527
sutez:0_days_control:4,-0.0138245777,0.1064060398
sutez:1_days_5.6:1,-1.5356632718,0.0625947872
sutez:1_days_5.6:2,-1.419033666,-0.10986597840000001
sutez:1_days_control:1,-0.5360909687000001,0.3285315909
sutez:1_days_control:2,-0.081833152,0.1611150831
sutez:1_days_control:3,-0.3145322172,0.3078867789
sutez:1_days_control:4,-0.6263285011,0.2820594464
thrB:0_days_starve:1,0.0003336511,0.051943341600000005
thrB:0_days_starve:2,-0.0003336511,-0.051943341600000005
tss:expression_library:1,-1.4615589652,0.0162297691
tss:expression_library:2,-1.7012243509,0.5851947559
tss:mapping_triphosphate:1,-1.3918731018,-0.09518365740000001
tss:mapping_triphosphate:2,-1.3945662823,0.18446339790000002
tss:mapping_wo_triphosphate:1,-1.1863335599,-0.1005469935
tss:mapping_wo_triphosphate:2,-0.9904282839,-0.4474707712
tss:wt_experiment_2:1,0.1089042429,0.1347408065
tss:wt_experiment_2:2,-0.11691320300000001,-0.1730391794
tss:wt_experiment_2:3,0.0080089601,0.0382983729
vera:0_days_176:1,0.1888208706,-0.13245000510000002
vera:0_days_176:2,1.5752609396000001,-0.1063794732
vera:0_days_176:3,1.1544862736,0.0008223966000000001
vera:0_days_176:4,0.294495657,-0.1026936282
vera:0_days_control:1,-0.0504084522,0.0940092718
vera:0_days_control:2,0.0079787874,-0.0073855666
vera:0_days_control:3,-0.0552460726,0.0470678062
vera:0_days_control:4,0.0976757375,-0.13369151140000002
vera:1_days_176:1,7.1730212235,-0.0363787373
vera:1_days_176:2,7.1964459082,-0.1958426881
vera:1_days_176:3,8.2561666738,-0.0047548735
vera:1_days_control:1,-5.0319301885,0.1387757737
vera:1_days_control:2,-5.4956283684,0.1977130467
vera:1_days_control:3,-4.7918255734,-0.11782934360000001
vera:1_days_control:4,-4.7649946062,0.1090860871
