,A,ExsB
mexZ_knockout:wt_LB:3,-0.0223168532,-0.334744659
n-alkanes_treatment:PA_alkane:1,-1.6449771850000001,1.159938028
n-alkanes_treatment:PA_alkane:2,-1.2786125354,1.305001361
n-alkanes_treatment:PA_Glycerol:1,0.49756085390000004,0.371664433
n-alkanes_treatment:PA_Glycerol:2,-0.9002888192,-0.33241408
n-alkanes_treatment:PA_Glycerol:3,0.4027279653,-0.039250353
natural_RNA_aptamers:PA_Water_rep_wt:1,0.24486083900000002,0.131892538
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.24486083900000002,-0.131892538
natural_RNA_aptamers:PA_FMN_rep:1,-0.2419221209,0.672549869
natural_RNA_aptamers:PA_FMN_rep:2,-0.31440437400000004,0.37944071
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.9677419571,0.010549051
NC_002516.2:Planktonic_total_RNA_Rep:2,0.3750462337,-0.043612167
NC_002516.2:Planktonic_total_RNA_Rep:3,0.5926957234,0.033063115000000004
NC_002516.2:Biofilm_total_RNA_Rep:1,-14.8944911369,-1.772631685
NC_002516.2:Biofilm_total_RNA_Rep:2,-13.8700794164,-1.330451199
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8954359331,-0.246669886
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.6009237029,0.541822048
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.6595122125,0.56083332
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.7645215286,-0.6241451840000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.8078670368,-0.48462300300000005
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-2.392611323,-0.850402455
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-2.3589418543000003,-1.05775876
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.6189591068,0.138151407
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.6949029311000001,0.332530457
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.7877877545,0.152656221
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-3.1026134953,-0.281595671
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.0625635571,0.19249084100000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.2139132692,-0.08397236200000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-3.8870184274,-0.45175857100000005
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-3.6848224261,-0.526762213
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-4.0790780539,-0.587670098
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-4.1420636573,-0.641207645
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.6613293283,-0.128104821
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-3.6748584303,-0.480356053
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-3.6740781533,-0.42990746500000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.5239239548,0.13408867100000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-9.4996491551,-0.8394295940000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-10.03028515,-1.4046710770000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-10.3525254525,-1.337346217
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.0869621144,0.643513909
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.030937866600000002,-0.193205851
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.1178999809,-0.45030805900000004
relA-spoT_double-mutant:plank_WT_1:1,-0.8499174949,-0.16074021600000002
relA-spoT_double-mutant:plank_WT_1:2,-1.6725437334,-0.29018528
relA-spoT_double-mutant:plank_WT_1:3,2.5224612282,0.45092549600000004
relA-spoT_double-mutant:plank_rel-spot:1,7.106577328,0.17709355400000001
relA-spoT_double-mutant:plank_rel-spot:2,5.196768626,0.324229087
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.4243777839,0.223454694
sRNA_PA0805.1_overexpression:EmptyVector_1:2,2.2569070979,0.390432398
sRNA_PA0805.1_overexpression:EmptyVector_1:3,2.1730219405,0.38213776400000005
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-3.7701774406,-0.638611577
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-2.0841293816,-0.35741327900000003
sRNA_PA0805.1_overexpression:PA08051:1,-13.0478496808,-1.845709131
sRNA_PA0805.1_overexpression:PA08051:2,-14.2995592545,-1.626980891
sRNA_PA0805.1_overexpression:PA08051:3,-14.1984197639,-1.776335674
sRNA_PA0805.1_overexpression:PA08051:4,-15.4357524116,-2.991907164
sRNA_PA0805.1_overexpression:PA08051:5,-14.8843758515,-2.26656876
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,2.0791502289,0.043518695
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,2.2767547072,0.23352697500000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.0100026891,0.276933982
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.0100026891,-0.276933982
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.5334544290000001,0.022315167
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.5334544290000001,-0.022315167
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,2.3413444664,0.035000938
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,4.4716298073,0.261761619
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,3.9169050587000003,0.11083342400000001
yhjH_knockout:PA_delyhjH_wt:1,-0.34525518860000004,0.026604741
yhjH_knockout:PA_delyhjH_wt:2,0.34525518860000004,-0.026604741
yhjH_knockout:PA_delyhjH:1,-9.2335930117,-1.941892256
yhjH_knockout:PA_delyhjH:2,-9.4192973053,-1.851503901
yhjH_knockout:PA_delwspF:1,5.6199187082,1.017039338
yhjH_knockout:PA_delwspF:2,4.456555277,-0.17077387800000002
