,A,Sfa2
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,2.707448813,0.601623099
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.311780861,-0.1430592
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.16286978800000002,-0.111860872
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.111469757,-0.15515267600000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.075960834,0.18206473
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.16860293,0.185876755
p-anisaldehyde_epigallocatechin_gallate:Combination:5,1.821917006,0.8439005570000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.017974693,-0.042515754
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.15732738200000002,-0.046311573
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-0.963935454,-0.490103983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.33063461,-0.478578881
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-0.932481246,-0.150693997
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.045607111,-0.052898809000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.169914297,0.229629241
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.12927960800000002,0.196154666
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.31542046900000004,-0.15291861
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-1.304386929,-0.27247398700000003
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.5791727080000001,-0.00039131200000000005
sRNA_PA0805.1_overexpression:PA08051:1,3.921929269,0.837079993
sRNA_PA0805.1_overexpression:PA08051:2,1.066605724,0.22248537200000001
sRNA_PA0805.1_overexpression:PA08051:3,0.86248465,0.272199301
sRNA_PA0805.1_overexpression:PA08051:4,1.878854003,0.25827416000000003
sRNA_PA0805.1_overexpression:PA08051:5,1.721659237,0.440502445
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.9526647180000001,0.013219187
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.18673330300000002,-0.022656451
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.133153455,-0.018339107
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.133153455,0.018339107
