,A,MexS,GlcC
Paeru_PRECISE:M9GlcNAcAA_2:2,2.353984352,-3.55730036,0.12222933
Paeru_PRECISE:M9GlcNAcAA_1:1,3.253319121,-3.55730036,0.743878429
Paeru_PRECISE:M9GlcNAcAA_1:2,1.3118422760000001,-3.55730036,0.337607838
Paeru_PRECISE:M9glucAA_NaOCl:2,2.048618571,-3.55730036,-0.257645012
Paeru_PRECISE:M9glucAA_Cu:2,3.679331217,-3.55730036,-0.7033554980000001
Paeru_PRECISE:M9glucAA_Fe:1,0.9806848850000001,-3.55730036,-0.048141606
Paeru_PRECISE:M9glucAA_Fe:2,-2.574599977,-3.55730036,0.550649691
Paeru_PRECISE:M9glucAA_Zn:2,-1.43591914,-3.55730036,1.385846551
Paeru_PRECISE:M9glucAA_wt:4,-2.8845131530000003,-3.55730036,0.8128487470000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.8170470390000001,0.47741173900000006,0.383060369
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-0.838601441,0.382980088,0.08084379800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.47340843800000004,0.405102656,0.654709989
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.326173309,0.138876874,-0.032346659
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.10034037500000001,0.033546765,0.6863368440000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.225832934,-0.17242363800000002,-0.6539901850000001
relA-spoT_double-mutant:plank_WT_1:1,-0.267802974,-0.051229722000000005,-0.069406991
relA-spoT_double-mutant:plank_WT_1:2,0.7019263830000001,0.016509975,-0.08681213700000001
relA-spoT_double-mutant:plank_WT_1:3,-0.434123409,0.034719747,0.156219128
relA-spoT_double-mutant:plank_rel-spot:1,1.33847882,-1.340666428,-1.145835679
relA-spoT_double-mutant:plank_rel-spot:2,1.53081309,-1.210468041,-1.20321883
Rosmarinic_acid:PAO1-100UMRA:1,-0.732511895,-0.250569936,0.308397578
Rosmarinic_acid:PAO1-100UMRA:2,-0.49746987800000003,-0.47428402000000003,-0.307423977
Rosmarinic_acid:PAO1_DMSO_Control:1,0.074968715,0.176248919,0.12888801600000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.056747068000000005,0.014055869,0.030371955000000003
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.131715783,-0.190304787,-0.159259972
Tf_toxin_expression:PAO1_WT:1,-0.28789193700000004,0.08918237300000001,0.362325075
Tf_toxin_expression:PAO1_WT:2,0.28789193700000004,-0.08918237300000001,-0.362325075
Tf_toxin_expression:PAO1_derfA:1,0.058929424,0.19509658400000002,-0.034140951
Tf_toxin_expression:PAO1_derfA:2,0.391083736,0.050579426000000004,0.355419605
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.31464708,-1.353397001,0.493284979
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.04554902,-1.121958732,0.259787098
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.163723032,-0.907413298,1.239608853
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.156622714,-0.816616898,0.7653743
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.8484087960000002,-1.557709505,0.475831659
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.33878396,-1.563054375,0.648715397
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.175961312,-0.10897073700000001,-0.09978403100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.175961312,0.10897073700000001,0.09978403100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-3.755453589,-0.571169777,-2.440059067
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.353484246,-0.911103855,-2.425193124
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.671944437,-0.776417291,-0.8744928860000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.283459993,-1.108144934,-1.6016483830000001
natural_RNA_aptamers:PA_Water_rep_wt:1,1.5804705700000001,-0.10524441600000001,-0.198330215
natural_RNA_aptamers:PA_Water_rep_wt:2,-1.5804705700000001,0.10524441600000001,0.198330215
natural_RNA_aptamers:PA_FMN_rep:1,0.092521987,-0.221302306,0.017447764
natural_RNA_aptamers:PA_FMN_rep:2,-0.309804032,-0.11031831,0.207583666
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.9400551650000001,-0.24552751800000003,0.354257514
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.184949374,-0.208462261,0.20075655
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.005369996,-0.20103457400000002,0.169842712
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.6373033210000001,0.21941974800000003,0.521964152
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.48175878800000005,0.24197527400000002,0.582248903
p-anisaldehyde_epigallocatechin_gallate:Combination:1,7.354348891,1.239982884,-0.195877238
p-anisaldehyde_epigallocatechin_gallate:Combination:2,7.254309109,1.253676588,-0.027405111000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.284159745,0.20194339700000002,-0.007662161000000001
p-anisaldehyde_epigallocatechin_gallate:Combination:3,6.653581176,1.310226163,0.506449477
p-anisaldehyde_epigallocatechin_gallate:Combination:4,6.612974193,1.297215228,0.600135736
p-anisaldehyde_epigallocatechin_gallate:Combination:5,6.256770152,1.19405553,0.754387444
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.492364921,0.004530199,-0.229673652
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.7318499890000001,0.039053922000000005,-0.116921702
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,11.53968576,2.6255688260000003,0.23314541700000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,11.55141351,2.650295786,0.215193616
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,11.57361698,2.257857302,0.461243897
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,11.53718585,2.293224915,0.519111407
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.46062991500000006,-0.133216576,-0.8742881610000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.066505828,0.086404202,-0.560135544
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.66267692,0.051012692000000005,-0.31085074300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.869516186,0.037716689000000005,0.767733898
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.18728482100000002,-0.041917005,0.9775405490000001
sRNA_PA0805.1_overexpression:PA08051:1,-0.49741220900000005,-0.35139431,0.322251854
sRNA_PA0805.1_overexpression:PA08051:2,-1.07363062,-0.20347962500000003,0.33827236
sRNA_PA0805.1_overexpression:PA08051:3,-0.84567973,-0.101552424,0.443042688
sRNA_PA0805.1_overexpression:PA08051:4,-1.450664492,-0.42006138800000004,0.8850965080000001
sRNA_PA0805.1_overexpression:PA08051:5,0.37768611,-0.299275051,1.741251915
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.9771886699999999,-0.012533462,0.118146762
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.479757814,-0.145390716,0.23700052400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.11359822800000001,-0.008116775,-0.035923829000000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.11359822800000001,0.008116775,0.035923829000000004
