,A,GbuR
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.734706539,0.537215592
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.8559436260000001,0.41436903
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.8158416650000001,0.317886628
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.098108659,-0.191378241
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.271724362,-0.127794927
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.302745619,-0.157687783
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.038104328,0.380896974
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.008422384,0.36140528
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.63103556,0.8923236640000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.23254717400000002,-0.199124624
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.050794748,-0.16400355
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.475391533,-0.824495983
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.501198752,-0.82257694
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.415561455,-0.152172683
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.5811367870000002,-0.078076692
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.9227738950000001,-0.111628242
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.45416427600000003,0.09009222600000001
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.14761694,0.043400758000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.389813098,0.25928199300000004
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.226413461,-0.28114673700000004
sRNA_PA0805.1_overexpression:PA08051:1,0.45337574700000005,0.195787291
sRNA_PA0805.1_overexpression:PA08051:2,0.845189234,0.12729676
sRNA_PA0805.1_overexpression:PA08051:3,1.9367855010000001,-0.257972241
sRNA_PA0805.1_overexpression:PA08051:4,1.024576716,-0.45355423300000003
sRNA_PA0805.1_overexpression:PA08051:5,0.9655540990000001,0.42850210600000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.974760603,-1.338857385
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.606028883,-0.251186256
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.12330589900000001,0.12775313400000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.12330589900000001,-0.12775313400000002
