,A,lexA
novobiocin:0_Novobiocin_20min:2.0,-0.1026138697,-0.4725582411
novobiocin:500_Novobiocin_60min:3.0,8.1980456668,1.5884812995000002
novobiocin:0_Novobiocin_0min:2.0,0.0037420813,0.013800338700000001
novobiocin:100_Novobiocin_60min:3.0,5.0484703235,0.0561140721
novobiocin:500_Novobiocin_20min:2.0,2.1760224814,-0.3290565869
novobiocin:500_Novobiocin_10min:2.0,1.3977209494,-0.5051740502000001
novobiocin:0_Novobiocin_0min:3.0,-0.1524123058,0.0003367255
novobiocin:500_Novobiocin_20min:3.0,3.5400937702,-0.0849500363
novobiocin:0_Novobiocin_10min:3.0,0.3871890089,-0.7656668045
novobiocin:0_Novobiocin_20min:3.0,0.34186766630000004,-0.569007076
starvation:Glucose_6h:1.0,-0.5386351427,-0.12232070900000001
starvation:Low_3d:1.0,4.5662821503,1.7725627961
starvation:Low_3d:2.0,8.5039312381,1.8314812787
starvation:Glucose_24h:1.0,4.8221931669,-1.5101314266
starvation:High_4d:1.0,7.8364835125,0.8750152607
starvation:High_4h:1.0,5.7498367742,-0.27038317370000003
starvation:High_4d:2.0,6.7309503432,1.0337839008
starvation:High_4h:2.0,5.8844123021,0.0317833154
starvation:Low_24h:1.0,0.8751090587,3.0854438544
starvation:Glucose_6h:2.0,0.5386351427,0.12232070900000001
starvation:Low_24h:2.0,0.8644239954,2.9058849815
starvation:Glucose_24h:2.0,4.1373862404,-1.5033253772
18_mutants:phoB/R_InSPI2:1.0,-2.0556076488,0.15198223760000001
18_mutants:hfq_ESP:1.0,1.7980474994,0.4012705391
18_mutants:ompR/envZ_InSPI2:1.0,-2.8654417831,-0.0242703492
18_mutants:dam_MEP:1.0,9.5499009075,1.04510869
18_mutants:WT_IEP:1.0,-0.11206376800000001,-0.0209215687
18_mutants:ssrA/B_InSPI2:1.0,-2.2612815198,-0.2439100818
18_mutants:WT_InSPI2:1.0,-0.44023550250000004,0.5289347951
18_mutants:hilC_IEP:1.0,-0.3180752834,-0.14768713490000002
18_mutants:fliZ_ESP:1.0,-0.5362575372,-0.22521580060000002
18_mutants:hilD_InSPI2:1.0,-1.208440404,0.0301029532
18_mutants:phoP/Q_InSPI2:1.0,-2.3685655868,-0.1381124072
18_mutants:ssrB_InSPI2:1.0,-2.1082013315,-0.0825017142
18_mutants:fur_ESP:1.0,-1.3399344647,-0.6924071734
18_mutants:WT_MEP:1.0,-3.62220358e-21,0.0
18_mutants:hilD_IEP:1.0,0.1335216081,0.3973717422
18_mutants:hilE_IEP:1.0,0.8170039616,-0.0121737127
18_mutants:slyA_InSPI2:1.0,-2.5835286196,-0.4720734784
18_mutants:ssrA_InSPI2:1.0,-1.8946701176,-0.0831392591
18_mutants:WT_lnSPI2:1.0,-1.643190675,0.48444743290000003
18_mutants:hilA_IEP:1.0,0.9826308084,0.15198594040000002
Infection_conditions:pH3_shock:1.0,-0.0219867293,0.4328325484
Infection_conditions:Peroxide_shock_InSPI2:1.0,17.1042159147,2.4536107356
Infection_conditions:MEP:1.0,-0.127754596,-0.0879512243
Infection_conditions:Oxygen_shock:1.0,0.0211202971,-0.5465217457
Infection_conditions:MEP:2.0,0.9209142236000001,-0.21815178770000002
Infection_conditions:Anaerobic_shock:1.0,-1.3374390237,-0.9102201079000001
Infection_conditions:Bile_shock:1.0,-0.6698735084,-0.2944637459
Infection_conditions:LowFe2+_shock:1.0,-2.3397048161000003,-0.4486941739
Infection_conditions:MEP:3.0,-0.055527942100000005,-0.11517571160000001
Infection_conditions:pH5.8_shock:1.0,-0.6095176942,-0.5007177618
Infection_conditions:ESP:1.0,-1.2081717708,-0.9505008268
Infection_conditions:inSPI2_dRNA_seq:1.0,-0.3097077821,-0.9349166569
Infection_conditions:LEP:1.0,0.1501864828,-0.3287391854
Infection_conditions:Temp20:1.0,-1.2256318805,-0.6224749672000001
Infection_conditions:25C:1.0,0.541583206,0.13959358900000002
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,3.8724590173999998,0.6029186903
Infection_conditions:ESP:2.0,-0.4410999138,-0.5387439385
Infection_conditions:EEP:1.0,0.0041585304,-0.0288907348
Infection_conditions:ESP:3.0,-0.8659306754,-0.8088522589
Infection_conditions:Anaerobic_growth:1.0,0.5535095538,-0.9850814759000001
Infection_conditions:NaCl_shock:1.0,1.1961513009,0.5450600851
Infection_conditions:Pool_RNA_seq:1.0,6.509706319e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,1.3595846918,0.6213730012
Infection_conditions:Pool_dRNA_seq:1.0,1.079071603,0.0220727174
Infection_conditions:InSPI2_LowMg2+:1.0,0.862796887,-0.0182760502
Infection_conditions:Temp10:1.0,-1.1774830735,-0.2554907489
Infection_conditions:NonSPI2:1.0,-2.1213391746,-0.7308890219
Macrophage:Intra_macrophage_dRNA:1.0,-2.195542834,-0.3052952303
Macrophage:Intra_macrophage_RNA:1.0,1.342131398,0.2018109791
Macrophage:Intra_macrophage_RNA:2.0,-1.342131398,-0.2018109791
Macrophage:Intra_macrophage_dRNA:2.0,0.9818932523,0.3602674086
comparative_st474:st474_InSPI2:1.0,0.48419272550000003,1.3438958631
comparative_st474:st474_LEP:1.0,0.199775957,-0.2520699246
comparative_st474:st474_InSPI2:2.0,0.5661397614,1.4844291154
comparative_st474:st474_EEP:1.0,0.0994368533,0.070008386
comparative_st474:st474_ESP:1.0,3.4015604856,0.775774615
comparative_st474:st474_NaCl_shock:1.0,1.3045626268000001,0.5962515839
comparative_st474:st474_NO_shock_InSPI2:1.0,3.9639063075000003,0.5855270491
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,17.1578233769,2.394556724
comparative_st474:st474_Oxygen_shock:1.0,0.0604862943,-0.4695148088
comparative_st474:st474_MEP:1.0,-1.792239328e-28,0.0
comparative_st474:st474_ESP:2.0,2.9696414763,0.4707261454
comparative_st474:st474_ESP:3.0,3.0165045658,0.20602112290000002
comparative_st474:st474_NonSPI2:1.0,-1.0171001272,0.0764962661
comparative_st474:st474_Bile_shock:1.0,-0.6001353030000001,-0.2011062331
comparative_st474:st474_NonSPI2:2.0,-0.7547447011,-0.0826527692
comparative_st474:st474_Anaerobic_growth:1.0,2.7738087694,-0.0377667946
comparative_st474:st474_Macrophage:1.0,6.0432817359,0.3315816936
comparative_st474:st474_Anaerobic_shock:1.0,-1.2422911008,-0.8489663739000001
comparative_st474:st474_InSPI2:3.0,0.4504387676,1.2581462621
comparative_st474:st474_InSPI2:4.0,-0.4275233449,0.465904193
comparative_st474:st474_Anaerobic_growth:2.0,1.0475152442,-1.0841198748
comparative_st474:st474_Anaerobic_growth:3.0,2.1615798363,0.1013583217
comparative_st474:st474_ESP:4.0,0.09916343100000001,-0.4377072026
comparative_st474:st474_Macrophage:2.0,3.3598557406,-0.07204635520000001
comparative_st474:st474_25C:1.0,0.6030065597,0.2344228257
comparative_st474:st474_Low_Fe2+_shock:1.0,-2.2476728573,-0.3681981761
comparative_st474:st474_NonSPI2:3.0,0.008461366500000001,0.3038250508
comparative_D23580:D23580_NonSPI2:1.0,0.2972743885,0.36164020750000003
comparative_D23580:D23580_InSPI2:1.0,1.0171151784,0.800652455
comparative_D23580:D23580_Anaerobic_growth:1.0,3.8747117076,0.9306447856000001
comparative_D23580:D23580_pBT1 deletion:1.0,2.9048575293,0.7248537346
comparative_D23580:D23580_InSPI2:2.0,1.5706413966000001,1.6655324557
comparative_D23580:D23580_25C:1.0,0.4300067863,0.5908596526000001
comparative_D23580:D23580_pBT1 deletion:2.0,0.7883957284,-0.0300052654
comparative_D23580:D23580_Oxygen_shock:1.0,2.5306669486,-0.0727392486
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,5.1016657328,0.8530910345
comparative_D23580:D23580_LEP:1.0,0.9758704279,-0.1192546819
comparative_D23580:D23580_ESP:1.0,3.2953770392,0.8318774122
comparative_D23580:D23580_Macrophage:1.0,5.8597192224,0.706796386
comparative_D23580:D23580_ESP:2.0,2.2281046241,0.2708544614
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-0.3123382809,0.09771501560000001
comparative_D23580:D23580_Bile_shock:1.0,0.8411023907,0.3811222756
comparative_D23580:D23580_NaCl_shock:1.0,2.5602202217,1.0057611486
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,8.9137097823,1.4706315094
comparative_D23580:D23580_InSPI2:3.0,2.1793111618,1.469295304
comparative_D23580:D23580_EEP:1.0,1.2536716434000001,0.059598492200000006
comparative_D23580:D23580_NO_shock_InSPI2:1.0,5.9702737671,1.4820593393000001
comparative_D23580:D23580_Anaerobic_shock:1.0,1.1540856715,0.4272948715
comparative_D23580:D23580_InSPI2:4.0,2.8182585591000002,1.925299602
comparative_D23580:D23580_NonSPI2:2.0,-0.3819980659,0.27891054730000003
comparative_D23580:D23580_NonSPI2:3.0,0.24719213650000002,0.45887595680000004
comparative_D23580:D23580_ESP:3.0,3.0816487645,0.6985478779000001
comparative_D23580:D23580_Macrophage:2.0,9.2649030471,1.2291721422
comparative_D23580:D23580_NonSPI2:4.0,-0.8610895433,-0.37307923870000004
comparative_D23580:D23580_ESP:4.0,3.890556177,0.6934295551
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,18.3488595959,3.5189175650999998
comparative_D23580:D23580_Anaerobic_growth:2.0,2.5231626632,0.8011780784
comparative_D23580:D23580_Anaerobic_growth:3.0,3.5501397947,0.9313967998
pgtE:ESP_tex:1.0,0.6339860164000001,-1.0380583551
pgtE:Pooled_tex:1.0,1.7566841828,-0.4640782606
pgtE:ESP:1.0,0.18246862800000002,-0.3538048193
pgtE:InSPI2:1.0,-1.0615771292,0.1760422908
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-0.2303276384,-0.9043725129
aroA:SF101:1.0,3.9105818498,0.5602827947
aroA:SF101:2.0,3.2281049728,0.4837164491
aroA:SF100:1.0,1.113371739,-0.0739479407
aroA:SF100:2.0,2.6369307706000003,0.0795508052
aroA:WT_vivo:1.0,0.6297295712000001,-0.0376984723
aroA:WT_vivo:2.0,-0.6297295712000001,0.0376984723
flagella_mutants:SF102:1.0,0.0772301501,0.0525771067
flagella_mutants:SF102:2.0,-0.0772301501,-0.0525771067
flagella_mutants:del_fliHIJ:1.0,1.4802281488,0.030621687300000002
flagella_mutants:del_fliHIJ:2.0,1.0059925674,-0.25680783630000004
flagella_mutants:del_fliF:1.0,0.5501486588,-0.3462272688
flagella_mutants:del_fliF:2.0,0.6932861682,-0.4208854108
myricanol:Control:1.0,-0.2094194241,-0.1231159359
myricanol:Control:2.0,0.2586481071,0.08391831570000001
myricanol:Control:3.0,-0.049228683100000004,0.0391976202
myricanol:Myricanol:1.0,1.7530976349,0.3454856179
myricanol:Myricanol:2.0,-0.9073431589000001,-0.47390084860000004
myricanol:Myricanol:3.0,0.5606934077,-0.2390484485
