,A,rpoH
novobiocin:0_Novobiocin_0min:2.0,0.17695854300000002,-0.0656650365
novobiocin:100_Novobiocin_60min:3.0,-4.8741937373,1.9425360325
novobiocin:500_Novobiocin_20min:2.0,6.8599432764,2.0791431221
novobiocin:500_Novobiocin_10min:2.0,2.1707266841,1.0819835315
novobiocin:0_Novobiocin_0min:3.0,0.47821081590000003,0.0347229773
novobiocin:500_Novobiocin_20min:3.0,5.6804579121,2.3553452062
novobiocin:0_Novobiocin_10min:3.0,-1.7236106901000001,0.0147415472
novobiocin:0_Novobiocin_20min:3.0,-4.4913744343,0.3700128254
starvation:Glucose_6h:1.0,1.2497338409,-0.3813386414
starvation:Low_3d:1.0,-10.6204078027,-1.3989171034
starvation:Low_3d:2.0,-6.9153147977,-1.2715790027
starvation:Glucose_24h:1.0,6.9867299277,0.4683161475
starvation:High_4d:1.0,-6.1967024434,1.7810337373
starvation:High_4h:1.0,-6.8850974697,-0.27538922520000003
starvation:High_4d:2.0,-8.6835467743,2.2583996867
starvation:High_4h:2.0,-8.2057986146,-0.06774762520000001
starvation:Low_24h:1.0,-8.819735512,-0.29051094040000003
starvation:Glucose_6h:2.0,-1.2497338409,0.3813386414
starvation:Low_24h:2.0,-9.3993447082,-0.6069407812000001
starvation:Glucose_24h:2.0,6.2857580763,0.3132741478
18_mutants:phoB/R_InSPI2:1.0,-4.9068402733,0.5073186605000001
18_mutants:hfq_ESP:1.0,-7.6035950184,1.6083897881
18_mutants:ompR/envZ_InSPI2:1.0,-5.7952916568,0.0950962514
18_mutants:dam_MEP:1.0,-7.5986940598,0.0321624923
18_mutants:WT_IEP:1.0,0.12351223830000001,-0.11391298550000001
18_mutants:ssrA/B_InSPI2:1.0,-7.2055527219,-0.25479412700000004
18_mutants:WT_InSPI2:1.0,-4.1426983946,0.24347559800000002
18_mutants:hilC_IEP:1.0,2.2144169244,0.33648145360000004
18_mutants:fliZ_ESP:1.0,-8.8766998203,0.5949752373
18_mutants:hilD_InSPI2:1.0,-6.137683613,0.017901943400000002
18_mutants:phoP/Q_InSPI2:1.0,-5.6207458022,0.058851668200000005
18_mutants:ssrB_InSPI2:1.0,-8.5723323997,0.026214373000000003
18_mutants:fur_ESP:1.0,-10.0457819223,0.1406911568
18_mutants:WT_MEP:1.0,-4.7381662409999995e-21,0.0
18_mutants:hilD_IEP:1.0,1.9860758294,0.2412346784
18_mutants:hilE_IEP:1.0,-10.6567768923,-0.0629309925
18_mutants:slyA_InSPI2:1.0,-7.1775471125,0.0338606799
18_mutants:ssrA_InSPI2:1.0,-7.4429477854,-0.0325367535
18_mutants:WT_lnSPI2:1.0,-5.0520509306,0.5922150086
18_mutants:hilA_IEP:1.0,-2.2665030167999998,0.1915091314
Infection_conditions:pH3_shock:1.0,-7.0856587807,-1.5043130558
Infection_conditions:Peroxide_shock_InSPI2:1.0,-2.0664328701,0.1412211239
Infection_conditions:MEP:1.0,3.1505061036,-0.484480391
Infection_conditions:Oxygen_shock:1.0,-1.4442989459,0.058390829400000004
Infection_conditions:MEP:2.0,3.2459090933,-0.5436545007
Infection_conditions:Anaerobic_shock:1.0,-4.5197915542,0.31353428910000003
Infection_conditions:Bile_shock:1.0,0.6641103611,0.266643275
Infection_conditions:LowFe2+_shock:1.0,6.4665067774,-0.2852149147
Infection_conditions:MEP:3.0,3.0137728018,-0.5041794141
Infection_conditions:pH5.8_shock:1.0,-0.8779944247,-0.8653576049
Infection_conditions:ESP:1.0,-6.3581081767,-0.256032721
Infection_conditions:inSPI2_dRNA_seq:1.0,-7.978858138,-1.7249665832
Infection_conditions:LEP:1.0,-7.8060635044,-0.2722144499
Infection_conditions:Temp20:1.0,-6.7314003483,-0.20051542600000002
Infection_conditions:25C:1.0,-4.8222013328,-0.8789800895000001
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-0.33854153740000004,0.3094909797
Infection_conditions:ESP:2.0,-6.3309209756,-0.21654695640000002
Infection_conditions:EEP:1.0,-2.5389455116,-0.5963001773000001
Infection_conditions:ESP:3.0,-5.780736352,-0.1732655347
Infection_conditions:Anaerobic_growth:1.0,-7.6659309522,0.22785679520000002
Infection_conditions:NaCl_shock:1.0,8.039398155,0.3744542329
Infection_conditions:Pool_RNA_seq:1.0,8.515278882999999e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,3.2374469778,0.7630873143
Infection_conditions:Pool_dRNA_seq:1.0,-2.3666847053,-0.4581352624
Infection_conditions:InSPI2_LowMg2+:1.0,-5.5298743877,1.065920489
Infection_conditions:Temp10:1.0,3.7390654273,0.30133851980000004
Infection_conditions:NonSPI2:1.0,-3.0597734014,-0.2876376942
Macrophage:Intra_macrophage_dRNA:1.0,-1.6072537923999999,-0.1749545528
Macrophage:Intra_macrophage_RNA:1.0,1.0144507298,0.0372332888
Macrophage:Intra_macrophage_RNA:2.0,-1.0144507298,-0.0372332888
Macrophage:Intra_macrophage_dRNA:2.0,0.4061342134,-0.0046093822000000005
comparative_st474:st474_InSPI2:1.0,-6.9997806994000005,-0.0638185666
comparative_st474:st474_LEP:1.0,-10.9454992597,0.2009494902
comparative_st474:st474_InSPI2:2.0,-6.9699606935,0.07982587270000001
comparative_st474:st474_EEP:1.0,-5.6945565465,-0.10087418940000001
comparative_st474:st474_ESP:1.0,-6.6138972336,0.2376031539
comparative_st474:st474_NaCl_shock:1.0,4.8917868663,0.8221590248
comparative_st474:st474_NO_shock_InSPI2:1.0,-3.4867392407,0.6886742302000001
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,-5.2443148468,0.479025309
comparative_st474:st474_Oxygen_shock:1.0,-4.594354929,0.5318333879
comparative_st474:st474_MEP:1.0,4.003993963e-29,0.0
comparative_st474:st474_ESP:2.0,-5.8114531511,0.27329185970000003
comparative_st474:st474_ESP:3.0,-6.4344286411,0.17056447460000002
comparative_st474:st474_NonSPI2:1.0,-11.2732421757,-0.2027838522
comparative_st474:st474_Bile_shock:1.0,-2.5055850256000003,0.7564529711
comparative_st474:st474_NonSPI2:2.0,-8.944518027099999,-0.0873209449
comparative_st474:st474_Anaerobic_growth:1.0,-11.8197376272,0.6696305594
comparative_st474:st474_Macrophage:1.0,-3.17474726,1.8454815341000002
comparative_st474:st474_Anaerobic_shock:1.0,-7.6608235269,0.7711219329
comparative_st474:st474_InSPI2:3.0,-6.6917933154,0.11797445620000001
comparative_st474:st474_InSPI2:4.0,-4.1615724982,0.1805411127
comparative_st474:st474_Anaerobic_growth:2.0,-10.2580933848,0.6163752025
comparative_st474:st474_Anaerobic_growth:3.0,-10.94728213,0.6561252112
comparative_st474:st474_ESP:4.0,-8.854419010600001,0.2871959763
comparative_st474:st474_Macrophage:2.0,-5.2029084817,1.7710088579
comparative_st474:st474_25C:1.0,-7.9698206876,-0.3875769431
comparative_st474:st474_Low_Fe2+_shock:1.0,3.3088482243,0.19176359680000002
comparative_st474:st474_NonSPI2:3.0,-9.1637063401,-0.1446420921
comparative_D23580:D23580_NonSPI2:1.0,-4.6710942256,0.48885370710000003
comparative_D23580:D23580_InSPI2:1.0,-7.9455808089,0.27264541600000003
comparative_D23580:D23580_Anaerobic_growth:1.0,-1.9183692788000002,1.534437362
comparative_D23580:D23580_pBT1 deletion:1.0,-8.4046694899,0.8764312438
comparative_D23580:D23580_InSPI2:2.0,-6.3058050292,0.6647761701
comparative_D23580:D23580_25C:1.0,-5.0190817483,-0.29333773350000003
comparative_D23580:D23580_pBT1 deletion:2.0,-8.175674954,0.5951948975
comparative_D23580:D23580_Oxygen_shock:1.0,0.4301376739,0.9208241243
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,0.9298277423,3.1390804729
comparative_D23580:D23580_LEP:1.0,-5.1321971875,0.5853973834
comparative_D23580:D23580_ESP:1.0,-4.7939288877,0.6678942607
comparative_D23580:D23580_Macrophage:1.0,1.5766570178000001,2.6859249447
comparative_D23580:D23580_ESP:2.0,-6.0818247108,0.8025839808
comparative_D23580:D23580_Low_Fe2+_shock:1.0,10.936736314000001,0.7010119238
comparative_D23580:D23580_Bile_shock:1.0,-0.18639165600000002,0.9495973259
comparative_D23580:D23580_NaCl_shock:1.0,9.4506661244,1.3039095797
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,-1.6779291508,3.1615559392
comparative_D23580:D23580_InSPI2:3.0,-2.2663305177,0.7523696114
comparative_D23580:D23580_EEP:1.0,-2.0633966171,-0.011098868900000001
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-7.0017054795,1.1082372821
comparative_D23580:D23580_Anaerobic_shock:1.0,1.1278153898,0.18573293170000002
comparative_D23580:D23580_InSPI2:4.0,-10.3980148601,0.5754980931
comparative_D23580:D23580_NonSPI2:2.0,-8.3315356713,0.18582912940000001
comparative_D23580:D23580_NonSPI2:3.0,-4.3425390499,0.5718594972000001
comparative_D23580:D23580_ESP:3.0,-4.1166478663,0.7269798995000001
comparative_D23580:D23580_Macrophage:2.0,-1.1600450314,2.5094835751
comparative_D23580:D23580_NonSPI2:4.0,-6.0964050408,0.3141466851
comparative_D23580:D23580_ESP:4.0,-4.7359291258,0.4366707828
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-0.9434522869,1.6131959069000001
comparative_D23580:D23580_Anaerobic_growth:2.0,1.0135099105,1.6466589731
comparative_D23580:D23580_Anaerobic_growth:3.0,1.8953734347000002,1.6866203721000002
pgtE:ESP_tex:1.0,-7.8352073129,-1.2139953012
pgtE:Pooled_tex:1.0,-5.5496070299,-2.1626194669
pgtE:ESP:1.0,-5.7014980495,0.0433620357
pgtE:InSPI2:1.0,-7.5766342154,-0.48652744200000003
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-11.7388920705,-1.8287425861000002
aroA:SF101:1.0,-7.4902134798,-1.4105627307
aroA:SF101:2.0,-7.5081659135,-1.6037005559000002
aroA:SF100:1.0,-3.4910288159,-1.5005298039000001
aroA:SF100:2.0,-9.0614999709,-1.6212750193
aroA:WT_vivo:1.0,-0.9891529354,0.0785549703
aroA:WT_vivo:2.0,0.9891529354,-0.0785549703
flagella_mutants:SF102:1.0,0.1799647044,-0.10442822800000001
flagella_mutants:SF102:2.0,-0.1799647044,0.10442822800000001
flagella_mutants:del_fliHIJ:1.0,-1.6434237952,0.10917747700000001
flagella_mutants:del_fliHIJ:2.0,-0.7930884027,0.1193297241
flagella_mutants:del_fliF:1.0,-0.5305578608,0.14212365370000002
flagella_mutants:del_fliF:2.0,-0.1393534751,0.2352705072
myricanol:Control:1.0,-0.1584944446,-0.0868329619
myricanol:Control:2.0,0.5726728806,-0.060542784700000005
myricanol:Control:3.0,-0.41417843600000004,0.1473757466
myricanol:Myricanol:1.0,0.9892056177,-0.0769332511
myricanol:Myricanol:2.0,0.2885887694,0.1780023507
myricanol:Myricanol:3.0,-0.1346594094,0.2173663039
