,A,YdfF,CysB
Paeru_PRECISE:M9GlcNAcAA_8:2,-8.397814357,0.544690181,-0.918100287
Paeru_PRECISE:M9GlcNAcAA_4:1,-8.852638547,0.8764685640000001,-1.202208949
Paeru_PRECISE:M9GlcNAcAA_4:2,-9.356635385,1.080956557,-1.231533335
Paeru_PRECISE:M9GlcNAcAA_2:1,-9.904848818,1.479988112,-0.542120905
Paeru_PRECISE:M9GlcNAcAA_2:2,-4.998230703,0.951518811,-0.88347506
Paeru_PRECISE:M9GlcNAcAA_1:1,-9.356088507,1.769786427,-0.583401331
Paeru_PRECISE:M9GlcNAcAA_1:2,-12.20161366,0.903221754,-1.05963268
Paeru_PRECISE:M9glucAA_NaOCl:2,-8.848047466,0.39571531400000004,-0.716909553
Paeru_PRECISE:M9glucAA_Cu:2,-6.474885154,0.12026875100000001,0.857345561
Paeru_PRECISE:M9glucAA_Fe:1,-5.625753645,1.105290006,-0.57720994
Paeru_PRECISE:M9glucAA_Fe:2,-0.9809665430000001,1.048113332,0.275680331
Paeru_PRECISE:M9glucAA_Zn:2,-0.26999694500000004,1.361358495,-0.12898752100000002
Paeru_PRECISE:M9glucAA_wt:4,-0.719775477,1.367521832,-0.22336872200000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.022020475,1.044770397,0.9083840440000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.413772009,1.15454096,0.9539646530000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.6419830510000001,1.479008153,1.003365328
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.600839153,0.236143136,-0.12449075200000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.720320355,-0.582762262,0.221257588
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.11948120200000001,0.346619126,-0.09676683500000001
relA-spoT_double-mutant:plank_WT_1:1,-0.34829179400000004,-0.10196413600000001,0.076528182
relA-spoT_double-mutant:plank_WT_1:2,-0.5722388070000001,0.034826383,-0.15805112600000001
relA-spoT_double-mutant:plank_WT_1:3,0.9205306010000001,0.06713775400000001,0.081522944
relA-spoT_double-mutant:plank_rel-spot:1,2.141608471,-0.606140556,-0.739056946
relA-spoT_double-mutant:plank_rel-spot:2,1.917933067,-0.8557828670000001,-0.5681590980000001
Rosmarinic_acid:PAO1-100UMRA:1,0.242123369,0.30731698300000004,0.017120482
Rosmarinic_acid:PAO1-100UMRA:2,1.051710976,-0.09593702200000001,-0.08034018600000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.220881453,-0.22097417500000002,-0.01331079
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.134023696,0.25051228400000003,0.056636557000000004
Rosmarinic_acid:PAO1_DMSO_Control:3,0.354905148,-0.02953811,-0.043325767
Tf_toxin_expression:PAO1_WT:1,3.144664281,-0.039396793,0.176901508
Tf_toxin_expression:PAO1_WT:2,-3.144664281,0.039396792,-0.176901508
Tf_toxin_expression:PAO1_derfA:1,3.19731542,-0.254068318,0.07355239999999999
Tf_toxin_expression:PAO1_derfA:2,3.138532813,-0.341662503,-0.040766525000000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-3.683756249,0.323473347,-0.271960815
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-3.994931085,-0.23334284400000002,-0.273131556
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.851541735,-0.6599460770000001,-0.598716064
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-3.550987192,0.043068267,-0.540889953
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.12631225100000001,0.08532740400000001,-0.090080988
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.097744048,-0.558942724,-0.43379879400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.680211609,0.40208278900000005,-0.09736969000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.680211609,-0.40208278900000005,0.09736969000000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.879242192,-1.660897171,1.076691862
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.19859778,-1.108288288,0.767163645
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.61001653,0.037130226,0.701079047
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-2.06675412,-0.426472161,0.8025131550000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.278338218,0.063026214,0.07111877900000001
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.278338218,-0.063026214,-0.07111878
natural_RNA_aptamers:PA_FMN_rep:1,0.28493413,0.019499943000000002,0.1893541
natural_RNA_aptamers:PA_FMN_rep:2,0.503297305,-0.162082532,0.07242350900000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.295682708,0.10329465600000001,0.049173165000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.08491957800000001,0.735003456,-0.081654011
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.5120070910000001,0.46656804900000004,-0.092331354
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.9476976260000001,-0.7598844330000001,-0.05361211900000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.915779953,-0.368282055,-0.07300896100000001
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.404191948,0.108037824,0.277049592
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.7435175090000001,-0.357790266,0.244888561
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.6686600490000001,-0.14792649500000002,-0.066200905
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.528211337,0.382809561,0.325455792
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.6513793950000001,0.47965289400000005,0.343428033
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.731174121,-0.20969075,0.047094067
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.391096461,-0.088853552,0.021063969000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.01811912,0.133485391,-0.0040362290000000006
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,1.229210747,-0.15200306700000002,0.622547606
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,1.211587937,-0.214648481,0.6207759780000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,1.7590450400000002,0.17300957900000002,0.83399968
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,1.913615202,0.014301964,0.835444747
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.39422412,0.166285616,-0.339923097
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.174065868,-0.22782454500000002,-0.186051673
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.7303402120000001,0.099817315,-0.23124507300000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.29254388400000003,0.13538813,0.369249043
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-1.006086316,-0.17366651700000002,0.387970802
sRNA_PA0805.1_overexpression:PA08051:1,0.560458816,0.24308758700000002,0.088681114
sRNA_PA0805.1_overexpression:PA08051:2,-0.18541142100000002,0.03508651,0.296580383
sRNA_PA0805.1_overexpression:PA08051:3,-0.13212121200000002,-0.35438941100000004,0.321961698
sRNA_PA0805.1_overexpression:PA08051:4,-1.5389790859999999,-0.76826081,0.6839705970000001
sRNA_PA0805.1_overexpression:PA08051:5,-0.5588277970000001,-0.309502043,0.750227329
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-4.002464051,-0.762822106,-0.10200382000000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.73110724,-0.43243406500000003,-0.28205208800000003
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.5664944740000001,-0.12240390500000001,-0.07904992200000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.5664944740000001,0.12240390400000001,0.07904992200000001
