,A,cpxR
novobiocin:500_Novobiocin_60min:2.0,7.1842341871,1.6714034422
novobiocin:0_Novobiocin_60min:3.0,-0.0329741595,0.2677558278
novobiocin:500_Novobiocin_10min:1.0,5.9356284733999995,0.17128905290000002
novobiocin:0_Novobiocin_20min:2.0,2.4691835629,-0.0164528836
novobiocin:500_Novobiocin_60min:3.0,6.9035320297,1.7482976640999999
novobiocin:0_Novobiocin_0min:2.0,-0.0315484253,-0.0795959249
novobiocin:100_Novobiocin_60min:3.0,7.0446604083,1.4335478547
novobiocin:500_Novobiocin_20min:2.0,11.8593989039,1.2816890257
novobiocin:500_Novobiocin_10min:2.0,7.7942590581,-0.2287693442
novobiocin:0_Novobiocin_0min:3.0,0.8146881983,-0.019835050400000002
novobiocin:500_Novobiocin_20min:3.0,11.246850523,0.8997549693
novobiocin:0_Novobiocin_10min:3.0,4.5355660459,-0.0747104975
novobiocin:0_Novobiocin_20min:3.0,1.8304752787,-0.0522629258
starvation:Glucose_6h:1.0,-0.44388070970000004,0.0003246552
starvation:Low_3d:1.0,6.2763487357,-2.188958217
starvation:Low_3d:2.0,7.0139182694,-2.3741856459
starvation:Glucose_24h:1.0,7.0943350475,-1.6096077799000001
starvation:High_4d:1.0,8.0242670305,-1.3993003077
starvation:High_4h:1.0,2.410630389,-1.5697288612
starvation:High_4d:2.0,11.7900810861,-0.6350495451
starvation:High_4h:2.0,0.9245048189,-1.3072879787
starvation:Low_24h:1.0,5.6106304102,-1.0197700027
starvation:Glucose_6h:2.0,0.44388070970000004,-0.0003246552
starvation:Low_24h:2.0,3.653211659,-1.05849826
starvation:Glucose_24h:2.0,8.2388319645,-1.5363644183
18_mutants:phoB/R_InSPI2:1.0,-1.1790865286,-0.1726209015
18_mutants:hfq_ESP:1.0,11.8598616113,0.6028122068
18_mutants:ompR/envZ_InSPI2:1.0,-2.689389735,-0.17112884080000001
18_mutants:dam_MEP:1.0,0.2109154749,-0.1264321618
18_mutants:WT_IEP:1.0,2.785427953,0.0375476984
18_mutants:ssrA/B_InSPI2:1.0,-1.7021519895,-0.6372586813000001
18_mutants:WT_InSPI2:1.0,-2.6067407229,-0.3530766573
18_mutants:hilC_IEP:1.0,1.7504728874,0.5405882597
18_mutants:fliZ_ESP:1.0,6.2968653033,0.0515197484
18_mutants:hilD_InSPI2:1.0,-1.716940809,-0.8214157113
18_mutants:phoP/Q_InSPI2:1.0,-0.3581087296,-0.48789843180000003
18_mutants:ssrB_InSPI2:1.0,-2.0746843153,-1.0502777823
18_mutants:fur_ESP:1.0,5.9468358967,-0.23245743430000002
18_mutants:WT_MEP:1.0,8.220135788e-21,0.0
18_mutants:hilD_IEP:1.0,3.0890185341,0.2938983281
18_mutants:hilE_IEP:1.0,2.9157142773,-0.4128090732
18_mutants:slyA_InSPI2:1.0,-2.5312731581,-0.2921969419
18_mutants:ssrA_InSPI2:1.0,-1.5381903483000001,-0.7492770358
18_mutants:WT_lnSPI2:1.0,-1.3664155176000001,-0.086418776
18_mutants:hilA_IEP:1.0,2.0336033089,0.1028878951
Infection_conditions:pH3_shock:1.0,-0.8010678273,-1.4458554694
Infection_conditions:Peroxide_shock_InSPI2:1.0,-0.7503607308,-1.305902853
Infection_conditions:MEP:1.0,-1.1600609166,-0.1445673599
Infection_conditions:Oxygen_shock:1.0,0.9257398019,0.1454573766
Infection_conditions:MEP:2.0,-0.9838419378000001,-0.3306969647
Infection_conditions:Anaerobic_shock:1.0,-2.3518313111999998,-0.0886952453
Infection_conditions:Bile_shock:1.0,-1.9687842065,0.33115243440000003
Infection_conditions:LowFe2+_shock:1.0,-2.2751919918,0.0507611592
Infection_conditions:MEP:3.0,-0.8552330894,-0.2979793403
Infection_conditions:pH5.8_shock:1.0,-4.9928870879,-0.8179013357
Infection_conditions:ESP:1.0,2.5005139354,0.0331385145
Infection_conditions:inSPI2_dRNA_seq:1.0,1.719787919,-1.343541691
Infection_conditions:LEP:1.0,1.7030863396,-0.2651304552
Infection_conditions:Temp20:1.0,1.1910580204,-0.0119660484
Infection_conditions:25C:1.0,-0.7442194989,-0.5084106367
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-3.1983942967,-0.69245531
Infection_conditions:ESP:2.0,4.1460922716,-0.6341117642
Infection_conditions:EEP:1.0,-2.9665716385,-0.1917578812
Infection_conditions:ESP:3.0,2.7473406153,0.111293628
Infection_conditions:Anaerobic_growth:1.0,-1.1774512246,-0.1890728321
Infection_conditions:NaCl_shock:1.0,1.9344932315,-0.2169016316
Infection_conditions:Pool_RNA_seq:1.0,-1.477296119e-20,0.0
Infection_conditions:Cold_shock_15C:1.0,2.3223320345,0.1135970413
Infection_conditions:Pool_dRNA_seq:1.0,-2.0269124284,-0.1884891632
Infection_conditions:InSPI2_LowMg2+:1.0,-1.8700635487000001,-0.1461804523
Infection_conditions:Temp10:1.0,0.7821988504,0.8045463402
Infection_conditions:NonSPI2:1.0,0.6800028148,0.3800731476
Macrophage:Intra_macrophage_dRNA:1.0,-0.6036556679,0.2857190439
Macrophage:Intra_macrophage_RNA:1.0,-1.2491793632000001,0.0116608975
Macrophage:Intra_macrophage_RNA:2.0,1.2491793632000001,-0.0116608975
Macrophage:Intra_macrophage_dRNA:2.0,-2.5971758169,0.14539923700000001
comparative_st474:st474_InSPI2:1.0,-1.9574693448,-0.3379865063
comparative_st474:st474_LEP:1.0,2.8676220615,-0.1317425798
comparative_st474:st474_InSPI2:2.0,-2.5911073299,-0.4223122212
comparative_st474:st474_EEP:1.0,-1.7977305914000001,-0.0363067071
comparative_st474:st474_ESP:1.0,3.8074779903,0.0511920534
comparative_st474:st474_NaCl_shock:1.0,3.1080829285,-0.1087270619
comparative_st474:st474_NO_shock_InSPI2:1.0,-2.0370140944,-0.6516676022
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,0.4136887375,-1.3045923683
comparative_st474:st474_Oxygen_shock:1.0,2.1067577258,0.27901913840000003
comparative_st474:st474_MEP:1.0,1.221729352e-28,0.0
comparative_st474:st474_ESP:2.0,3.4076141101,-0.06824076650000001
comparative_st474:st474_ESP:3.0,3.3128941614,-0.0942559328
comparative_st474:st474_NonSPI2:1.0,1.7635326565,0.3156417482
comparative_st474:st474_Bile_shock:1.0,-0.7738670448,0.48097421220000003
comparative_st474:st474_NonSPI2:2.0,1.0402280596,0.2607668333
comparative_st474:st474_Anaerobic_growth:1.0,-1.0311548761,-0.0192229873
comparative_st474:st474_Macrophage:1.0,5.246386968,0.7801199522000001
comparative_st474:st474_Anaerobic_shock:1.0,-1.1739816403,0.029218026900000003
comparative_st474:st474_InSPI2:3.0,-2.9131875169,-0.28992067600000004
comparative_st474:st474_InSPI2:4.0,-2.597080414,-0.4154400446
comparative_st474:st474_Anaerobic_growth:2.0,-1.0758385653,0.3125307815
comparative_st474:st474_Anaerobic_growth:3.0,-1.5101966728,0.21926376420000002
comparative_st474:st474_ESP:4.0,4.9253726407,-0.5362123178
comparative_st474:st474_Macrophage:2.0,7.7436333212,0.7567920859
comparative_st474:st474_25C:1.0,0.43013201830000003,-0.3569032158
comparative_st474:st474_Low_Fe2+_shock:1.0,-1.1097918965,0.18783298210000002
comparative_st474:st474_NonSPI2:3.0,1.0570389525,0.4119027716
comparative_D23580:D23580_NonSPI2:1.0,2.3491012103,1.3654917987
comparative_D23580:D23580_InSPI2:1.0,-4.1590242122,0.0629023756
comparative_D23580:D23580_Anaerobic_growth:1.0,-2.6117574548,0.9367387784000001
comparative_D23580:D23580_pBT1 deletion:1.0,5.1876499505,0.7926184633000001
comparative_D23580:D23580_InSPI2:2.0,-3.5130226263,0.395748886
comparative_D23580:D23580_25C:1.0,2.2174176183,-0.35431571840000003
comparative_D23580:D23580_pBT1 deletion:2.0,4.5969064391,0.7005684281
comparative_D23580:D23580_Oxygen_shock:1.0,1.7390310624,0.9165955771000001
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,1.2597933721,1.0459713598
comparative_D23580:D23580_LEP:1.0,4.2717305282,0.566291027
comparative_D23580:D23580_ESP:1.0,3.1953167021,0.7984285218
comparative_D23580:D23580_Macrophage:1.0,1.9964437122,0.038969611700000004
comparative_D23580:D23580_ESP:2.0,3.6846672746999998,0.7621911555
comparative_D23580:D23580_Low_Fe2+_shock:1.0,0.1856824362,0.26908858080000003
comparative_D23580:D23580_Bile_shock:1.0,1.7432217973,0.3440058653
comparative_D23580:D23580_NaCl_shock:1.0,4.2548588843,0.6557588306000001
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,6.9320390647,1.5689291346
comparative_D23580:D23580_InSPI2:3.0,-2.5051891679000002,0.8452643240000001
comparative_D23580:D23580_EEP:1.0,-1.4538808242,-0.2713111224
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-3.6197913114,0.5788726940000001
comparative_D23580:D23580_Anaerobic_shock:1.0,0.3040430884,0.6539995057
comparative_D23580:D23580_InSPI2:4.0,-3.2845435114,0.13249696700000002
comparative_D23580:D23580_NonSPI2:2.0,2.2464468493,1.0327667422
comparative_D23580:D23580_NonSPI2:3.0,2.1561075263,1.4536284497
comparative_D23580:D23580_ESP:3.0,4.4001572734,0.6552665301
comparative_D23580:D23580_Macrophage:2.0,6.7545102279,0.8939508889000001
comparative_D23580:D23580_NonSPI2:4.0,2.862668487,0.4829458206
comparative_D23580:D23580_ESP:4.0,3.0955777305,0.6133735966
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-0.007791891400000001,-0.5008381085
comparative_D23580:D23580_Anaerobic_growth:2.0,-2.3275472265,1.209865111
comparative_D23580:D23580_Anaerobic_growth:3.0,-2.4248373555000002,1.2252637075
pgtE:ESP_tex:1.0,4.3912009437,-0.6432143988
pgtE:Pooled_tex:1.0,3.5063206607,-1.4756708307
pgtE:ESP:1.0,2.1500809017,0.3376946642
pgtE:InSPI2:1.0,-5.689044759,-0.361545432
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-1.4633222208,-1.401071291
aroA:SF101:1.0,-3.0746509607,0.3990468549
aroA:SF101:2.0,-3.5569084953,0.4382870459
aroA:SF100:1.0,-4.3485343718,0.4343732026
aroA:SF100:2.0,-4.552806461,0.45614086680000004
aroA:WT_vivo:1.0,-0.7713999864000001,-0.1750394965
aroA:WT_vivo:2.0,0.7713999864000001,0.1750394965
flagella_mutants:SF102:1.0,0.1126244488,-0.0246522697
flagella_mutants:SF102:2.0,-0.1126244488,0.0246522697
flagella_mutants:del_fliHIJ:1.0,-0.7929634782,0.0066205086
flagella_mutants:del_fliHIJ:2.0,-0.3427904667,0.13355596320000002
flagella_mutants:del_fliF:1.0,-1.1005378934,0.291790467
flagella_mutants:del_fliF:2.0,-0.45189500520000003,0.19956611570000002
myricanol:Control:1.0,-0.1968767821,0.10269211980000001
myricanol:Control:2.0,0.0388509926,-0.060013888800000005
myricanol:Control:3.0,0.1580257895,-0.042678231000000004
myricanol:Myricanol:1.0,1.6760600061000002,-0.5806764253000001
myricanol:Myricanol:2.0,0.9309155746000001,0.3719881756
myricanol:Myricanol:3.0,1.6592471872,0.1371935444
