,A,HmgR,PhhR
Paeru_PRECISE:M9GlcNAcAA_4:2,1.581546988,0.900871183,1.652260895
Paeru_PRECISE:M9GlcNAcAA_2:1,3.3605767330000003,0.957682464,0.8996485630000001
Paeru_PRECISE:M9GlcNAcAA_2:2,3.911210717,0.9005063160000001,1.6975504300000002
Paeru_PRECISE:M9GlcNAcAA_1:1,3.9239361390000003,0.49969558300000005,0.849839675
Paeru_PRECISE:M9GlcNAcAA_1:2,3.928348625,0.602736064,1.472518766
Paeru_PRECISE:M9glucAA_NaOCl:2,-4.367516169,0.24372665200000002,0.8713806740000001
Paeru_PRECISE:M9glucAA_Cu:2,-8.195129561,-0.268264612,1.886024592
Paeru_PRECISE:M9glucAA_Fe:1,-3.215371671,0.882618102,0.892185326
Paeru_PRECISE:M9glucAA_Fe:2,-0.59650789,0.87714259,0.606123737
Paeru_PRECISE:M9glucAA_Zn:2,0.511377089,1.229687635,0.890134445
Paeru_PRECISE:M9glucAA_wt:4,-1.404139602,1.248819154,1.145976221
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,7.3052211620000005,0.80950782,1.5040427040000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,7.208404029,0.7225732300000001,1.509915017
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,6.915704423,0.8589171360000001,1.522958596
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.153275731,0.14658690600000002,0.316274798
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.7025837960000001,0.41891019700000004,0.10660082800000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.5493080650000001,-0.565497102,-0.42287562700000003
relA-spoT_double-mutant:plank_WT_1:1,0.312455666,-0.232645022,0.025830188
relA-spoT_double-mutant:plank_WT_1:2,-0.163723367,0.326835135,-0.10796565
relA-spoT_double-mutant:plank_WT_1:3,-0.148732299,-0.094190112,0.082135463
relA-spoT_double-mutant:plank_rel-spot:1,-2.995856368,-0.35628193,-0.5939847690000001
relA-spoT_double-mutant:plank_rel-spot:2,-2.5498302649999998,-0.274669583,-0.567395698
Rosmarinic_acid:PAO1-100UMRA:1,-1.80901624,-0.293344207,-0.128420072
Rosmarinic_acid:PAO1-100UMRA:2,-1.171187796,-0.650102041,-0.366661985
Rosmarinic_acid:PAO1_DMSO_Control:1,0.269743911,0.016845192000000002,0.263219313
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.6485705810000001,-0.004392057,-0.073592481
Rosmarinic_acid:PAO1_DMSO_Control:3,0.37882667000000003,-0.012453134000000001,-0.18962683300000002
Tf_toxin_expression:PAO1_WT:1,1.189035989,0.198568387,0.18222179500000002
Tf_toxin_expression:PAO1_WT:2,-1.189035989,-0.198568387,-0.18222179500000002
Tf_toxin_expression:PAO1_derfA:1,0.648942149,0.09510557300000001,0.361646784
Tf_toxin_expression:PAO1_derfA:2,0.6687432670000001,0.12196456900000001,0.314256924
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.061054434000000005,0.166951819,-0.060497171
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.18683143600000002,0.17192110200000002,-0.22446326400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-5.064774649,-0.522005747,-0.30118811900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-4.244998388,0.5614646520000001,-0.438790475
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.19119355,0.8283550890000001,0.322626654
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.991732806,0.631468755,-0.07945542400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.9399234510000001,-0.22975251700000002,0.06364554900000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.9399234510000001,0.22975251700000002,-0.06364555
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-3.044769873,-1.259687205,0.82125705
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.89440591,-1.060865371,0.5000129910000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,0.8068751540000001,1.625196779,1.411266495
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.1660134580000001,1.4001249580000001,1.403369318
natural_RNA_aptamers:PA_Water_rep_wt:1,0.16961339,0.35349755200000005,-0.002569968
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.16961339,-0.35349755200000005,0.002569968
natural_RNA_aptamers:PA_FMN_rep:1,0.611976497,-0.041164186000000005,-0.281594212
natural_RNA_aptamers:PA_FMN_rep:2,0.268609083,-0.389935523,-0.295224037
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.6702265390000001,-0.090114151,0.418604696
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.11474863,0.27647375700000004,-0.018563351000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.213082881,0.202542134,-0.039420257
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.554988357,-0.002027904,-0.20273238700000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.65499973,0.07454864800000001,-0.19849708200000002
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.6891342180000001,-0.618462566,-1.0927666
p-anisaldehyde_epigallocatechin_gallate:Combination:2,0.5451259430000001,-0.5241632070000001,-1.109708878
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.48714509100000003,-0.196002332,-0.109768035
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-0.11185242000000001,-0.19125123900000002,-0.57490449
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-0.110961132,-0.266196005,-0.468330442
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-0.31956200500000004,0.058060814,-0.9337128650000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.12350071500000001,0.10271806800000001,-0.13790829000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.059580732000000004,0.183398416,-0.17092837200000002
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-1.859012698,-0.7134405180000001,-1.358835101
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-1.868688834,-0.7810951730000001,-1.426305752
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-1.255388835,-0.5123089670000001,-1.090398025
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-1.265546504,-0.460675885,-1.102051295
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.5104616860000001,0.389984895,-0.028030117
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.13222878400000002,0.055369369,0.107436032
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.13151146500000002,0.07870068200000001,0.08673992400000001
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.031872192,-0.133802989,-0.0043840960000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.47787217600000004,-0.390251958,-0.161761743
sRNA_PA0805.1_overexpression:PA08051:1,-1.188968992,0.06399323700000001,0.146465579
sRNA_PA0805.1_overexpression:PA08051:2,0.009558462,0.25791477300000004,0.276418186
sRNA_PA0805.1_overexpression:PA08051:3,0.518593912,0.101179921,0.35072240200000004
sRNA_PA0805.1_overexpression:PA08051:4,-0.257611093,-0.514319941,-0.60996314
sRNA_PA0805.1_overexpression:PA08051:5,0.142463213,-0.549057024,-0.205189316
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-0.304100493,-0.5120255490000001,-0.340347877
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-2.219337172,-0.155166035,-0.177652364
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.20963915200000002,-0.111208599,0.041068277
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.20963915200000002,0.11120859999999999,-0.041068277
