,A,whiB1
mrsI:ko_sds_no_atc:1,-0.41428365770000003,0.2035306835
mrsI:ko_sds_no_atc:2,-0.9292328866,-0.10388787790000001
mrsI:wt_iron_atc:1,-0.24447768600000003,-0.1616593051
mrsI:wt_iron_atc:2,-0.2880006606,0.0619805385
mrsI:wt_iron_no_atc:1,11.9115457339,-0.0126634211
mrsI:wt_iron_no_atc:2,-0.6369931898,-0.19565695130000002
mrsI:wt_ox_atc:1,11.882838271,0.12194032960000001
mrsI:wt_ox_atc:2,-1.0045749169,-0.3905741988
mrsI:wt_ox_noatc:1,15.1975542405,-0.1366648732
mrsI:wt_ox_noatc:2,17.7641942079,-0.276270145
mrsI:wt_sds_atc:1,17.1033597148,-0.1625781004
mrsI:wt_sds_atc:2,15.0561106425,-0.0507953612
mrsI:wt_sds_no_atc:1,0.09253693710000001,-0.1150631891
mrsI:wt_sds_no_atc:2,-0.09253693710000001,0.1150631891
nitrate:control:1,-0.1905080093,0.0352957438
nitrate:control:2,0.1905080093,-0.0352957438
p218:0_days_.1:1,-4.1924995701,-0.5537812741
p218:0_days_.1:2,0.8214075293,0.0643285047
p218:0_days_.1:3,-4.1045503795,-0.4501001328
p218:0_days_.1:4,-4.2543726389,-0.5378671076
p218:0_days_control:1,-0.0707627807,0.0506496451
p218:0_days_control:2,0.4781844047,-0.0504379529
p218:0_days_control:3,-0.2128113627,-0.0165483214
p218:0_days_control:4,-0.1946102613,0.0163366293
p218:1_days_.1:1,-2.2030221115,0.1994369003
p218:1_days_.1:2,-2.3150401183,0.2221119719
p218:1_days_.1:3,-1.5332763435999999,0.1692540425
p218:1_days_.1:4,-1.8992577508,0.22779858050000001
p218:1_days_control:1,-4.3852909049,0.42670078710000003
p218:1_days_control:2,-3.4333051792,0.4260230634
p218:1_days_control:3,-3.3017726281,0.4276979453
p218:1_days_control:4,-3.845477772,0.5928620848
patH-Cap:post_path_ctrl:1,-5.3449963197,-1.4023360434
patH-Cap:post_path_ctrl:2,-4.9450912451,-1.6022826309
patH-Cap:post_path_inh:1,-8.671038169,-1.2153300651
patH-Cap:post_path_inh:2,-7.6632836730000005,-1.2219809633
patH-Cap:pre_path_ctrl:1,0.0507353022,-0.0919079424
patH-Cap:pre_path_ctrl:2,-0.0507353022,0.0919079424
patH-Cap:pre_path_inh:1,-2.6365826795,0.22068218
patH-Cap:pre_path_inh:2,-2.9473461506,0.25001250280000004
ppxx:double_mutant:1,0.7095680776000001,-0.1223470775
ppxx:double_mutant:2,-0.7095680776000001,0.1223470775
reactivation:day_1_reactivation:1,12.0248882025,1.0566217399
reactivation:day_1_reactivation:2,11.2038049988,1.1674353656
reactivation:day_1_reactivation:3,11.1464537576,1.1037806279
reactivation:day_2_reactivation:1,10.7201329794,1.2758519306
reactivation:day_2_reactivation:2,10.9275611048,1.2805327307
reactivation:day_2_reactivation:3,10.8527119948,1.2812643269000001
reactivation:day_3_reactivation:1,9.2499501874,1.3124454163000001
reactivation:day_3_reactivation:2,8.7855148733,1.4547205762
reactivation:day_3_reactivation:3,9.4378646764,1.2841944967
reactivation:day_4_reactivation:1,8.6529259822,1.4588779622999999
reactivation:day_4_reactivation:2,8.786749930100001,1.4614752731
reactivation:day_4_reactivation:3,9.5865907854,1.3899538624
reactivation:days_0_persistence:1,-0.1715637777,-0.0267304036
reactivation:days_0_persistence:2,0.4506082101,0.065865739
reactivation:days_0_persistence:3,-0.2790444324,-0.0391353354
redox:intra_basal:1,-5.8500584199,-0.5385214857
redox:intra_basal:2,-3.0638200604,0.1162731537
redox:whib3_comp_4.5:1,-21.4342837338,0.8379952660000001
redox:whib3_comp_4.5:2,-31.8403198846,1.2838286074
redox:whib3_comp_6.6:1,1.9418110191,-0.0129891812
redox:whib3_comp_6.6:2,-0.16582817930000002,-0.3602275736
redox:whib3_ko_4.5:1,-24.7836564601,2.0307728434
redox:whib3_ko_4.5:2,-21.9377797834,2.0989623427
redox:wt_4.5:1,1.2659591604,0.7789269548000001
redox:wt_4.5:2,2.3108459755,0.8391899664
redox:wt_6.6:1,-2.3475773168,-0.142714593
redox:wt_6.6:2,2.3475773168,0.142714593
resus:day_1_run_1:1,0.059547331,0.03690446
resus:day_1_run_1:2,-0.059547331,-0.03690446
resus:day_4_run_1:1,3.0795639542,-0.0159612487
resus:day_4_run_1:2,4.2943223555,0.10389948140000001
rho:00h_DUC:1,-0.2080211011,0.035825374800000004
rho:00h_DUC:2,0.2080211011,-0.035825374800000004
rho:00h_DUC_1:1,5.4323156216,-0.5546146721
rho:00h_DUC_1:2,6.5446669217,-0.49273727910000004
rho:01.5_DUC:1,8.9503013827,-0.19143822970000002
rho:01.5_DUC:2,7.9549147239,-0.219178913
rho:01.5h_DUC_ATC:1,5.5970011462,0.24559317800000002
rho:01.5h_DUC_ATC:2,2.4311191788,-0.1864303586
rho:03_DUC:1,5.133591096,-0.3444784462
rho:03_DUC:2,7.3997925271,-0.2363561528
rho:03h_DUC_ATC:1,1.0269291676,-0.0634558418
rho:03h_DUC_ATC:2,0.0269999888,-0.0042085513
rho:06h_DUC_ATC:1,-1.2896333248,-0.0242937842
rho:06h_DUC_ATC:2,-1.9180657865000001,-0.5046506655
rho:06h_WT_ATC:1,-0.6065628082,0.0723203065
rho:06h_WT_ATC:2,0.1810258263,0.3899331964
rho:09_DUC:1,-8.9616964615,-2.3929568056
rho:09_DUC:2,-7.2106982164,-1.7908544968000002
rho:09h_DUC_ATC:1,-9.2297937468,-1.3329013861
smx:0_days_12.5:1,-1.1795704399,0.0074250111
smx:0_days_12.5:2,-1.3630852795,0.24969443900000002
smx:0_days_12.5:3,-1.1407215235,0.09213725090000001
smx:0_days_control:1,0.0057455215000000006,-0.0263990202
smx:0_days_control:2,-0.1821881479,0.0594735444
smx:0_days_control:3,0.1764426264,-0.033074524200000004
smx:1_days_12.5:1,6.3955037390000005,0.5998479703
smx:1_days_12.5:2,6.5807465270000005,0.6204614397
smx:1_days_12.5:3,6.2916265997,0.6191950604
smx:1_days_control:1,3.923219023,1.112385132
smx:1_days_control:2,3.1352201394,1.2260443859
smx:1_days_control:3,3.16778295,1.0339674468
sq109:0_days_3:1,2.4236509989,0.3640829922
sq109:0_days_3:2,-0.3521636937,-0.1099530217
sq109:0_days_3:3,-0.5270580384,-0.17094220070000002
sq109:0_days_3:4,1.7102945992,0.43127064140000004
sq109:0_days_control:1,1.2623015125000001,0.0967712478
sq109:0_days_control:2,-1.4539798113,-0.0069234564
sq109:0_days_control:3,-2.8336767192,-0.1544668048
sq109:0_days_control:4,3.0253550181,0.0646190133
sq109:1_days_3:1,2.143362619,0.3747140125
sq109:1_days_3:2,0.20917946310000002,-0.11301705590000001
sq109:1_days_3:3,-0.1826515431,-0.058129182700000004
sq109:1_days_3:4,2.2741306856,0.30253252010000004
sq109:1_days_control:1,2.6304568007,0.2236069648
sq109:1_days_control:2,-1.9913846808,-0.1401806251
sq109:1_days_control:3,2.5921951859,0.1192980466
sq109:1_days_control:4,-2.7271790183,-0.058877602300000005
stress:.1_butyrate:1,-6.8003853921,0.1410589559
stress:.1_butyrate:2,-7.1452830032,-0.0229469872
stress:.1_butyrate:3,-9.7347133594,0.3742148534
stress:.4_gluc:1,-0.5153347432000001,-0.18193195950000002
stress:.4_gluc:2,0.9118671624,0.019098056500000002
stress:.4_gluc:3,-0.3965324193,0.1628339029
stress:1_days_low_iron:1,-7.0196465127,1.1592545396
stress:1_days_low_iron:2,-6.2527424821,1.7020641558
stress:1_days_low_iron:3,-5.5138617625,1.6191264281
stress:7_days_low_iron:1,-18.2449984015,0.9368564743000001
stress:7_days_low_iron:2,-16.2829222544,1.3180136297
stress:7_days_low_iron:3,-15.2508718954,1.2856276108
stress:gluc_butyrate:1,0.10272563950000001,0.0158849827
stress:gluc_butyrate:2,0.057328878900000005,-0.1369411989
stress:gluc_butyrate:3,-0.9251256179,0.0268774487
stress:high_iron:1,0.9581714147,0.1435111108
stress:high_iron:2,1.2185608216000001,0.2706244684
stress:high_iron:3,1.4684707716,0.0305120501
stress:tolox_ph_7:1,-0.6561413834000001,0.7571978716000001
stress:tolox_ph_7:2,-0.9390095269000001,0.6817107020000001
sutez:0_days_5.6:1,-0.3419946244,0.1968112848
sutez:0_days_5.6:2,-0.2904940726,0.2457964619
sutez:0_days_5.6:3,-0.43150388440000004,0.15930538930000002
sutez:0_days_5.6:4,0.1302553166,0.1784529387
sutez:0_days_control:1,0.0261269295,0.1146447698
sutez:0_days_control:2,-0.2157641414,0.00011306860000000001
sutez:0_days_control:3,0.154508211,-0.10949287540000001
sutez:0_days_control:4,0.035129001,-0.005264963
sutez:1_days_5.6:1,-2.9681541281,1.8326827129
sutez:1_days_5.6:2,-3.105336527,1.8772778629
sutez:1_days_control:1,-0.26681131880000003,0.38248091770000003
sutez:1_days_control:2,0.0341407072,0.36737226030000003
sutez:1_days_control:3,0.16497018360000001,0.5222786149
sutez:1_days_control:4,-0.701259858,0.3409959724
thrB:0_days_starve:1,0.8341479934,0.45950896960000004
thrB:0_days_starve:2,-0.8341479934,-0.45950896960000004
tss:expression_library:1,-2.5241243877,1.9796143081
tss:expression_library:2,-2.2685142595,2.007645235
tss:mapping_triphosphate:1,3.0287608222,0.42039040600000005
tss:mapping_triphosphate:2,0.8955180768000001,0.9008646198
tss:mapping_wo_triphosphate:1,6.0835249354,0.7160429585
tss:mapping_wo_triphosphate:2,8.5962071348,-0.09114044260000001
tss:wt_experiment_2:1,-1.3423800495,0.0521108832
tss:wt_experiment_2:2,0.3842327591,-0.16252675830000002
tss:wt_experiment_2:3,0.9581472904,0.1104158751
vera:0_days_176:1,1.7956384218,-0.33316048600000003
vera:0_days_176:2,2.9397492607,-0.1722656306
vera:0_days_176:3,4.4488724792,-0.21654732770000001
vera:0_days_176:4,4.0842952864,-0.3963723162
vera:0_days_control:1,-0.9027548790000001,-0.0455178518
vera:0_days_control:2,-0.0080611633,0.0257073502
vera:0_days_control:3,0.2211738164,0.0337118423
vera:0_days_control:4,0.6896422259,-0.013901340600000001
vera:1_days_176:1,-1.6461014578,-0.4768052689
vera:1_days_176:2,-1.7368569323,-0.5731664142
vera:1_days_176:3,-0.3875891769,-0.5601254069
vera:1_days_control:1,-4.3436235525,-0.3020718053
vera:1_days_control:2,-4.0060799918,-0.29219375140000003
vera:1_days_control:3,-4.1615305606,-0.3160286033
vera:1_days_control:4,-4.1441971365,-0.19799596790000001
