,A,RpoS,MmsR
Paeru_PRECISE:M9GlcNAcAA_2:2,-12.04573008,-0.6303808550000001,0.641634444
Paeru_PRECISE:M9GlcNAcAA_1:1,10.56148191,0.008692734,0.8093838510000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-8.647612005,-0.106289506,0.777873887
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.85011303,-0.74682054,0.245573697
Paeru_PRECISE:M9glucAA_Cu:2,-9.856496079,-1.770904336,1.405003648
Paeru_PRECISE:M9glucAA_Fe:1,6.182337789,-0.398012065,-0.125040657
Paeru_PRECISE:M9glucAA_Fe:2,11.07113777,-0.353041645,-0.21225215700000002
Paeru_PRECISE:M9glucAA_Zn:2,12.86160301,-0.203643816,0.33518569600000003
Paeru_PRECISE:M9glucAA_wt:4,11.16715255,-0.48211174,0.7649945090000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,6.154479505,0.49074844,1.6478164830000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,7.87048924,0.8490975340000001,1.708399746
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,8.321598297,0.572102007,1.362463158
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.004978836,-0.063429157,0.6123650350000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.591466363,0.235964271,-0.061865062000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.41351247300000005,-0.17253511300000002,-0.550499972
relA-spoT_double-mutant:plank_WT_1:1,0.605914473,-0.07816381700000001,0.04731154
relA-spoT_double-mutant:plank_WT_1:2,-3.256419117,-0.162014707,0.035546618
relA-spoT_double-mutant:plank_WT_1:3,2.650504644,0.240178523,-0.082858157
relA-spoT_double-mutant:plank_rel-spot:1,-11.23425669,-2.161345735,-0.367791126
relA-spoT_double-mutant:plank_rel-spot:2,-9.214697593,-2.202419325,-0.305843872
Rosmarinic_acid:PAO1-100UMRA:1,-0.100027608,-0.076248332,-0.096500612
Rosmarinic_acid:PAO1-100UMRA:2,-0.591504398,-0.015020047000000002,-0.287941989
Rosmarinic_acid:PAO1_DMSO_Control:1,1.752848705,0.072916466,0.24959439100000003
Rosmarinic_acid:PAO1_DMSO_Control:2,-1.252547435,0.00028628700000000003,-0.12315034
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.50030127,-0.07320275300000001,-0.12644405
Tf_toxin_expression:PAO1_WT:1,5.456851982,0.351607223,0.33783599200000003
Tf_toxin_expression:PAO1_WT:2,-5.456851982,-0.351607223,-0.337835993
Tf_toxin_expression:PAO1_derfA:1,1.016463289,0.048592812000000006,0.28219674100000003
Tf_toxin_expression:PAO1_derfA:2,3.517784383,0.024852015,0.410497437
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-16.44621643,-0.75417662,-0.9851634850000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-16.95298846,-0.462842517,-0.441076532
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-13.59265983,-1.139547802,-0.33906905400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-14.33839042,-0.950999286,-0.650091005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-14.233961560000001,-0.169968523,0.01115991
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-12.22147411,0.08737272900000001,0.499550229
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.38773324,0.069483108,0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.38773324,-0.069483108,-0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-10.97388159,-1.114587585,0.9548397770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-9.514788159,-1.093860152,1.157393921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-9.245809597,-1.654176185,0.9577048910000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-13.07424511,-1.833268768,1.450115689
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.221270559,-0.175070726,-0.09310867
natural_RNA_aptamers:PA_Water_rep_wt:2,0.221270559,0.175070726,0.09310867
natural_RNA_aptamers:PA_FMN_rep:1,0.43111813,-0.24669612300000002,-0.62727459
natural_RNA_aptamers:PA_FMN_rep:2,-0.048919943,-0.125164613,-0.182035853
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.25094377300000004,-0.020839605,0.395038504
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.127713307,-0.37746434700000003,0.431269094
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.247319634,-0.373876237,0.26598492900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.34973111,-0.165281945,0.228824507
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.208290218,-0.159464395,0.25491151500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:1,2.714209283,-0.28285050500000003,0.286489029
p-anisaldehyde_epigallocatechin_gallate:Combination:2,2.764091429,-0.264568595,0.32014731
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.382400187,0.027906115000000002,-0.141144969
p-anisaldehyde_epigallocatechin_gallate:Combination:3,3.43130878,-0.41951046900000005,0.7031238470000001
p-anisaldehyde_epigallocatechin_gallate:Combination:4,3.543577914,-0.41101759400000004,0.700718956
p-anisaldehyde_epigallocatechin_gallate:Combination:5,2.741993761,-0.5435154640000001,0.869881832
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.49041302500000006,-0.008662425000000001,-0.10983029600000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.142930935,0.001595915,-0.14406324
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,3.286753063,-0.937243514,0.791274487
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,3.394143546,-0.948455711,0.9243423040000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.888968674,-1.031687874,1.03108093
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.955858209,-1.004595273,0.973500122
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-4.429794335,-0.347443376,-0.6572079670000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.467819009,-0.045221696000000006,0.092354718
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.38397014700000004,-0.09527073600000001,-0.329600918
sRNA_PA0805.1_overexpression:EmptyVector_1:4,2.065122717,0.22833671400000002,0.24697490600000002
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.5128824619999999,0.25959909400000003,0.647479263
sRNA_PA0805.1_overexpression:PA08051:1,2.189924281,0.334974814,0.136786326
sRNA_PA0805.1_overexpression:PA08051:2,10.1958859,0.6655322340000001,0.578615326
sRNA_PA0805.1_overexpression:PA08051:3,12.79070124,0.8447041540000001,0.130636893
sRNA_PA0805.1_overexpression:PA08051:4,12.09993643,1.088134294,-0.05245331
sRNA_PA0805.1_overexpression:PA08051:5,12.04252606,0.923660534,1.104468724
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-6.863206208,0.101178773,-0.41186432100000003
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-7.576055602,-0.08228284500000001,-0.13814183700000002
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.190149494,-0.018125444,0.043701616000000006
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.190149494,0.018125444,-0.043701616000000006
