,A,NarL,Dnr
Paeru_PRECISE:R10LB_Mec:1,1.5049166363,-0.278810398,0.571251892
Paeru_PRECISE:R10LB_Mec:2,1.8838437594,-0.34212348200000003,0.30612675300000003
Paeru_PRECISE:CAMHB_Azt:3,1.5506932696,0.051469514,0.06924509200000001
Paeru_PRECISE:CAMHB_Azt:4,10.5968863686,1.293386639,1.448601483
Paeru_PRECISE:CAMHB_Biofilm:3,1.2030056308,0.406335064,1.049456314
Paeru_PRECISE:CAMHB_Biofilm:4,1.0992203738,0.182022445,0.46019691300000004
Paeru_PRECISE:M9glucAA_Biofilm:3,1.2784746065,0.133362864,0.5467266230000001
Paeru_PRECISE:M9glucAA_Biofilm:4,0.7517979016,-0.203572839,0.604455767
Paeru_PRECISE:R10LB_Mero:1,2.7257804897,-0.156782945,-1.7300220259999999
Paeru_PRECISE:R10LB_Mero:2,2.7914434018,-0.46995974100000004,-1.9556530790000002
Paeru_PRECISE:LB_Cam:1,1.4914113554,0.8005793640000001,0.893709984
Paeru_PRECISE:LB_Cam:2,2.1288802778,0.37779144400000003,1.275770507
Paeru_PRECISE:CAMHB_Ceft:5,4.9463437094,1.9632623690000002,1.556888731
Paeru_PRECISE:CAMHB_Cip:1,5.2201980748,2.37102496,2.777536624
Paeru_PRECISE:CAMHB_Cip:2,5.9716614263,2.4222282010000002,2.36857705
ampC_mutation:PA_Cef_taz_wt:1,0.2530158943,0.29274525,0.350321806
ampC_mutation:PA_mutS_Cef_taz:1,1.8375684523,0.449669492,-0.230652455
ampC_mutation:PA_mutS:1,-1.9643710422,0.008829914000000001,-0.5855595210000001
ampC_mutation:PA_mutS:2,-8.5142359428,-0.547390084,-1.855310781
ampC_mutation:PA_mutS:3,2.6392051758,0.100051766,0.203098729
ampC_mutation:PA_Cef_taz_wt:2,-0.2530158943,-0.29274525,-0.350321806
ampC_mutation:PA_mutS_Cef_taz:2,3.4293190737,0.7321070740000001,0.36212871700000004
ampC_mutation:PA_mutS:4,2.8862755824,0.209575539,0.736831505
ampC_mutation:PA_mutS:5,-9.7533655552,-1.075443552,-1.293580724
ampC_mutation:PA_mutS:6,4.4135642242,0.430576065,0.39737544700000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,1.8620941046000001,1.126858124,1.904061714
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,2.2615442882,0.6937986620000001,1.4771293650000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,4.62381772,0.985736826,2.2617891390000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.3683999053,1.143240037,1.939540853
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.7440700339,1.010773002,2.379461851
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.1756867088,1.156234107,1.59503129
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.7790090228000001,-0.104357562,-1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.7790090228000001,0.104357562,1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,6.0485052685,-0.7761416950000001,0.9132200140000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.7631911865,-0.248149046,1.043546921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.7658787199,0.176430143,0.34095186800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,5.8365786298,0.291791756,0.21212438800000002
cysB_mutant:PAO1HH_wt:1,-0.6144898268,0.41814253700000004,-0.878011929
cysB_mutant:PAO1HH_wt:2,0.6144898268,-0.41814253700000004,0.878011929
cysB_mutant:cysBHH:1,2.2050567513,0.162463023,0.45579245900000004
cysB_mutant:cysBHH:2,1.2921929091,-0.012769445,1.119764637
cysB_mutant:cysBHH:3,1.9783152140000002,-0.09360301800000001,1.3371650320000001
ersA_knockout:delersA:1,-5.0673318234,-1.5323472740000001,0.276403603
ersA_knockout:delersA:2,-6.3391848476,-1.6037065240000001,0.042621097000000004
ersA_knockout:wt_BHI:1,3.6775766226,0.573430171,-0.041900351
ersA_knockout:wt_BHI:2,-3.6775766226,-0.573430171,0.041900351
gcsR_mutant:PAO1_rep_wt:1,-0.0175708639,-0.034768713,-0.04716401
gcsR_mutant:PAO1_rep_wt:2,0.0175708639,0.034768713,0.04716401
gcsR_mutant:GcsR_rep:1,2.1753337256,0.27228162,0.17440207200000002
gcsR_mutant:GcsR_rep:2,2.4198122803,0.119909976,0.19996908900000002
mexZ_knockout:del_mexZ:1,-0.7946847103,-0.902577591,-0.467060701
mexZ_knockout:del_mexZ:2,-1.3983901977,-0.29545085200000004,0.158207553
mexZ_knockout:del_mexZ:3,-0.7280194123,-0.18165065,-0.381527906
mexZ_knockout:wt_LB:1,1.2239495081,0.15493045800000002,0.43278126400000005
mexZ_knockout:wt_LB:2,-0.0537968479,-0.18544880400000002,-0.040284542
mexZ_knockout:wt_LB:3,-1.1701526602,0.030518346000000002,-0.392496722
n-alkanes_treatment:PA_alkane:1,1.0467609653,-0.036412241000000005,-2.829925517
n-alkanes_treatment:PA_alkane:2,0.0042443915,0.042146725,-2.657275016
n-alkanes_treatment:PA_Glycerol:1,-0.0432794618,-0.637323823,-1.212152606
n-alkanes_treatment:PA_Glycerol:2,-1.1856630263,-0.444860904,-0.974969276
n-alkanes_treatment:PA_Glycerol:3,1.2289424881,1.082184727,2.187121882
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.0807060014,-0.269671824,0.20426996700000002
natural_RNA_aptamers:PA_Water_rep_wt:2,0.0807060014,0.269671824,-0.20426996700000002
natural_RNA_aptamers:PA_FMN_rep:1,-0.9861215843000001,-0.552188695,0.11645981600000001
natural_RNA_aptamers:PA_FMN_rep:2,-0.8209688420000001,-0.33870531,0.18852712300000002
NC_002516.2:Planktonic_total_RNA_Rep:1,2.7134123527,0.5808851220000001,0.161698382
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.1877940526,-0.24710569200000002,-0.18627781200000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-2.5256183001,-0.33377943,0.02457943
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.9915271299,0.721019579,-1.791550365
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.6054523461,0.96073679,-1.617952539
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8036350102,0.256469964,-0.056435714000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.0794412361,-0.437499124,0.435421098
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.094327042,-0.41296216,0.41564249200000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.9153189438,-0.610605842,-0.23601247600000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.9640245310000002,-0.611145602,-0.238910105
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.35403576670000003,-0.563953323,-0.37974541500000003
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.2812206202,-0.556461074,-0.28812126600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.2976016656,-0.375041559,-0.008382238
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.1663096541,-0.333021616,-0.131499579
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.5084196334000001,-0.34020514700000004,0.047959133
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.0193995942,-1.141110603,-0.343157935
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.6061916230000001,0.063296434,0.008583537
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.4950450529,0.055275161,0.056234415
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-2.0459858043,-0.225995557,-0.426773267
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-2.2117164336,-0.19803999400000002,-0.340510747
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-2.4201870446,-0.385553315,-0.258255189
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-2.8060768285,-0.39015696800000005,-0.422737216
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.8819010751,0.23591877300000003,-0.031024977000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.5614573228,-0.237382111,-0.396398409
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-2.16816753,-0.270287029,-0.434812741
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.19726911060000002,-0.377751457,-0.017652228000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-9.8376120209,-1.25295624,-1.824901168
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-9.9937194248,-1.44441445,-2.643297153
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-9.0266536145,-1.448376739,-2.100903159
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.931177578,0.010854522,0.08006163
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.1512333541,0.231728078,0.17258478600000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.22005577610000002,-0.24258259999999998,-0.252646417
relA-spoT_double-mutant:plank_WT_1:1,0.8007066297000001,0.422742135,0.478507966
relA-spoT_double-mutant:plank_WT_1:2,0.0941121013,0.088239099,-0.10979830900000001
relA-spoT_double-mutant:plank_WT_1:3,-0.8948187310000001,-0.510981233,-0.368709657
relA-spoT_double-mutant:plank_rel-spot:1,-0.44189393190000004,-0.868771402,-0.7644301830000001
relA-spoT_double-mutant:plank_rel-spot:2,1.6875234075,0.8791096820000001,0.038989668000000005
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.4071543566,-0.13029199700000002,-0.020350228
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.197798826,0.142185318,-0.166411692
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.1262483805,0.046759173,0.019513357000000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,0.0050359337,0.40805674900000005,0.085497658
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.48374073580000004,-0.466709244,0.081750904
sRNA_PA0805.1_overexpression:PA08051:1,0.2451419193,-0.265784319,-0.9263193340000001
sRNA_PA0805.1_overexpression:PA08051:2,0.3753214829,0.24551861800000002,0.25199720600000003
sRNA_PA0805.1_overexpression:PA08051:3,0.5359717962,0.015157083000000002,0.495428436
sRNA_PA0805.1_overexpression:PA08051:4,1.0683282698,-0.135278054,0.5761611050000001
sRNA_PA0805.1_overexpression:PA08051:5,0.010811938600000001,0.23809155,0.23222491
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,0.2028235867,0.284427953,-1.450518194
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,1.3135396608,0.49146974200000004,0.01141108
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.2574058855,0.069904743,0.04190145
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.2574058855,-0.069904743,-0.04190145
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.1221853236,0.033624513,0.070909938
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.1221853236,-0.033624513,-0.070909938
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,6.0537068632,1.105553105,3.518479191
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,8.986251935,1.36419023,0.8277744210000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,10.198944634,1.486962799,1.056581461
yhjH_knockout:PA_delyhjH_wt:1,0.08551112400000001,0.09994014200000001,-0.011678245
yhjH_knockout:PA_delyhjH_wt:2,-0.08551112400000001,-0.09994014200000001,0.011678245
yhjH_knockout:PA_delyhjH:1,-2.2179924234,-0.13515607400000001,0.226944307
yhjH_knockout:PA_delyhjH:2,-2.0568227928,-0.08494705500000001,0.13705429300000002
yhjH_knockout:PA_delwspF:1,-1.061631651,-0.259568065,0.555827166
yhjH_knockout:PA_delwspF:2,0.026052260600000002,-0.389069577,0.21112132900000002
