,A,CbrB
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-1.160316449,0.901327745
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-1.20696276,0.924505156
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.066919188,0.376478686
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-1.588609,0.38903721700000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-1.553055136,0.39348182
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-2.462649233,0.5535633790000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.712045382,-0.173208424
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.5592070720000001,-0.22093437800000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.432284017,0.8232544770000001
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.262416714,0.8440188820000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.45263423,0.718454377
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.8220446,0.688757866
sRNA_PA0805.1_overexpression:EmptyVector_1:1,1.1949243250000001,-0.377909413
sRNA_PA0805.1_overexpression:EmptyVector_1:2,-0.020939532,-0.15392075100000002
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.21983149700000001,-0.18411302200000002
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.6494592840000001,0.460698945
sRNA_PA0805.1_overexpression:EmptyVector_1:5,-0.30469401300000004,0.25524424300000004
sRNA_PA0805.1_overexpression:PA08051:1,0.32396188400000003,-0.611678271
sRNA_PA0805.1_overexpression:PA08051:2,-0.49029245200000005,-0.510435007
sRNA_PA0805.1_overexpression:PA08051:3,-0.46247065,-0.63642729
sRNA_PA0805.1_overexpression:PA08051:4,0.25683025600000003,-0.135315131
sRNA_PA0805.1_overexpression:PA08051:5,-2.171604026,0.12843332500000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-1.850897373,0.17884118400000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-4.107523012,0.147321535
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.067647734,0.026263451
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.067647734,-0.026263451
