,A,Anr,NrdR
Paeru_PRECISE:M9GlcNAcAA_4:1,-13.68127825,-1.7583062950000001,-0.35224104
Paeru_PRECISE:M9GlcNAcAA_4:2,-14.70408206,-1.929257881,0.35473159200000004
Paeru_PRECISE:M9GlcNAcAA_2:1,-13.01388038,-1.9068616930000002,0.5301621950000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-13.72172826,-2.303858279,0.911585054
Paeru_PRECISE:M9GlcNAcAA_1:1,-14.937919579999999,-2.225364986,0.122083223
Paeru_PRECISE:M9GlcNAcAA_1:2,-17.91543705,-2.13095935,-0.009972572
Paeru_PRECISE:M9glucAA_NaOCl:2,-10.34494722,-2.170744313,0.331885405
Paeru_PRECISE:M9glucAA_Cu:2,-12.01052697,-1.118779602,-0.7844925840000001
Paeru_PRECISE:M9glucAA_Fe:1,-0.502869743,-1.264583913,-0.180366998
Paeru_PRECISE:M9glucAA_Fe:2,2.325999797,-0.9714356670000001,-0.492891736
Paeru_PRECISE:M9glucAA_Zn:2,-4.074431653,-0.8940276260000001,-0.48033703400000005
Paeru_PRECISE:M9glucAA_wt:4,-4.746440337,-1.008336049,-0.196710298
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-12.11043065,0.16464082900000002,0.028577264
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-13.1208104,0.225680187,0.015106402000000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-12.16429645,0.17176137800000002,0.046338617000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.431724433,-0.074001511,-0.10504637
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.7213253460000001,0.129033364,0.120909917
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.15304978,-0.055031854000000005,-0.015863546000000003
relA-spoT_double-mutant:plank_WT_1:1,1.650349813,0.084543322,-0.054821546000000006
relA-spoT_double-mutant:plank_WT_1:2,-0.303060587,-0.057461943,-0.027319414
relA-spoT_double-mutant:plank_WT_1:3,-1.347289227,-0.027081378000000003,0.08214096
relA-spoT_double-mutant:plank_rel-spot:1,-7.7875756890000005,-0.775900225,-0.32798396300000004
relA-spoT_double-mutant:plank_rel-spot:2,-2.441143143,-0.430376272,-0.362966685
Rosmarinic_acid:PAO1-100UMRA:1,-3.078896678,-0.235256858,-0.271555786
Rosmarinic_acid:PAO1-100UMRA:2,-0.7272301130000001,-0.568149486,-0.5410350270000001
Rosmarinic_acid:PAO1_DMSO_Control:1,1.297375094,0.24429766600000002,0.174172195
Rosmarinic_acid:PAO1_DMSO_Control:2,-1.517283288,-0.09403283300000001,0.023703184000000002
Rosmarinic_acid:PAO1_DMSO_Control:3,0.219908193,-0.15026483200000001,-0.19787537800000002
Tf_toxin_expression:PAO1_WT:1,1.7747554550000002,0.069959081,-0.079589609
Tf_toxin_expression:PAO1_WT:2,-1.7747554550000002,-0.069959081,0.079589608
Tf_toxin_expression:PAO1_derfA:1,1.6661625130000002,0.019312201,0.155328153
Tf_toxin_expression:PAO1_derfA:2,1.453396779,0.021636007000000002,0.121924022
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.028329723,0.214379587,-0.42112029500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.543367829,-0.400755321,-0.000334983
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.7251256289999999,0.314829075,-0.27226242900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,2.978746601,-0.32965155100000004,0.142525126
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.979991004,-0.009672054000000001,-0.7108075340000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.195813272,-0.002825764,-0.768158597
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.563393726,-0.20254606500000003,0.130464095
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.563393726,0.20254606500000003,-0.130464094
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.747746003,-0.314506134,-0.303295464
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-1.880794248,-0.214830234,-0.7875488610000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-3.876890073,0.249400841,-0.44828115500000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-4.598759275,-0.479614407,-0.046519077000000006
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.280318789,-0.095306208,0.044646047
natural_RNA_aptamers:PA_Water_rep_wt:2,0.280318789,0.095306208,-0.044646048
natural_RNA_aptamers:PA_FMN_rep:1,-0.029935427,0.10258533800000001,-0.047089989000000006
natural_RNA_aptamers:PA_FMN_rep:2,-0.068526318,0.057129980000000004,-0.20717452900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-1.13746711,-0.314433513,0.173165707
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.322470194,0.351644098,0.21006934900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-1.472893759,0.372635616,0.223892892
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-3.190444138,-0.548648464,-0.324464018
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-3.131678102,-0.550343449,-0.394205383
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-0.11964549000000001,-0.178611185,-0.536025618
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-0.071829681,-0.25558173700000003,-0.591715321
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.276329103,-0.05257081,-0.23370463300000002
p-anisaldehyde_epigallocatechin_gallate:Combination:3,0.5350713420000001,0.020870301,-0.134330463
p-anisaldehyde_epigallocatechin_gallate:Combination:4,0.618707726,0.067141504,-0.253228895
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-1.7406102190000001,-0.21523646300000002,-0.532188569
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.7227340290000001,0.18058911,0.029048009000000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.6910621840000001,0.18641521300000002,0.031490917
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,0.088211997,-0.40491258700000005,-0.580854913
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,0.08491029300000001,-0.45916488400000005,-0.6459387990000001
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,0.22113570500000002,-0.040519158,-0.48668198300000004
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,0.222387297,-0.019221903000000002,-0.48853070200000004
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.9758513950000001,0.027229317000000003,0.11159358100000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.32618059800000004,-0.15826224700000002,0.273513204
sRNA_PA0805.1_overexpression:EmptyVector_1:3,0.35913538700000003,0.027842587000000002,0.024603038
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.07284017,0.19620518,-0.010203387000000001
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.36337558000000003,-0.093014839,-0.39950643500000005
sRNA_PA0805.1_overexpression:PA08051:1,-2.688039751,0.07177340900000001,-0.12012972400000001
sRNA_PA0805.1_overexpression:PA08051:2,4.032441991,0.36215521700000003,-0.308334368
sRNA_PA0805.1_overexpression:PA08051:3,5.484176733,0.44415336200000005,-0.176132638
sRNA_PA0805.1_overexpression:PA08051:4,3.191070546,0.35152368100000003,-0.773269473
sRNA_PA0805.1_overexpression:PA08051:5,1.271001515,0.30489306600000005,-0.42916799400000005
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,1.4384373620000002,0.21707712,0.015657343
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,0.913787954,-0.011881699,0.01464636
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,0.070858577,-0.062509141,-0.0078139
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-0.070858577,0.062509141,0.007813899000000001
