,A,ErbR,LldR
Paeru_PRECISE:R10LB_Pip:1,-5.3129230812,-1.144443908,0.245467222
Paeru_PRECISE:R10LB_Pip:2,-0.2303564991,-0.272561518,0.294233682
Paeru_PRECISE:R10LB_Mec:1,-5.2060083402,0.11353906300000001,-0.054589428
Paeru_PRECISE:R10LB_Mec:2,1.7904476498,0.666136509,-0.119841942
Paeru_PRECISE:CAMHB_Azt:3,1.7028515451000001,0.8784832330000001,0.7971012670000001
Paeru_PRECISE:CAMHB_Azt:4,-6.8248181052,-0.9302914590000001,0.429440649
Paeru_PRECISE:CAMHB_Biofilm:3,2.2317890211,0.36777486,0.294202254
Paeru_PRECISE:CAMHB_Biofilm:4,-0.9201614827000001,-0.147229143,0.401837204
Paeru_PRECISE:M9glucAA_Biofilm:3,-0.6892909545,1.179958817,0.058910284
Paeru_PRECISE:M9glucAA_Biofilm:4,-2.5542485369,0.592002035,0.308421386
Paeru_PRECISE:R10LB_Mero:1,3.2008162267,0.5768111140000001,-0.463234393
Paeru_PRECISE:R10LB_Mero:2,2.9400189678,0.39899211,-0.58545302
Paeru_PRECISE:LB_Cam:1,-10.3122028055,1.150384966,2.149062452
Paeru_PRECISE:LB_Cam:2,-9.4379570334,0.997341235,2.272595959
Paeru_PRECISE:CAMHB_Ceft:5,-0.36862679660000003,2.755609872,0.513215297
Paeru_PRECISE:CAMHB_Cip:1,-3.3671447533,1.475720027,0.31464005300000003
Paeru_PRECISE:CAMHB_Cip:2,-4.7062463771,1.144974195,0.643292532
ampC_mutation:PA_Cef_taz_wt:1,0.9755643946,0.684997066,0.23464241300000002
ampC_mutation:PA_mutS_Cef_taz:1,-1.2252338312,-0.9901096410000001,-0.10503944600000001
ampC_mutation:PA_mutS:1,2.4172915959,0.075058128,0.597743114
ampC_mutation:PA_mutS:2,-2.0316999724,-0.18553480500000002,0.119500622
ampC_mutation:PA_mutS:3,3.4034625420999998,0.879272762,1.002370536
ampC_mutation:PA_Cef_taz_wt:2,-0.9755643946,-0.684997066,-0.23464241300000002
ampC_mutation:PA_mutS_Cef_taz:2,2.9184548391,0.564009447,0.484666174
ampC_mutation:PA_mutS:4,1.5397321183,1.049379608,0.242397672
ampC_mutation:PA_mutS:5,-2.2108741154000002,-0.36258017200000003,-0.552848828
ampC_mutation:PA_mutS:6,4.2264027481,0.8736966580000001,-0.083400414
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.4224226634,0.317196492,-0.054893459000000006
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,1.8710012223999999,0.434898265,-0.202028481
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-7.8497631815,-1.024719984,-0.016902047
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-7.0160758604,-0.506612919,-0.7601193620000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.1937744523,-0.226990242,-0.075887011
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.7953804567,0.6253868370000001,0.187959756
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.424848252,0.541880343,-0.103512883
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.424848252,-0.541880343,0.103512883
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.525460315,0.20656780700000002,-0.017720419
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-9.0872911066,-0.20162210200000003,-0.282616935
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-5.6026990386,0.596401544,-0.604035144
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-5.1137684449,0.9082483,-0.568592116
cysB_mutant:PAO1HH_wt:1,0.4535785069,-0.018330599,0.09588510900000001
cysB_mutant:PAO1HH_wt:2,-0.4535785069,0.018330599,-0.09588510900000001
cysB_mutant:cysBHH:1,5.438979493,1.748657093,0.5975469170000001
cysB_mutant:cysBHH:2,4.9960305264,1.680138259,0.376007331
cysB_mutant:cysBHH:3,5.3892009334,2.055055626,0.8837380180000001
ersA_knockout:delersA:1,3.3423676506,0.9091759490000001,0.5938038830000001
ersA_knockout:delersA:2,-1.0498536117,0.20331736,0.5944507050000001
ersA_knockout:wt_BHI:1,-2.3744628616,-0.414315649,-0.15816428500000002
ersA_knockout:wt_BHI:2,2.3744628616,0.414315649,0.15816428500000002
gcsR_mutant:PAO1_rep_wt:1,-0.07569726140000001,-0.10227844900000001,0.116124294
gcsR_mutant:PAO1_rep_wt:2,0.07569726140000001,0.10227844900000001,-0.116124294
gcsR_mutant:GcsR_rep:1,-0.3817437108,-0.144005774,0.256354158
gcsR_mutant:GcsR_rep:2,-0.4086859859,0.16773116700000001,0.037965464000000004
mexZ_knockout:del_mexZ:1,0.7235422116,-0.649292649,0.09186197800000001
mexZ_knockout:del_mexZ:2,-0.8860918116000001,-0.508297765,-0.10786139500000001
mexZ_knockout:del_mexZ:3,1.0801570875,-0.143631342,-0.08559633500000001
mexZ_knockout:wt_LB:1,-1.617065699,0.6494404810000001,0.040486691000000005
mexZ_knockout:wt_LB:2,-0.1449117415,-0.28719151600000004,-0.159228579
mexZ_knockout:wt_LB:3,1.7619774405,-0.36224896500000003,0.118741887
n-alkanes_treatment:PA_alkane:1,10.5049231015,2.72117751,0.300026214
n-alkanes_treatment:PA_alkane:2,6.8970781940000006,1.258750369,0.31666672300000004
n-alkanes_treatment:PA_Glycerol:1,-3.8931210506,0.073586393,-0.004916462
n-alkanes_treatment:PA_Glycerol:2,1.0877645309,0.18797390800000002,-0.085286637
n-alkanes_treatment:PA_Glycerol:3,2.8053565197,-0.261560301,0.09020309900000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.1805855821,-0.137239484,0.114696826
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.1805855821,0.137239484,-0.114696826
natural_RNA_aptamers:PA_FMN_rep:1,0.185737582,-0.5337432980000001,-0.348571171
natural_RNA_aptamers:PA_FMN_rep:2,0.0237839448,-0.285716581,-0.382367375
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.0826388802,0.33354952800000004,-0.005399213
NC_002516.2:Planktonic_total_RNA_Rep:2,1.2503342788,-0.16991011,-0.10640365700000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.16769539860000002,-0.163639417,0.11180287
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.4717728926,-1.018849369,-1.1301370099999999
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.4931186302,-0.277662342,-1.063321766
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.2049054609,0.44805214600000004,0.007746874000000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.16679213950000002,-0.46782429700000006,0.414788496
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.1049624972,-0.540304899,0.366219809
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.5954864473,0.35781179500000004,-0.17311832900000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,0.3996470212,0.24626767400000002,-0.317039652
p-anisaldehyde_epigallocatechin_gallate:Combination:1,4.4108620277,0.27165187700000004,0.03549231
p-anisaldehyde_epigallocatechin_gallate:Combination:2,4.2412023558,0.366002667,-0.08016192300000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,-0.0295444482,0.061329257000000005,0.31037348
p-anisaldehyde_epigallocatechin_gallate:Combination:3,3.8356044554,0.119597327,0.47521255100000004
p-anisaldehyde_epigallocatechin_gallate:Combination:4,3.8743935981,0.13559031200000002,0.294741695
p-anisaldehyde_epigallocatechin_gallate:Combination:5,3.6501418842,0.262496079,0.649817156
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,-0.0368326425,-0.29493734,-0.062997914
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,-0.1385283701,-0.21444406300000002,-0.25512244
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,2.1363174597,-0.567895357,0.358189863
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,2.1580480864,-0.66786219,0.41890027300000005
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,2.3601455246,-0.707212241,-0.16366993400000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,2.3434315677,-0.5395637280000001,0.021107059
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.46462851790000004,0.24512691800000003,0.093140763
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.0567820952,-0.6131680150000001,-0.231743099
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.1433695698,-0.6272169630000001,-0.11908972400000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.0114939268,-0.11171078100000001,0.27370774400000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,4.650938286,0.461044263,0.32675469300000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,5.447368299,1.088730199,0.255423143
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,5.6058604534,1.513698773,0.28389222000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.028494908500000003,0.8436805310000001,0.027735898000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.4574904658,-0.31349516,0.252908258
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.4289955573,-0.5301853710000001,-0.280644157
relA-spoT_double-mutant:plank_WT_1:1,0.1084128224,-0.27089349500000004,-0.14003038
relA-spoT_double-mutant:plank_WT_1:2,0.0354777908,0.24475533,-0.01417839
relA-spoT_double-mutant:plank_WT_1:3,-0.1438906131,0.026138165,0.15420877
relA-spoT_double-mutant:plank_rel-spot:1,1.2252895584,1.232291738,-0.2249726
relA-spoT_double-mutant:plank_rel-spot:2,1.5244224408,2.977557507,-0.205655675
sRNA_PA0805.1_overexpression:EmptyVector_1:1,0.4998263134,0.12451629500000001,0.10917829800000001
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.1273864605,-0.151429422,0.140453879
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.1126659638,0.20294895200000002,-0.072326692
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.5290343121000001,-0.251652192,0.053922596
sRNA_PA0805.1_overexpression:EmptyVector_1:5,0.014487502000000001,0.075616367,-0.231228081
sRNA_PA0805.1_overexpression:PA08051:1,-0.1084363287,0.24252462400000002,-0.050437928
sRNA_PA0805.1_overexpression:PA08051:2,-0.6480959881,-0.768200631,0.170408676
sRNA_PA0805.1_overexpression:PA08051:3,-0.6750167506,-0.259943007,0.10082938400000001
sRNA_PA0805.1_overexpression:PA08051:4,-0.7984482671,-1.27746048,-0.027706145
sRNA_PA0805.1_overexpression:PA08051:5,-1.5978831769,-0.867343661,0.022035394
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,11.5481410572,1.6278021329999999,-0.11165216400000001
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,11.2321928751,2.264049396,0.313865868
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,1.052240492,0.11905355100000001,-0.12426376300000001
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,-1.052240492,-0.11905355100000001,0.12426376300000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.0787747109,-0.108834387,-0.00512328
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.0787747109,0.108834387,0.00512328
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.4148184101,0.9304419060000001,-0.17229507
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-3.9890505983,0.019450093,-0.98982649
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-3.760554814,0.031721254000000004,-0.8251239210000001
yhjH_knockout:PA_delyhjH_wt:1,-0.11457510010000001,-0.248943256,-0.010944839000000001
yhjH_knockout:PA_delyhjH_wt:2,0.11457510010000001,0.248943256,0.010944839000000001
yhjH_knockout:PA_delyhjH:1,7.768867148,0.360798799,0.12679974600000002
yhjH_knockout:PA_delyhjH:2,7.9690140983,-0.006611711,0.094464109
yhjH_knockout:PA_delwspF:1,2.8976938898,0.6357453550000001,-0.17587886700000002
yhjH_knockout:PA_delwspF:2,5.600399166,0.15377901800000002,-0.147395894
