,A,purR
novobiocin:0_Novobiocin_60min:3.0,0.3352318459,-0.6147672216
novobiocin:500_Novobiocin_10min:1.0,-5.7638898671,-1.8933763551
novobiocin:0_Novobiocin_20min:2.0,4.270899007,0.2455453937
novobiocin:500_Novobiocin_60min:3.0,-11.9190217756,-1.6973085067
novobiocin:0_Novobiocin_0min:2.0,-0.0050609414,0.0774286681
novobiocin:100_Novobiocin_60min:3.0,-7.698161032,-1.4993434179
novobiocin:500_Novobiocin_20min:2.0,-6.6521375273,-1.7850078313000002
novobiocin:500_Novobiocin_10min:2.0,-4.1629618963,-1.2199672741
novobiocin:0_Novobiocin_0min:3.0,0.1993479869,-0.1287208436
novobiocin:500_Novobiocin_20min:3.0,-8.6324683824,-1.5194373359
novobiocin:0_Novobiocin_10min:3.0,3.3693877985,0.2757324246
novobiocin:0_Novobiocin_20min:3.0,3.728690393,0.3284967466
starvation:Glucose_6h:1.0,-0.20833521730000001,0.4053151099
starvation:Low_3d:1.0,-10.023554016,-1.1750729351
starvation:Low_3d:2.0,-10.3730120864,-1.1034688088
starvation:Glucose_24h:1.0,-11.809501491,-3.0962662867
starvation:High_4d:1.0,-3.2738429796,-2.5995896723
starvation:High_4h:1.0,-9.2182367771,-3.0903106255
starvation:High_4d:2.0,-2.6053291688,-2.7324295983
starvation:High_4h:2.0,-9.1379901719,-2.4637803034
starvation:Low_24h:1.0,-5.7952345428,0.42250214550000004
starvation:Glucose_6h:2.0,0.20833521730000001,-0.4053151099
starvation:Low_24h:2.0,-7.1930072611,0.3213020199
starvation:Glucose_24h:2.0,-12.1704831981,-2.6550560961
18_mutants:phoB/R_InSPI2:1.0,-4.2152082567,0.9504377872
18_mutants:hfq_ESP:1.0,-4.5764229186000005,0.41997436
18_mutants:ompR/envZ_InSPI2:1.0,-3.2677821504,1.198441994
18_mutants:dam_MEP:1.0,0.008769379800000001,0.2072727318
18_mutants:WT_IEP:1.0,-5.1123442661,-0.8155015645
18_mutants:ssrA/B_InSPI2:1.0,-4.5025821632,0.7498185543
18_mutants:WT_InSPI2:1.0,-4.3243261118,1.4341889402999999
18_mutants:hilC_IEP:1.0,-5.4025233875,-1.0843498519
18_mutants:fliZ_ESP:1.0,-4.1777859781,1.2349095009
18_mutants:hilD_InSPI2:1.0,-4.0401014935,1.0433208502
18_mutants:phoP/Q_InSPI2:1.0,-4.6491719724,1.9488094163
18_mutants:ssrB_InSPI2:1.0,-4.2280952836,1.9154243079
18_mutants:fur_ESP:1.0,-1.8014992098,1.699565845
18_mutants:WT_MEP:1.0,-3.708360847999999e-21,0.0
18_mutants:hilD_IEP:1.0,-5.1749177964,-0.6170450963
18_mutants:hilE_IEP:1.0,-3.9433514218,-0.7686050161
18_mutants:slyA_InSPI2:1.0,-5.5423840394,1.5362217044
18_mutants:ssrA_InSPI2:1.0,-4.872612898,1.9733446455
18_mutants:WT_lnSPI2:1.0,-3.4714670718000002,0.6924138981
18_mutants:hilA_IEP:1.0,-5.0692127006,-0.5554211551
Infection_conditions:pH3_shock:1.0,-1.4696861325000001,0.1781960555
Infection_conditions:Peroxide_shock_InSPI2:1.0,-2.7313796419000003,0.4120175184
Infection_conditions:MEP:1.0,3.8069578586,-0.2082863979
Infection_conditions:Oxygen_shock:1.0,-3.1162839215,0.0021215949
Infection_conditions:MEP:2.0,4.0639042547,-0.1633922827
Infection_conditions:Anaerobic_shock:1.0,-2.5475847912000003,-1.2865293919
Infection_conditions:Bile_shock:1.0,5.4974999128,-0.9485698602
Infection_conditions:LowFe2+_shock:1.0,0.07878834900000001,-0.11950114290000001
Infection_conditions:MEP:3.0,3.871343104,-0.2951540548
Infection_conditions:pH5.8_shock:1.0,-1.2037630198,0.2706934925
Infection_conditions:ESP:1.0,-0.881090828,0.19209872860000002
Infection_conditions:inSPI2_dRNA_seq:1.0,-3.639963411,1.1047877088
Infection_conditions:LEP:1.0,0.1261724781,-0.2603771868
Infection_conditions:Temp20:1.0,-1.5540457527,-0.047969885500000004
Infection_conditions:25C:1.0,-1.5476041395,-0.0017753077
Infection_conditions:Nitric_oxide_shock_InSPI2:1.0,-6.8756594506,-0.8161281042
Infection_conditions:ESP:2.0,-2.2878127435,0.3505098513
Infection_conditions:EEP:1.0,-1.1180864712,-0.4129484975
Infection_conditions:ESP:3.0,-1.3208573588,0.2261269205
Infection_conditions:Anaerobic_growth:1.0,-5.2268470526,-0.8243635427
Infection_conditions:NaCl_shock:1.0,-5.9193292442,-1.2044198391
Infection_conditions:Pool_RNA_seq:1.0,6.6645453869999996e-21,0.0
Infection_conditions:Cold_shock_15C:1.0,0.6029731354,-0.26300980090000003
Infection_conditions:Pool_dRNA_seq:1.0,-1.2067847423,0.3587304618
Infection_conditions:InSPI2_LowMg2+:1.0,-3.3460424229,-0.12670613020000002
Infection_conditions:Temp10:1.0,-0.43261621450000004,-0.3723987898
Infection_conditions:NonSPI2:1.0,0.7453448631,0.8154118492
Macrophage:Intra_macrophage_dRNA:1.0,0.0640020476,0.4979002803
Macrophage:Intra_macrophage_RNA:1.0,-0.0870150764,-0.1375458579
Macrophage:Intra_macrophage_RNA:2.0,0.0870150764,0.1375458579
Macrophage:Intra_macrophage_dRNA:2.0,-0.0751524897,0.3810030414
comparative_st474:st474_InSPI2:1.0,-4.6013166093999995,0.0996047479
comparative_st474:st474_LEP:1.0,-3.6861019487,-0.06335190090000001
comparative_st474:st474_InSPI2:2.0,-3.7561627166,0.2489289281
comparative_st474:st474_EEP:1.0,-4.9155260386,-0.1937171526
comparative_st474:st474_ESP:1.0,10.5856571788,-2.1645807944
comparative_st474:st474_NaCl_shock:1.0,-9.7536771686,-1.0323040059
comparative_st474:st474_NO_shock_InSPI2:1.0,-10.6720581811,-0.7123209484
comparative_st474:st474_Peroxide_shock_InSPI2:1.0,-6.5351699439,0.4737614204
comparative_st474:st474_Oxygen_shock:1.0,-6.9395851508,0.1994110361
comparative_st474:st474_MEP:1.0,-1.726753258e-28,0.0
comparative_st474:st474_ESP:2.0,11.633281659,-2.1669218
comparative_st474:st474_ESP:3.0,10.2893269762,-2.6105892685
comparative_st474:st474_NonSPI2:1.0,-4.423541688,0.5853554193
comparative_st474:st474_Bile_shock:1.0,1.6553245199000002,-0.7347734102
comparative_st474:st474_NonSPI2:2.0,-3.834243698,0.5189561386
comparative_st474:st474_Anaerobic_growth:1.0,-4.6372050746,-1.1395847579
comparative_st474:st474_Macrophage:1.0,-6.9479360997,-1.3193124764
comparative_st474:st474_Anaerobic_shock:1.0,-6.3562057357,-1.1045780746
comparative_st474:st474_InSPI2:3.0,-3.5691427752,0.0955469313
comparative_st474:st474_InSPI2:4.0,-4.3499764909,1.3711805479999999
comparative_st474:st474_Anaerobic_growth:2.0,-6.7914669658,-2.0074231846
comparative_st474:st474_Anaerobic_growth:3.0,-4.9908613065,-1.2463666563
comparative_st474:st474_ESP:4.0,-5.7891387601,0.5649987073
comparative_st474:st474_Macrophage:2.0,-6.7707489626,-1.0442268005
comparative_st474:st474_25C:1.0,-5.3634246313,0.21335587690000002
comparative_st474:st474_Low_Fe2+_shock:1.0,-3.7244945926,0.0813031391
comparative_st474:st474_NonSPI2:3.0,-3.8800762423,0.7147193133
comparative_D23580:D23580_NonSPI2:1.0,1.6294899918999999,0.8145773882
comparative_D23580:D23580_InSPI2:1.0,-1.1798794192,0.6416151143000001
comparative_D23580:D23580_Anaerobic_growth:1.0,-3.2876463646,-1.6975032332
comparative_D23580:D23580_pBT1 deletion:1.0,3.7263963851,-0.7847100886
comparative_D23580:D23580_InSPI2:2.0,-1.2207554944,0.4349743507
comparative_D23580:D23580_25C:1.0,-1.0046289537,0.2093108083
comparative_D23580:D23580_pBT1 deletion:2.0,3.926063905,-1.2514942565
comparative_D23580:D23580_Oxygen_shock:1.0,-4.824282389,-0.0458801121
comparative_D23580:D23580_Macrophage_dRNA_2:1.0,-5.9773582768,0.3016764883
comparative_D23580:D23580_LEP:1.0,0.2083293766,-0.2623782935
comparative_D23580:D23580_ESP:1.0,0.3713917078,-1.5376895166
comparative_D23580:D23580_Macrophage:1.0,-6.4972287998,-0.5410904429
comparative_D23580:D23580_ESP:2.0,-1.9876466621,0.4784899228
comparative_D23580:D23580_Low_Fe2+_shock:1.0,-4.0573175662,-1.0190291655000001
comparative_D23580:D23580_Bile_shock:1.0,-1.3333114745999999,-0.4850602115
comparative_D23580:D23580_NaCl_shock:1.0,-5.7729988279,-1.5570195579
comparative_D23580:D23580_MEP:1.0,0.0,0.0
comparative_D23580:D23580_Macrophage_dRNA_1:1.0,-3.7603956063,-0.10642843710000001
comparative_D23580:D23580_InSPI2:3.0,1.0819352223,0.4497014643
comparative_D23580:D23580_EEP:1.0,-1.759079925,-0.1864316161
comparative_D23580:D23580_NO_shock_InSPI2:1.0,-7.2318006913,-0.674349659
comparative_D23580:D23580_Anaerobic_shock:1.0,-0.31033321540000003,-2.3128881483
comparative_D23580:D23580_InSPI2:4.0,-0.2658837515,0.2815909633
comparative_D23580:D23580_NonSPI2:2.0,-0.4528324045,0.6437484508
comparative_D23580:D23580_NonSPI2:3.0,1.2011659638,0.9968783275
comparative_D23580:D23580_ESP:3.0,0.8541676247000001,-1.653101838
comparative_D23580:D23580_Macrophage:2.0,-3.7106633706,-0.46965603320000004
comparative_D23580:D23580_NonSPI2:4.0,0.0474569347,1.3504444260000001
comparative_D23580:D23580_ESP:4.0,0.29149336530000003,-1.9891463359000001
comparative_D23580:D23580_Peroxide_shock_InSPI2:1.0,-2.4127995768,-0.3235564423
comparative_D23580:D23580_Anaerobic_growth:2.0,-3.0227002532,-2.0167556618
comparative_D23580:D23580_Anaerobic_growth:3.0,-3.3538788529,-0.8133571785
pgtE:ESP_tex:1.0,-0.6225292202,0.9096067759
pgtE:Pooled_tex:1.0,-1.5478157779,-0.1558062322
pgtE:ESP:1.0,-0.3737504588,0.5847661184
pgtE:InSPI2:1.0,0.427998239,0.7479403527
pgtE:Pooled:1.0,0.0,0.0
pgtE:InSPI2_tex:1.0,-2.3808648568,0.8658056226
aroA:SF101:1.0,-1.0651816014,-3.301795637
aroA:SF101:2.0,-0.5013399694,-2.666653161
aroA:SF100:1.0,-0.9530247646000001,-2.8533159117
aroA:SF100:2.0,-1.1272430479,-2.252857803
aroA:WT_vivo:1.0,0.5873365328,-0.0791777382
aroA:WT_vivo:2.0,-0.5873365328,0.0791777382
flagella_mutants:SF102:1.0,0.1479060839,0.08319392590000001
flagella_mutants:SF102:2.0,-0.1479060839,-0.08319392590000001
flagella_mutants:del_fliHIJ:1.0,-3.7736548946,-0.2009803564
flagella_mutants:del_fliHIJ:2.0,-2.5336514014000002,-0.3507299366
flagella_mutants:del_fliF:1.0,-1.8547035403,-0.17567083020000002
flagella_mutants:del_fliF:2.0,-2.6142196987,-0.3656961715
myricanol:Control:1.0,0.0476063049,-0.004660586
myricanol:Control:2.0,0.01497469,-0.2138932772
myricanol:Control:3.0,-0.0625809948,0.2185538632
myricanol:Myricanol:1.0,-3.5395956053,-1.2081656433
myricanol:Myricanol:2.0,1.2737602675,-0.0215619396
myricanol:Myricanol:3.0,0.38832115980000004,-0.5789780747000001
