,A,Dnr,NarL
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.6712671910000001,0.614321051,1.63936111
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.663612559,-0.052651393000000005,0.838592298
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.704281864,0.358693107,1.274676458
Paeru_PRECISE:M9GlcNAcAA_1:2,0.260645193,1.071893083,-0.19626469400000002
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.352215732,0.17160925500000002,0.615699251
Paeru_PRECISE:M9glucAA_Cu:2,0.778003098,-0.7722901440000001,0.702660975
Paeru_PRECISE:M9glucAA_Fe:1,0.54214611,-0.2609447,1.426477853
Paeru_PRECISE:M9glucAA_Fe:2,2.658836914,0.179191224,0.851697755
Paeru_PRECISE:M9glucAA_Zn:2,-0.927598789,-0.20195290300000002,0.729029833
Paeru_PRECISE:M9glucAA_wt:4,0.9071318460000001,0.5430582780000001,0.352921137
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.767270607,-1.824901168,-1.25295624
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,0.9230463270000001,-2.643297154,-1.44441445
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.925670392,-2.100903159,-1.448376739
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.46009628700000005,0.08006163,0.010854522
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.8286476610000001,0.17258478600000002,0.231728078
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.36855137400000004,-0.252646417,-0.24258259999999998
relA-spoT_double-mutant:plank_WT_1:1,-0.261652629,0.478507966,0.422742135
relA-spoT_double-mutant:plank_WT_1:2,0.045915895000000005,-0.10979830900000001,0.088239099
relA-spoT_double-mutant:plank_WT_1:3,0.215736735,-0.368709658,-0.510981233
relA-spoT_double-mutant:plank_rel-spot:1,-0.987158984,-0.7644301840000001,-0.868771401
relA-spoT_double-mutant:plank_rel-spot:2,-0.9560645050000001,0.038989667000000006,0.879109683
Rosmarinic_acid:PAO1-100UMRA:1,-0.37247464500000005,-0.065660402,-0.722659157
Rosmarinic_acid:PAO1-100UMRA:2,0.138084161,-0.162755431,-0.7841679970000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.130534631,-0.20006875000000002,0.340596006
Rosmarinic_acid:PAO1_DMSO_Control:2,0.114889377,0.1599845,-0.236875725
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.24542400800000003,0.040084251,-0.10372028100000001
Tf_toxin_expression:PAO1_WT:1,-4.134960323,0.345939152,0.6587252290000001
Tf_toxin_expression:PAO1_WT:2,4.134960323,-0.345939151,-0.6587252290000001
Tf_toxin_expression:PAO1_derfA:1,-3.317986642,0.5080286820000001,0.470880648
Tf_toxin_expression:PAO1_derfA:2,-3.670489732,0.355920147,0.664415867
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.084505403,1.904061714,1.126858124
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.669232867,1.4771293650000001,0.6937986620000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.454861403,2.2617891390000002,0.985736826
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.52791121,1.939540853,1.143240037
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.983272334,2.379461851,1.010773002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.238174694,1.59503129,1.156234107
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.36147601,-1.183219574,-0.104357562
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.36147601,1.183219574,0.104357562
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-2.495688445,0.9132200140000001,-0.7761416950000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-2.460468307,1.043546921,-0.248149046
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.6114404800000001,0.34095186800000005,0.176430143
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.441617806,0.21212438800000002,0.291791756
natural_RNA_aptamers:PA_Water_rep_wt:1,0.104236692,0.20426996800000002,-0.269671824
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.104236692,-0.20426996800000002,0.269671824
natural_RNA_aptamers:PA_FMN_rep:1,-0.41267736800000004,0.11645981600000001,-0.552188696
natural_RNA_aptamers:PA_FMN_rep:2,0.284526734,0.18852712300000002,-0.33870531
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.6180269190000001,-0.056435713000000005,0.256469968
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.735522597,0.43542109900000003,-0.43749912500000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.33324874,0.41564249200000003,-0.412962162
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.8499643410000002,-0.23601247500000003,-0.6106058430000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-2.01234168,-0.238910105,-0.6111456040000001
p-anisaldehyde_epigallocatechin_gallate:Combination:1,-3.290175463,-0.37974541500000003,-0.5639533240000001
p-anisaldehyde_epigallocatechin_gallate:Combination:2,-3.213560549,-0.28812126600000004,-0.5564610750000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:2,0.10896116600000001,-0.008382238,-0.37504156
p-anisaldehyde_epigallocatechin_gallate:Combination:3,-3.896136606,-0.131499578,-0.33302161700000005
p-anisaldehyde_epigallocatechin_gallate:Combination:4,-3.808148994,0.047959133,-0.340205148
p-anisaldehyde_epigallocatechin_gallate:Combination:5,-5.157507403,-0.343157935,-1.141110604
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:3,0.27876738500000003,0.008583537,0.063296432
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:4,0.230298369,0.056234415,0.055275160000000004
p-anisaldehyde_epigallocatechin_gallate:pA_1:1,-11.01921484,-0.42677326600000004,-0.225995558
p-anisaldehyde_epigallocatechin_gallate:pA_1:2,-11.25338288,-0.34051074600000003,-0.19803999500000002
p-anisaldehyde_epigallocatechin_gallate:pA_2:1,-10.63533256,-0.258255188,-0.38555331600000003
p-anisaldehyde_epigallocatechin_gallate:pA_2:2,-10.10719709,-0.422737216,-0.390156969
sRNA_PA0805.1_overexpression:EmptyVector_1:1,-0.07028458800000001,-0.020350228,-0.13029199700000002
sRNA_PA0805.1_overexpression:EmptyVector_1:2,0.26683849400000004,-0.166411692,0.142185318
sRNA_PA0805.1_overexpression:EmptyVector_1:3,-0.819439264,0.019513357000000002,0.046759173
sRNA_PA0805.1_overexpression:EmptyVector_1:4,-0.469338774,0.085497658,0.40805674900000005
sRNA_PA0805.1_overexpression:EmptyVector_1:5,1.092224132,0.081750904,-0.466709244
sRNA_PA0805.1_overexpression:PA08051:1,-1.365227224,-0.9263193340000001,-0.26578432
sRNA_PA0805.1_overexpression:PA08051:2,-0.8185337490000001,0.25199720600000003,0.24551861700000002
sRNA_PA0805.1_overexpression:PA08051:3,-0.050448440000000004,0.495428436,0.015157082
sRNA_PA0805.1_overexpression:PA08051:4,-0.822356602,0.5761611050000001,-0.135278054
sRNA_PA0805.1_overexpression:PA08051:5,-1.3383228040000001,0.23222491,0.23809155
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:1,-3.306322522,-1.450518194,0.28442795200000004
sRNA_PrrF1_proximity_ligation:PrrF1_overexpression:2,-1.472732522,0.01141108,0.49146974200000004
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:1,-0.105913251,0.04190145,0.069904743
sRNA_PrrF1_proximity_ligation:PrrF1PrrF2_deletion_wt:2,0.105913251,-0.04190145,-0.069904743
